K,metric,mean,std,n,se,ci95_lo,ci95_hi
13,test_Brier,0.06533667697546894,0.007559376173788778,100,0.0007559376173788778,0.06383673274072392,0.06683662121021396
14,test_Brier,0.0657807361696547,0.007636163020896905,100,0.0007636163020896906,0.06426555575854061,0.06729591658076879
15,test_Brier,0.06618611918602707,0.007549836684457725,100,0.0007549836684457725,0.06468806779292607,0.06768417057912807
16,test_Brier,0.06660105031449332,0.007532881662469847,100,0.0007532881662469847,0.0651063631655966,0.06809573746339002
17,test_Brier,0.06716198909875376,0.007679186858916796,100,0.0007679186858916796,0.06563827182476753,0.06868570637273999
18,test_Brier,0.06707996245563588,0.007604016880388467,100,0.0007604016880388467,0.06557116053621427,0.0685887643750575
19,test_Brier,0.06712784470343261,0.007784004710819926,100,0.0007784004710819926,0.06558332929358887,0.06867236011327635
20,test_Brier,0.06739660424324452,0.007912056000188676,100,0.0007912056000188676,0.06582668067949698,0.06896652780699206
21,test_Brier,0.06766973715085617,0.0077305330675335225,100,0.0007730533067533522,0.06613583167511623,0.0692036426265961
22,test_Brier,0.0679269537895026,0.007762753663274181,100,0.0007762753663274182,0.06638665504853677,0.06946725253046843
23,test_Brier,0.06814633413648871,0.007902168980223551,100,0.0007902168980223551,0.06657837237200272,0.06971429590097471
24,test_Brier,0.06766584326983066,0.007804863542200902,100,0.0007804863542200902,0.06611718901530528,0.06921449752435604
25,test_Brier,0.06795968444603177,0.007839376000666332,100,0.0007839376000666332,0.06640418217099359,0.06951518672106996
26,test_Brier,0.06840072036652269,0.007876951772567357,100,0.0007876951772567357,0.066837762243127,0.06996367848991837
27,test_Brier,0.06867369582993492,0.007881602236944028,100,0.0007881602236944028,0.06710981495351434,0.0702375767063555
28,test_Brier,0.06928269070290526,0.007834928585585,100,0.0007834928585585,0.06772807089150658,0.07083731051430393
29,test_Brier,0.06961444423715482,0.00783740980939804,100,0.000783740980939804,0.06805933209712109,0.07116955637718855
30,test_Brier,0.07000196683006277,0.007894937066226565,100,0.0007894937066226565,0.0684354400342113,0.07156849362591423
31,test_Brier,0.07012238189256076,0.007968082564955842,100,0.0007968082564955842,0.0685413414428582,0.07170342234226332
32,test_Brier,0.07042832075049789,0.008030874094878048,100,0.0008030874094878048,0.06883482109898656,0.07202182040200922
33,test_Brier,0.0705965149292226,0.00797954488835207,100,0.000797954488835207,0.06901320010588131,0.07217982975256389
34,test_Brier,0.07099271577917592,0.008004120090359486,100,0.0008004120090359486,0.06940452470259345,0.07258090685575838
35,test_Brier,0.07099805613446852,0.007842682081974325,100,0.0007842682081974325,0.06944189786117287,0.07255421440776418
36,test_Brier,0.07120587834770097,0.007768179398275654,100,0.0007768179398275653,0.06966450302319867,0.07274725367220326
37,test_Brier,0.07147376438770074,0.00775036506266754,100,0.000775036506266754,0.06993592381386794,0.07301160496153354
38,test_Brier,0.07188646327913123,0.007763355303783374,100,0.0007763355303783373,0.0703460451596357,0.07342688139862676
39,test_Brier,0.07224225485236117,0.00782450661066421,100,0.0007824506610664211,0.07068970298689319,0.07379480671782916
40,test_Brier,0.07236280841608908,0.007713204236247626,100,0.0007713204236247626,0.070832341356428,0.07389327547575016
41,test_Brier,0.07294367046992174,0.007858839815390171,100,0.0007858839815390172,0.0713843061517718,0.07450303478807169
42,test_Brier,0.07329948222845928,0.007986237645290785,100,0.0007986237645290784,0.07171483941694093,0.07488412503997763
43,test_Brier,0.07365048414443397,0.008104819182391754,100,0.0008104819182391754,0.07204231218330952,0.07525865610555842
44,test_Brier,0.07352153519590737,0.00841829929407788,100,0.000841829929407788,0.07185116197962364,0.0751919084121911
45,test_Brier,0.07396428642579218,0.00853296320556964,100,0.000853296320556964,0.07227116140181673,0.07565741144976763
46,test_Brier,0.07445628426746273,0.008611330060604749,100,0.0008611330060604749,0.07274760955926697,0.07616495897565849
47,test_Brier,0.07451023579791698,0.008694191538327314,100,0.0008694191538327313,0.07278511957484815,0.0762353520209858
48,test_Brier,0.07469236389101638,0.008617965451178763,100,0.0008617965451178763,0.07298237257737489,0.07640235520465788
49,test_Brier,0.07499282974056287,0.008603241280393508,100,0.0008603241280393508,0.07328576002184839,0.07669989945927735
50,test_Brier,0.07536977253449191,0.008861704754346235,100,0.0008861704754346235,0.07361141805513914,0.07712812701384468
51,test_Brier,0.07549300438572738,0.008895896136813854,100,0.0008895896136813854,0.07372786559430557,0.0772581431771492
52,test_Brier,0.07566996217223737,0.00886488697600121,100,0.000886488697600121,0.07391097627106945,0.0774289480734053
53,test_Brier,0.07581142809900301,0.008959493404199595,100,0.0008959493404199594,0.07403367022997906,0.07758918596802697
54,test_Brier,0.07623010181462447,0.009209176843664303,100,0.0009209176843664303,0.07440280133428889,0.07805740229496005
55,test_Brier,0.07639899616411806,0.009064619883423383,100,0.0009064619883423382,0.07460037892088046,0.07819761340735566
1,youden_test_Precision,0.6828590701190435,0.05788512290365389,100,0.005788512290365389,0.6713734059080342,0.6943447343300527
2,youden_test_Precision,0.8182038716509062,0.05799773491425505,100,0.005799773491425505,0.8066958627738582,0.8297118805279543
3,youden_test_Precision,0.8092792643788108,0.08698925045717126,100,0.008698925045717126,0.7920187098425192,0.8265398189151024
4,youden_test_Precision,0.8126405974134169,0.0848738777563575,100,0.00848738777563575,0.7957997787143131,0.8294814161125207
5,youden_test_Precision,0.8003199421560072,0.08668691229055571,100,0.00866869122905557,0.7831193780712467,0.8175205062407678
6,youden_test_Precision,0.7954578007318288,0.09389363039634155,100,0.009389363039634155,0.7768272674239878,0.8140883340396698
7,youden_test_Precision,0.7933957247579615,0.07101837045513094,100,0.007101837045513095,0.77930413930485,0.807487310211073
8,youden_test_Precision,0.7813558716314212,0.06958988204080922,100,0.0069589882040809225,0.7675477292709939,0.7951640139918484
9,youden_test_Precision,0.7781690771342621,0.06834771394767854,100,0.006834771394767854,0.7646074078725458,0.7917307463959784
10,youden_test_Precision,0.7795262568011111,0.06932000137715114,100,0.006932000137715113,0.7657716646194573,0.7932808489827649
11,youden_test_Precision,0.7855716554651362,0.06926794112874878,100,0.006926794112874878,0.7718273931662208,0.7993159177640515
12,youden_test_Precision,0.7877178059357761,0.07395504618161426,100,0.007395504618161426,0.7730435203068846,0.8023920915646676
13,youden_test_Precision,0.7911391993262596,0.07528975718361886,100,0.007528975718361886,0.7762000780778034,0.8060783205747158
14,youden_test_Precision,0.794890433042616,0.07513870481497754,100,0.007513870481497755,0.7799812838612034,0.8097995822240286
15,youden_test_Precision,0.7855139635033533,0.07596867502967079,100,0.00759686750296708,0.7704401302250101,0.8005877967816966
16,youden_test_Precision,0.792019992800476,0.07954533239982337,100,0.007954533239982336,0.7762364731037454,0.8078035124972065
17,youden_test_Precision,0.7860019152761832,0.0733905813171801,100,0.00733905813171801,0.7714396317225503,0.8005641988298162
18,youden_test_Precision,0.7871014350338101,0.07518390485067332,100,0.007518390485067332,0.7721833171846935,0.8020195528829268
19,youden_test_Precision,0.7905818157363447,0.07806263178843798,100,0.007806263178843797,0.775092496008338,0.8060711354643514
20,youden_test_Precision,0.7966231392985992,0.08426168597591147,100,0.008426168597591146,0.7799037927303337,0.8133424858668646
21,youden_test_Precision,0.8017299344110014,0.0707860917918474,100,0.00707860917918474,0.7876844380840078,0.815775430737995
22,youden_test_Precision,0.7989832390574658,0.07292664763885603,100,0.007292664763885603,0.784513010010727,0.8134534681042046
23,youden_test_Precision,0.8018250728734112,0.06794889457341655,100,0.006794889457341654,0.788342538027998,0.8153076077188244
24,youden_test_Precision,0.8082303326355291,0.07013331047994548,100,0.007013331047994548,0.794314362283011,0.8221463029880473
25,youden_test_Precision,0.796941611148118,0.07532619973000398,100,0.007532619973000398,0.7819952589078322,0.8118879633884039
26,youden_test_Precision,0.803604742147138,0.06888548190907685,100,0.006888548190907685,0.789936368054919,0.817273116239357
27,youden_test_Precision,0.8031035833205238,0.06911609558999718,100,0.006911609558999718,0.7893894504708098,0.8168177161702378
28,youden_test_Precision,0.8019229194898497,0.06685033610478604,100,0.006685033610478603,0.7886583624780131,0.8151874765016863
29,youden_test_Precision,0.7963539773294777,0.06561160164560449,100,0.006561160164560449,0.7833352121088832,0.8093727425500721
30,youden_test_Precision,0.7818870309482044,0.072142349913275,100,0.007214234991327501,0.7675724235856846,0.7962016383107243
31,youden_test_Precision,0.7901020334510478,0.06608554233528438,100,0.006608554233528438,0.7769892281154025,0.8032148387866931
32,youden_test_Precision,0.7813655478713837,0.06401264172797437,100,0.006401264172797437,0.7686640509881362,0.7940670447546312
33,youden_test_Precision,0.7758795995152782,0.07483113691710383,100,0.007483113691710383,0.761031478477538,0.7907277205530183
34,youden_test_Precision,0.7768744919939006,0.07272640231056968,100,0.007272640231056967,0.762443995964648,0.7913049880231532
35,youden_test_Precision,0.782587602294888,0.0757302492079954,100,0.00757302492079954,0.7675610778722511,0.7976141267175249
36,youden_test_Precision,0.7845989719424302,0.07648366166070532,100,0.007648366166070532,0.769422954143773,0.7997749897410874
37,youden_test_Precision,0.7794620378496165,0.07223463820400929,100,0.007223463820400929,0.7651291184880058,0.7937949572112273
38,youden_test_Precision,0.7843334456099826,0.07345585625861416,100,0.007345585625861416,0.7697582100918189,0.7989086811281464
39,youden_test_Precision,0.7836924559673557,0.07252588144296346,100,0.007252588144296346,0.7693017476285682,0.7980831643061432
40,youden_test_Precision,0.7880035746335387,0.06870919027717803,100,0.006870919027717803,0.7743701806257633,0.801636968641314
41,youden_test_Precision,0.778600282948807,0.07095851875535367,100,0.007095851875535367,0.7645205733714234,0.7926799925261906
42,youden_test_Precision,0.7817139426180131,0.07437559806817183,100,0.007437559806817183,0.7669562103708887,0.7964716748651375
43,youden_test_Precision,0.780447284726809,0.07739932428735748,100,0.007739932428735748,0.7650895795975782,0.7958049898560399
44,youden_test_Precision,0.7804993114474468,0.06648578922329186,100,0.006648578922329186,0.7673070884458011,0.7936915344490925
45,youden_test_Precision,0.7809853163035657,0.06613524396097228,100,0.006613524396097229,0.7678626490870992,0.7941079835200322
46,youden_test_Precision,0.7771360575690259,0.0679585300342505,100,0.0067958530034250494,0.7636516108391405,0.7906205042989114
47,youden_test_Precision,0.7777900161615474,0.06454869390089574,100,0.006454869390089574,0.7649821548974554,0.7905978774256395
48,youden_test_Precision,0.7693926491890472,0.07085148287308246,100,0.007085148287308246,0.7553341778528666,0.7834511205252277
49,youden_test_Precision,0.7659123578329692,0.07295405519770712,100,0.007295405519770712,0.7514366905319431,0.7803880251339953
50,youden_test_Precision,0.7754908372213509,0.06974603917440836,100,0.006974603917440836,0.7616517098977638,0.7893299645449381
51,youden_test_Precision,0.7649582431196437,0.07558325663461526,100,0.0075583256634615265,0.7499608852125926,0.7799556010266947
52,youden_test_Precision,0.7643075825156492,0.07305826816017653,100,0.007305826816017653,0.7498112371019524,0.778803927929346
53,youden_test_Precision,0.7635289357692536,0.07416136456578495,100,0.007416136456578496,0.7488137120968326,0.7782441594416747
54,youden_test_Precision,0.7680811798557063,0.07833330494677762,100,0.007833330494677762,0.7525381527007879,0.7836242070106247
55,youden_test_Precision,0.7658029316652967,0.06621343669184998,100,0.006621343669184998,0.7526647493146204,0.778941114015973
1,youden_test_Sensitivity,0.8144047619047619,0.04606330087286274,100,0.004606330087286274,0.8052648036609659,0.8235447201485578
2,youden_test_Sensitivity,0.8177380952380952,0.044822110861904525,100,0.004482211086190452,0.8088444160202874,0.8266317744559029
3,youden_test_Sensitivity,0.825595238095238,0.04594754577088353,100,0.004594754577088353,0.816478248175,0.8347122280154761
4,youden_test_Sensitivity,0.8244047619047619,0.04541480259394673,100,0.004541480259394673,0.8153934797887759,0.8334160440207479
5,youden_test_Sensitivity,0.8301190476190476,0.050276241646816086,100,0.005027624164681608,0.8201431505252809,0.8400949447128144
6,youden_test_Sensitivity,0.8352380952380952,0.049843429701089806,100,0.00498434297010898,0.8253480774242844,0.845128113051906
7,youden_test_Sensitivity,0.8360714285714286,0.043793385100661775,100,0.004379338510066178,0.8273818708630201,0.8447609862798371
8,youden_test_Sensitivity,0.8397619047619048,0.04828834596021986,100,0.004828834596021986,0.8301804493000711,0.8493433602237386
9,youden_test_Sensitivity,0.8408333333333333,0.04675916146026147,100,0.0046759161460261465,0.8315553012521916,0.8501113654144751
10,youden_test_Sensitivity,0.8407142857142857,0.049614861538091665,100,0.004961486153809166,0.8308696207828363,0.8505589506457352
11,youden_test_Sensitivity,0.8423809523809525,0.046895659857695025,100,0.004689565985769502,0.8330758360564056,0.8516860687054993
12,youden_test_Sensitivity,0.840952380952381,0.046324391942112214,100,0.004632439194211221,0.8317606165760337,0.8501441453287283
13,youden_test_Sensitivity,0.837857142857143,0.05344849879471536,100,0.005344849879471536,0.8272518011226109,0.8484624845916751
14,youden_test_Sensitivity,0.8357142857142857,0.05112737589970284,100,0.0051127375899702844,0.8255695051192536,0.8458590663093178
15,youden_test_Sensitivity,0.8383333333333333,0.04774454362760326,100,0.004774454362760326,0.8288597800521685,0.847806886614498
16,youden_test_Sensitivity,0.8325,0.04857903792171183,100,0.004857903792171183,0.822860864946398,0.842139135053602
17,youden_test_Sensitivity,0.8330952380952381,0.050421958033159124,100,0.005042195803315912,0.8230904277090808,0.8431000484813954
18,youden_test_Sensitivity,0.8333333333333333,0.05013781140863401,100,0.005013781140863401,0.8233849038020878,0.8432817628645787
19,youden_test_Sensitivity,0.8327380952380952,0.046842361248148494,100,0.004684236124814849,0.8234435545140041,0.8420326359621862
20,youden_test_Sensitivity,0.8291666666666667,0.046781199333703075,100,0.004678119933370308,0.8198842617933191,0.8384490715400144
21,youden_test_Sensitivity,0.8291666666666667,0.04647418240364995,100,0.004647418240364995,0.8199451806130226,0.8383881527203109
22,youden_test_Sensitivity,0.8294047619047619,0.04492929591855263,100,0.004492929591855263,0.8204898148463184,0.8383197089632053
23,youden_test_Sensitivity,0.8264285714285714,0.04341006689978066,100,0.004341006689978066,0.8178150723673668,0.835042070489776
24,youden_test_Sensitivity,0.8270238095238095,0.04672240857174818,100,0.0046722408571748175,0.8177530700131086,0.8362945490345104
25,youden_test_Sensitivity,0.8292857142857143,0.0479850055219514,100,0.00479850055219514,0.8197644481478519,0.8388069804235767
26,youden_test_Sensitivity,0.8261904761904763,0.04773914629054335,100,0.004773914629054335,0.8167179938580803,0.8356629585228722
27,youden_test_Sensitivity,0.8263095238095238,0.049796736338369056,100,0.004979673633836905,0.8164287709718967,0.836190276647151
28,youden_test_Sensitivity,0.8246428571428571,0.04621099473356488,100,0.004621099473356488,0.8154735932328561,0.8338121210528582
29,youden_test_Sensitivity,0.825952380952381,0.05098100817266456,100,0.005098100817266455,0.8158366428898643,0.8360681190148976
30,youden_test_Sensitivity,0.8297619047619048,0.04595144012574674,100,0.004595144012574675,0.8206441421171733,0.8388796674066363
31,youden_test_Sensitivity,0.8296428571428571,0.04488594232406451,100,0.004488594232406451,0.8207365123781232,0.8385492019075911
32,youden_test_Sensitivity,0.8292857142857143,0.044806937526668734,100,0.004480693752666873,0.8203950457868053,0.8381763827846233
33,youden_test_Sensitivity,0.8297619047619048,0.047181127304016586,100,0.004718112730401658,0.8204001455027462,0.8391236640210634
34,youden_test_Sensitivity,0.8276190476190476,0.045449620659021694,100,0.00454496206590217,0.8186008568435673,0.8366372383945279
35,youden_test_Sensitivity,0.8222619047619049,0.04512640956207648,100,0.004512640956207648,0.8133078460801745,0.8312159634436352
36,youden_test_Sensitivity,0.8211904761904762,0.048215955825918914,100,0.004821595582591891,0.8116233845018033,0.8307575678791492
37,youden_test_Sensitivity,0.8257142857142857,0.04312353740925131,100,0.004312353740925131,0.817157640320305,0.8342709311082664
38,youden_test_Sensitivity,0.8210714285714286,0.04446167337673479,100,0.004446167337673479,0.812249267970427,0.8298935891724302
39,youden_test_Sensitivity,0.8213095238095238,0.045670041068832434,100,0.004567004106883243,0.8122475968426813,0.8303714507763663
40,youden_test_Sensitivity,0.8191666666666667,0.04642240434615294,100,0.004642240434615294,0.8099554545029631,0.8283778788303703
41,youden_test_Sensitivity,0.8196428571428571,0.04625805814535854,100,0.004625805814535854,0.8104642548309081,0.8288214594548061
42,youden_test_Sensitivity,0.8171428571428571,0.04585850866838706,100,0.004585850866838706,0.8080435341154284,0.8262421801702857
43,youden_test_Sensitivity,0.8167857142857143,0.048183731017503964,100,0.004818373101750396,0.8072250166981532,0.8263464118732755
44,youden_test_Sensitivity,0.8173809523809524,0.048014829511755015,100,0.004801482951175501,0.8078537685164768,0.826908136245428
45,youden_test_Sensitivity,0.8160714285714286,0.04681179027980935,100,0.004681179027980935,0.806782953790698,0.8253599033521591
46,youden_test_Sensitivity,0.8171428571428571,0.04560809174345039,100,0.004560809174345039,0.8080932222661708,0.8261924920195434
47,youden_test_Sensitivity,0.8179761904761905,0.04439207257563978,100,0.004439207257563978,0.8091678401841266,0.8267845407682545
48,youden_test_Sensitivity,0.8192857142857143,0.04610321863345238,100,0.004610321863345238,0.8101378354921952,0.8284335930792334
49,youden_test_Sensitivity,0.820952380952381,0.046305846606510874,100,0.004630584660651088,0.8117642963729611,0.8301404655318009
50,youden_test_Sensitivity,0.8148809523809524,0.046842361248148494,100,0.004684236124814849,0.8055864116568613,0.8241754931050435
51,youden_test_Sensitivity,0.8167857142857143,0.048064743236205874,100,0.004806474323620588,0.8072486264554215,0.8263228021160072
52,youden_test_Sensitivity,0.8153571428571429,0.051001081453667656,100,0.005100108145366765,0.8052374218201822,0.8254768638941036
53,youden_test_Sensitivity,0.8153571428571429,0.048468109892367654,100,0.004846810989236765,0.8057400183311639,0.8249742673831219
54,youden_test_Sensitivity,0.8085714285714286,0.050668360989655534,100,0.0050668360989655535,0.7985177264929512,0.818625130649906
55,youden_test_Sensitivity,0.8067857142857143,0.052395571662305004,100,0.0052395571662305004,0.7963892961376737,0.8171821324337549
1,youden_test_Specificity,0.9039233038348082,0.028204553622490202,100,0.00282045536224902,0.8983269084938409,0.9095196991757756
2,youden_test_Specificity,0.9535103244837758,0.02039464196743017,100,0.002039464196743017,0.9494635850524448,0.9575570639151069
3,youden_test_Specificity,0.9479351032448378,0.033364222990900944,100,0.003336422299090094,0.9413149175613322,0.9545552889283433
4,youden_test_Specificity,0.9491740412979351,0.033339133915175595,100,0.0033339133915175597,0.9425588338313651,0.9557892487645052
5,youden_test_Specificity,0.9445427728613569,0.03355238248535413,100,0.003355238248535413,0.9378852522520018,0.951200293470712
6,youden_test_Specificity,0.9418289085545724,0.036690839760585625,100,0.0036690839760585626,0.9345486499324829,0.9491091671766618
7,youden_test_Specificity,0.9434218289085545,0.026046925825872175,100,0.0026046925825872176,0.9382535537325135,0.9485901040845955
8,youden_test_Specificity,0.9391150442477876,0.026165236922199256,100,0.0026165236922199254,0.9339232935834573,0.9443067949121179
9,youden_test_Specificity,0.9379646017699115,0.026452337891491196,100,0.0026452337891491196,0.9327158840445726,0.9432133194952503
10,youden_test_Specificity,0.9383775811209439,0.026277112306650495,100,0.0026277112306650496,0.9331636319531843,0.9435915302887036
11,youden_test_Specificity,0.9404129793510324,0.025787893797047132,100,0.002578789379704713,0.9352961017492513,0.9455298569528136
12,youden_test_Specificity,0.9408554572271386,0.027894707029713618,100,0.0027894707029713617,0.9353205421723492,0.946390372281928
13,youden_test_Specificity,0.941976401179941,0.028203930345674564,100,0.0028203930345674566,0.936380129510616,0.9475726728492659
14,youden_test_Specificity,0.9435103244837758,0.02770817642313843,100,0.0027708176423138432,0.938012421148142,0.9490082278194096
15,youden_test_Specificity,0.94,0.02992222747599635,100,0.002992222747599635,0.9340627809012902,0.9459372190987096
16,youden_test_Specificity,0.9421828908554573,0.03188962292231386,100,0.003188962292231386,0.9358552978172419,0.9485104838936727
17,youden_test_Specificity,0.94070796460177,0.02813979945182731,100,0.002813979945182731,0.9351244178931142,0.9462915113104258
18,youden_test_Specificity,0.9409734513274336,0.028598329119577735,100,0.0028598329119577737,0.9352989223848223,0.9466479802700449
19,youden_test_Specificity,0.942094395280236,0.029894117497931933,100,0.0029894117497931932,0.9361627538110248,0.9480260367494472
20,youden_test_Specificity,0.9437758112094395,0.03242214606706702,100,0.0032422146067067016,0.937342554026131,0.9502090683927481
21,youden_test_Specificity,0.9466666666666668,0.024962393198841415,100,0.0024962393198841417,0.9417135862929361,0.9516197470403974
22,youden_test_Specificity,0.9455457227138644,0.02718957318632881,100,0.002718957318632881,0.9401507215115931,0.9509407239161357
23,youden_test_Specificity,0.9471091445427728,0.023925273224579546,100,0.0023925273224579546,0.9423618512724181,0.9518564378131276
24,youden_test_Specificity,0.9489675516224189,0.024986395607060966,100,0.0024986395607060966,0.9440097086501614,0.9539253945946763
25,youden_test_Specificity,0.944424778761062,0.029985316288203775,100,0.0029985316288203773,0.9384750414732886,0.9503745160488354
26,youden_test_Specificity,0.9474041297935103,0.026354467158090256,100,0.0026354467158090254,0.9421748317449993,0.9526334278420213
27,youden_test_Specificity,0.9472566371681416,0.026265017580691923,100,0.0026265017580691923,0.9420450878564092,0.952468186479874
28,youden_test_Specificity,0.9472861356932154,0.024091483715841206,100,0.0024091483715841205,0.9425058626554313,0.9520664087309995
29,youden_test_Specificity,0.9453392330383481,0.024174524008979004,100,0.0024174524008979004,0.9405424830048332,0.950135983071863
30,youden_test_Specificity,0.9398525073746313,0.027429270636318854,100,0.0027429270636318854,0.9344099449980078,0.9452950697512549
31,youden_test_Specificity,0.9432448377581121,0.02389904670993962,100,0.002389904670993962,0.9385027483972503,0.9479869271189738
32,youden_test_Specificity,0.9403539823008848,0.024076611915669704,100,0.0024076611915669704,0.9355766601509009,0.9451313044508688
33,youden_test_Specificity,0.9374926253687316,0.029399120375957325,100,0.0029399120375957323,0.9316592020675611,0.943326048669902
34,youden_test_Specificity,0.9383185840707965,0.028038399062604025,100,0.0028038399062604025,0.9327551573992602,0.9438820107423328
35,youden_test_Specificity,0.9402949852507375,0.030085983217255433,100,0.0030085983217255433,0.9343252734602553,0.9462646970412197
36,youden_test_Specificity,0.9409144542772861,0.03045571653457463,100,0.003045571653457463,0.9348713793752248,0.9469575291793475
37,youden_test_Specificity,0.9393805309734513,0.027491622116675957,100,0.0027491622116675957,0.9339255967103997,0.944835465236503
38,youden_test_Specificity,0.9412979351032449,0.028064734831411045,100,0.0028064734831411047,0.9357292828438185,0.9468665873626713
39,youden_test_Specificity,0.9410619469026549,0.02858444916940391,100,0.0028584449169403907,0.9353901720432857,0.9467337217620241
40,youden_test_Specificity,0.9428908554572272,0.026245734800657842,100,0.0026245734800657843,0.9376831322673965,0.9480985786470578
41,youden_test_Specificity,0.9394395280235989,0.02782555215058012,100,0.002782555215058012,0.9339183347971556,0.9449607212500422
42,youden_test_Specificity,0.9403834808259588,0.029427807728281186,100,0.0029427807728281186,0.9345443653317107,0.9462225963202069
43,youden_test_Specificity,0.9397935103244838,0.03025197596788672,100,0.0030251975967886717,0.9337908619710372,0.9457961586779303
44,youden_test_Specificity,0.9406194690265487,0.025929481672802547,100,0.0025929481672802546,0.9354744973184462,0.9457644407346512
45,youden_test_Specificity,0.9409734513274336,0.02543266149361512,100,0.002543266149361512,0.9359270595214746,0.9460198431333926
46,youden_test_Specificity,0.939410029498525,0.026634348214863292,100,0.002663434821486329,0.9341251969762863,0.9446948620207638
47,youden_test_Specificity,0.9399705014749263,0.02384475629361589,100,0.002384475629361589,0.9352391845105024,0.9447018184393503
48,youden_test_Specificity,0.9364011799410029,0.02757126004849068,100,0.002757126004849068,0.9309304437845216,0.9418719160974842
49,youden_test_Specificity,0.9349557522123894,0.02799221652199817,100,0.002799221652199817,0.9294014891588468,0.9405100152659319
50,youden_test_Specificity,0.9389970501474926,0.025578724578195784,100,0.0025578724578195784,0.933921676256691,0.9440724240382942
51,youden_test_Specificity,0.934424778761062,0.030583586576673785,100,0.0030583586576673786,0.9283563316684873,0.9404932258536367
52,youden_test_Specificity,0.9345427728613569,0.02923121637575476,100,0.0029231216375754762,0.9287426653565306,0.9403428803661832
53,youden_test_Specificity,0.9341592920353982,0.03036155947993966,100,0.003036155947993966,0.9281348999357286,0.9401836841350677
54,youden_test_Specificity,0.9359292035398229,0.030924333305870914,100,0.0030924333305870915,0.9297931449036212,0.9420652621760246
55,youden_test_Specificity,0.9363716814159292,0.024946807435927136,100,0.0024946807435927134,0.9314216935956963,0.9413216692361621
1,youden_val_thr,0.40950247929367384,0.04878564486288758,100,0.004878564486288758,0.3998223489405722,0.41918260964677545
2,youden_val_thr,0.48972759379579567,0.08847580691128089,100,0.00884758069112809,0.47217207420793067,0.5072831133836607
3,youden_val_thr,0.5004098828295881,0.12214546906028811,100,0.01221454690602881,0.4761735718026983,0.5246461938564779
4,youden_val_thr,0.5031681728185048,0.11694078649879755,100,0.011694078649879754,0.4799645837282286,0.526371761908781
5,youden_val_thr,0.4889886342141007,0.12582960870318202,100,0.012582960870318202,0.46402130995406676,0.5139559584741347
6,youden_val_thr,0.4705807416845761,0.14410517203908838,100,0.014410517203908837,0.44198714916745246,0.4991743342016997
7,youden_val_thr,0.4653534244330335,0.10586606734632971,100,0.010586606734632971,0.44434729989039584,0.4863595489756712
8,youden_val_thr,0.44600769896793474,0.1180609701025696,100,0.01180609701025696,0.42258184114810915,0.46943355678776033
9,youden_val_thr,0.43997841738239785,0.115884490241995,100,0.0115884490241995,0.4169844203859861,0.4629724143788096
10,youden_val_thr,0.4451845797426526,0.12105137237993804,100,0.012105137237993804,0.42116536123374526,0.4692037982515599
11,youden_val_thr,0.45364764563419874,0.11834595713230377,100,0.011834595713230377,0.4301652402048351,0.4771300510635624
12,youden_val_thr,0.45638326020725345,0.11913678186686479,100,0.01191367818668648,0.4327439379934848,0.4800225824210221
13,youden_val_thr,0.466665956627276,0.13167409801199972,100,0.013167409801199972,0.4405389588912499,0.4927929543633021
14,youden_val_thr,0.4739206019113233,0.13439279917130165,100,0.013439279917130165,0.4472541548826387,0.5005870489400078
15,youden_val_thr,0.462861292378369,0.12552169311607236,100,0.012552169311607237,0.43795506525109507,0.4877675195056429
16,youden_val_thr,0.4844647908640609,0.128473608509567,100,0.0128473608509567,0.45897283968044494,0.5099567420476769
17,youden_val_thr,0.4857890099650296,0.13217402116519597,100,0.013217402116519597,0.4595628166294972,0.5120152033005619
18,youden_val_thr,0.4859933271034892,0.1344978346066013,100,0.013449783460660131,0.4593060387656807,0.5126806154412976
19,youden_val_thr,0.5008984304719668,0.12777224596887968,100,0.012777224596887968,0.47554564483259476,0.5262512161113388
20,youden_val_thr,0.5163789309793687,0.1440716259854589,100,0.01440716259854589,0.48779199472707213,0.5449658672316653
21,youden_val_thr,0.5229595140565818,0.12094265871781751,100,0.01209426587178175,0.49896186669679937,0.5469571614163642
22,youden_val_thr,0.5267478748375298,0.11922643121584849,100,0.011922643121584848,0.503090764247966,0.5504049854270937
23,youden_val_thr,0.5339785175583411,0.11931921976533456,100,0.011931921976533456,0.5103029957074969,0.5576540394091853
24,youden_val_thr,0.5400152639498256,0.1202930878103655,100,0.01202930878103655,0.5161465055506255,0.5638840223490257
25,youden_val_thr,0.5244318292473067,0.12380068300706368,100,0.012380068300706367,0.49986708786324746,0.5489965706313659
26,youden_val_thr,0.5370374695921484,0.11864234620757914,100,0.011864234620757915,0.5134962541400421,0.5605786850442547
27,youden_val_thr,0.5386429357853778,0.12062867989535453,100,0.012062867989535453,0.5147075886357924,0.5625782829349633
28,youden_val_thr,0.5479948216637414,0.12436366141434783,100,0.012436366141434783,0.5233183731497711,0.5726712701777116
29,youden_val_thr,0.5368486673112632,0.11661396783775692,100,0.011661396783775691,0.5137099261337202,0.5599874084888062
30,youden_val_thr,0.5171135274829218,0.11984944146415737,100,0.011984944146415736,0.49333279814378733,0.5408942568220564
31,youden_val_thr,0.5292058001391754,0.11904955346350393,100,0.011904955346350393,0.5055837859330676,0.5528278143452832
