representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
pca_xp_50,50,XGBoost,0.9488181026290782,0.008745677019084888,0.9059714153194152,0.013665430530867391,0.8028389293633197,0.028935343989843234,0.8596376936732131,0.015789869212499925,0.8267857142857142,0.03238445359222724,0.9760532150776055,0.006996103217264942,0.896552572534502,0.024229051456616857,0.9463587921847246,0.005604338456459078,0.046223299205303145,0.004720931769036303,0.18310511522039136,0.01882912842511465
pca_xp_20,20,RandomForest,0.9468373851757999,0.008465436538364365,0.8967830227835429,0.0143783145290592,0.7864903389293633,0.03069349661033482,0.8233743755464289,0.028900178205760987,0.8357142857142857,0.05054268979846137,0.9507760532150776,0.030559726138260752,0.8209107375290079,0.08799944406273098,0.927886323268206,0.017163797114660265,0.05084762453831637,0.003372918219827708,0.19930659580676635,0.011841553853012622
pca_xp_30,30,RandomForest,0.9461048859676909,0.008220001569275746,0.8960271874031663,0.012356867631180707,0.7937836553690213,0.024535576921889877,0.8386281487057501,0.024376457419680184,0.8321428571428571,0.03615795844877961,0.9616407982261641,0.02149874215012011,0.8503077591120702,0.06704748990515769,0.9358792184724688,0.012738372391240468,0.05135931172541108,0.0047318450765223554,0.20202978149791098,0.015750004414686422
pca_xp_20,20,XGBoost,0.9454961197339247,0.006364703267003393,0.9005212907742243,0.01262040167131084,0.7964384700665189,0.02757375763561648,0.8441449378495667,0.028583548909589685,0.83125,0.030482351497784194,0.9651884700665189,0.019778303653371628,0.8610906111936225,0.062360382477532,0.9385435168738899,0.01409068066846043,0.04988796040415759,0.01155810201956467,0.19726367896034383,0.03690272564443073
pca_xp_20,20,ExtraTrees,0.9454060421286032,0.009915673197780962,0.8986611763553605,0.014611838695983408,0.6031873614190688,0.2900734777265463,0.6510051760485247,0.18490923154128563,0.9125,0.0659882573900742,0.6906873614190687,0.3404191613514831,0.553642877457257,0.24067828595858043,0.7348134991119005,0.26226739951788425,0.0505467065316471,0.004661045741195412,0.20477737770188317,0.026382113910423513
og_xp_110,110,SVM_RBF,0.9450289040228064,0.009527384260339777,0.8941632807115883,0.01283447925938015,0.7969769559708585,0.01963375799443056,0.8291609584655284,0.023190885898496126,0.8455357142857143,0.021482240991212594,0.9514412416851441,0.016965485904624173,0.8154651507912092,0.04876215949438005,0.9303730017761989,0.012040946187221927,0.050202954684282375,0.003568096084055213,0.19157362774022757,0.012059165426651556
pca_spec_10,10,MLP,0.9436094393411467,0.008681908445142293,0.87239782416959,0.025222762390220116,0.7727668672790624,0.032914059924637355,0.7979387960534037,0.03336059596413934,0.8392857142857142,0.03970733352418553,0.933481152993348,0.027336647463277054,0.765395837987895,0.06952060268659523,0.9147424511545292,0.018553510498510836,0.05759141939825206,0.0057461965344909344,0.21936997526517343,0.03375810492699723
pca_spec_30,30,MLP,0.9425364269876464,0.008270145709701268,0.8775576967364126,0.024879004493628586,0.7800839404497941,0.022142250221984572,0.8082905435800056,0.018433155000380702,0.8392857142857142,0.029462782549439473,0.9407982261640798,0.01585361546553036,0.7818643873141025,0.04520987113391113,0.9206039076376553,0.009766402557244754,0.05446463632487332,0.006857241683045933,0.21598546784467568,0.025051680456560487
pca_xp_10,10,SVM_RBF,0.9424988121634463,0.011060760267752167,0.870287944311723,0.018200492230832872,0.748186569528033,0.03544431969516317,0.7862529178431981,0.02616962191709155,0.8107142857142857,0.034656968161927704,0.9374722838137473,0.012920486849024203,0.7644657324028481,0.03529121923342104,0.9122557726465363,0.011698367351311745,0.05960734358336341,0.005478623026166302,0.21501319000233204,0.014439057516789495
pca_xp_10,10,RandomForest,0.9424631770668356,0.007408179848672973,0.8968523294685589,0.011976156820358005,0.7934530408615774,0.03551295494759363,0.8212593238226095,0.03758107796548371,0.8491071428571428,0.0514545376467853,0.9443458980044346,0.03483106112925091,0.804636160908107,0.09080312686253247,0.9253996447602132,0.021657005515893286,0.049466602876392915,0.003708196908932089,0.19526024061151465,0.012695416664841131
pca_xp_10,10,ExtraTrees,0.9423938866012037,0.01088975669714854,0.8996871040945834,0.018618128928198835,0.7891015996198923,0.029401922960350296,0.8039901434024237,0.04722656323739985,0.8616071428571429,0.045962634557977645,0.9274944567627494,0.04408707420512506,0.7647290943427011,0.10814714908239081,0.9143872113676732,0.0286745972625986,0.058871009615004556,0.011150068025762752,0.22962079996060844,0.03861235522407426
og_xp_110,110,AdaBoost,0.9419335999366488,0.010104548547291776,0.8801016619696471,0.020751356602282462,0.7783873139056066,0.018030278252534174,0.7950260699308188,0.0210490810160374,0.8508928571428571,0.03288656808705063,0.9274944567627494,0.022972763649548297,0.7494773396576244,0.053446980996954746,0.9122557726465365,0.013297129225463385,0.13747713155922942,0.01670805909278453,0.4590238938188375,0.037959854462765334
pca_spec_20,20,MLP,0.9416455495723788,0.00930894119574246,0.879941307244089,0.022107262208735903,0.7945022964840038,0.024270061532993357,0.8301886025865578,0.01834826054524352,0.8401785714285716,0.02245002638767393,0.9543237250554324,0.006870036977751551,0.8208114806943859,0.02302507629857605,0.9316163410301954,0.007500804890065082,0.05645754776203834,0.0067200261616565,0.22254218116999658,0.027281875272988265
pca_spec_50,50,MLP,0.9402439024390243,0.008268834449203724,0.8770571059224552,0.019176525373029493,0.7793534209692746,0.031871372128402936,0.8170721415393756,0.024689443626090903,0.8294642857142858,0.037041318016004965,0.949889135254989,0.016860515444326842,0.8079186155807591,0.05036337189413848,0.9259325044404972,0.011603593444633365,0.0550111272814911,0.006348797498497684,0.21505288406482276,0.017816292387474078
pca_spec_40,40,MLP,0.9401191796008869,0.0077978376206982395,0.8724348611864639,0.019818129627969798,0.7740022172949003,0.027676598309513866,0.8129748849360915,0.021600611601163323,0.825,0.03319486546094925,0.9490022172949002,0.015218965470786354,0.8038688855824839,0.04821831093523281,0.9243339253996448,0.010089477041629744,0.055616193849745664,0.006649702058783426,0.22058482452040398,0.02391816648351505
