representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
chebyshev_5_L2,5,LogisticRegression,0.9167837653991334,0.0013262472586744998,0.8574780705180446,0.0019081233719383643,0.7722124820298251,0.0025913978945884077,0.807146775973402,0.004738029058106606,0.8275949163449164,0.003119448695090413,0.9446175656849087,0.0037184027206897683,0.7891896134078443,0.010450914231831606,0.9214209591474244,0.0025660457208917108,0.07487828932080073,0.0017378960793448378,0.2919116614298308,0.008192562635453607
chebyshev_20_L2,20,LogisticRegression,0.9163516363702527,0.0020991482753133267,0.8580792662737149,0.002845348969119545,0.7750915998789947,0.0055327644003585795,0.8063039768413619,0.006349779964274337,0.8327799227799227,0.006046177591725014,0.9423116770990718,0.004689411886887776,0.7827838413755234,0.013154242045423337,0.9206039076376553,0.0033418983520829035,0.07523809457536852,0.0014955458812416543,0.2969666895229019,0.006399535644710842
chebyshev_40_L2,40,SVM_RBF,0.9161773360899197,0.004354722860267437,0.8522237351369906,0.006810991903158667,0.7527921208565499,0.010596495277066825,0.7794230539158624,0.011725711055733553,0.8256274131274131,0.009431380150040969,0.9271647077291367,0.007999517654077783,0.7398892691040337,0.02088441498610656,0.9070337477797512,0.006175793716879352,0.06290396135733914,0.002146997885842032,0.23285345467943092,0.005347750233343664
chebyshev_20_L2,20,SVM_RBF,0.9158288843363309,0.0024211629558138553,0.855771373679201,0.007045979012995335,0.7604251371481029,0.007631448170507169,0.7810016149303799,0.009501883652288053,0.8361872586872586,0.007230877474108074,0.924237878460844,0.007098678482353667,0.7342949029132453,0.017761435923786883,0.906785079928952,0.005232204928853762,0.06234639085869607,0.001646567091529867,0.23072476910717024,0.005033301115726192
chebyshev_50_L2,50,SVM_RBF,0.9158190335224654,0.0035016645210273483,0.8568849353692197,0.007934081073106336,0.7573155014157065,0.012417116395559043,0.7839833799787084,0.0124052284492498,0.8279391891891892,0.009671061138505235,0.9293763122265173,0.007334079474705006,0.7464892724271609,0.01905076152297004,0.909271758436945,0.006264050382706613,0.061360901592863906,0.00245206968840759,0.23047063006207993,0.00655315533046863
chebyshev_45_L2,45,SVM_RBF,0.9153887550803695,0.002575564957475875,0.8517088249562763,0.008277230365769054,0.7511504680787543,0.01056817983530346,0.7758229714678248,0.012844895524621449,0.8274018661518662,0.008007605191530901,0.9237486019268882,0.009636457053181915,0.7328557807222061,0.022905287469941093,0.9046536412078152,0.007416112105888134,0.06332438207054031,0.002081193198856997,0.23441475825861863,0.0051266014145691565
legendre_45_L2,45,SVM_RBF,0.9142976077087344,0.0034605951537239445,0.849374766745218,0.007816214255434375,0.7385849069760682,0.012148673297689316,0.7698587676497897,0.017001896184893703,0.8139494851994853,0.009178602563645397,0.9246354217765831,0.013027750899491146,0.7341844246412746,0.03292732926791342,0.9026998223801066,0.009779602149513103,0.06397614319912344,0.0027805270477124057,0.2363071531183735,0.007417888736663351
legendre_50_L2,50,XGBoost,0.9136140018059132,0.003408681032910608,0.847757638832576,0.0032839606592483563,0.7164628744903405,0.009791088512258772,0.7570692780025506,0.009116986769154534,0.7906740669240669,0.008037453020138948,0.9257888075662736,0.004896757480261988,0.7294086964293875,0.014819960805871791,0.8990053285968027,0.004367025887461262,0.06573481135070323,0.001327924130926894,0.278450442944759,0.01179051986143922
chebyshev_30_L2,30,XGBoost,0.9129128343320012,0.0019469125505546215,0.8313618171371961,0.00594656305420257,0.6915285817169046,0.01216896572553223,0.7206212547725235,0.012540400063666423,0.7935231660231661,0.012522379411335495,0.8980054156937385,0.010773991446248486,0.6637762308975949,0.023390364872755868,0.8773001776198933,0.0078120451907088845,0.07196934029459949,0.001277550781392051,0.2991456462964719,0.014662645983581331
chebyshev_10_L2,10,XGBoost,0.9127684146327575,0.0032422399635549217,0.8413919913350736,0.001782929169798362,0.7174727479756619,0.01047240404658101,0.7542676637625735,0.009646665621311334,0.7963835263835264,0.011192931757327596,0.9210892215921355,0.006736673749837227,0.720878925123868,0.017389837003495643,0.8963765541740674,0.004945224784054016,0.06623766385018821,0.0015664837560108726,0.24670808519374074,0.011980988659049138
