threshold,sensitivity,specificity,precision,accuracy,f1,youden_j,roc_auc,pr_auc,brier,log_loss,representation,n_features,classifier,split,best_cv_roc_auc
0.3969849246231156,0.8288288288288288,0.8495575221238938,0.575,0.8454706927175843,0.6789667896678967,0.6783863509527226,0.902335964282867,0.73413116039295,0.11924021736834041,0.42081576532947357,chebyshev_3_L2,3,LogisticRegression,rep0_fold0,0.8630010800894509
0.4371859296482412,0.6576576576576577,0.8628318584070797,0.5407407407407407,0.822380106571936,0.5934959349593497,0.5204895160647374,0.8461093837200032,0.6075314803577267,0.13801506552981382,0.48088943647313,chebyshev_3_L2,3,LogisticRegression,rep0_fold1,0.8761866450072491
0.4321608040201005,0.8035714285714286,0.8403547671840355,0.5555555555555556,0.8330373001776199,0.656934306569343,0.6439261957554641,0.8795137789040228,0.725238730552509,0.13185509094521772,0.44204618441370275,chebyshev_3_L2,3,LogisticRegression,rep0_fold2,0.8694500454879727
0.4321608040201005,0.8035714285714286,0.8736141906873615,0.6122448979591837,0.8596802841918295,0.6949806949806949,0.6771856192587902,0.8726243268926195,0.6981920662619698,0.12409939697225568,0.4420812266498815,chebyshev_3_L2,3,LogisticRegression,rep0_fold3,0.8654046892887225
0.3869346733668342,0.7767857142857143,0.8070953436807096,0.5,0.8010657193605684,0.6083916083916083,0.583881057966424,0.8439776686727907,0.6716595268977829,0.13505642902355852,0.4693732795189576,chebyshev_3_L2,3,LogisticRegression,rep0_fold4,0.8765515024489584
0.17587939698492464,0.8198198198198198,0.9004424778761062,0.6691176470588235,0.8845470692717584,0.736842105263158,0.7202622976959261,0.9077573148369609,0.7851247225080743,0.08028408640408975,0.28769745448661316,chebyshev_4_L2,4,LogisticRegression,rep0_fold0,0.8623445416713335
0.4623115577889447,0.6126126126126126,0.9048672566371682,0.6126126126126126,0.8472468916518651,0.6126126126126126,0.5174798692497808,0.8332137447181696,0.5879718285633558,0.13532969293473163,0.4833655426717648,chebyshev_4_L2,4,LogisticRegression,rep0_fold1,0.8787673883995062
0.16080402010050251,0.7946428571428571,0.8536585365853658,0.5741935483870968,0.8419182948490231,0.6666666666666666,0.6483013937282229,0.8844235033259424,0.7887740623436374,0.08440110819115573,0.3027614713781997,chebyshev_4_L2,4,LogisticRegression,rep0_fold2,0.8696090123435215
0.1658291457286432,0.7946428571428571,0.8713968957871396,0.6054421768707483,0.8561278863232682,0.6872586872586872,0.6660397529299966,0.874505068102629,0.7717389609951516,0.08726743256083183,0.33997079005292663,chebyshev_4_L2,4,LogisticRegression,rep0_fold3,0.8721801022409732
0.4271356783919598,0.7410714285714286,0.8736141906873615,0.5928571428571429,0.8472468916518651,0.6587301587301587,0.6146856192587902,0.8376821349382325,0.6762150478149289,0.1338041788802994,0.46740312722005056,chebyshev_4_L2,4,LogisticRegression,rep0_fold4,0.8798523684780903
0.4824120603015075,0.8828828828828829,0.9513274336283186,0.8166666666666667,0.9378330373001776,0.8484848484848484,0.8342103165112014,0.9442717053336522,0.9092128100715033,0.06818137258698602,0.26453756323802075,chebyshev_5_L2,5,LogisticRegression,rep0_fold0,0.9093771758706145
0.4271356783919598,0.7837837837837838,0.9269911504424779,0.725,0.8987566607460036,0.7532467532467533,0.7107749342262617,0.8803715219644423,0.7926763223775972,0.08920628985462556,0.3340450855975639,chebyshev_5_L2,5,LogisticRegression,rep0_fold1,0.9220443871391112
0.17587939698492464,0.8303571428571429,0.9379157427937915,0.768595041322314,0.91651865008881,0.7982832618025751,0.7682728856509344,0.9162575229648401,0.844029796046877,0.05941019052679654,0.23076573102402823,chebyshev_5_L2,5,LogisticRegression,rep0_fold2,0.9144343009646585
0.47738693467336685,0.8303571428571429,0.9467849223946785,0.7948717948717948,0.9236234458259325,0.8122270742358079,0.7771420652518213,0.9362329743427305,0.8757320306851004,0.07847399636331663,0.30703946387865516,chebyshev_5_L2,5,LogisticRegression,rep0_fold3,0.9096221073355458
0.4221105527638191,0.8214285714285714,0.9312638580931264,0.7479674796747967,0.9094138543516874,0.7829787234042553,0.7526924295216979,0.8969155844155844,0.8281999380476113,0.08525612711484078,0.3286828207584309,chebyshev_5_L2,5,LogisticRegression,rep0_fold4,0.9201145475337764
0.44221105527638194,0.8648648648648649,0.9535398230088495,0.8205128205128205,0.9360568383658969,0.8421052631578947,0.8184046878737146,0.9499521645539344,0.9193139857407518,0.060004283203647035,0.2386742347878733,chebyshev_6_L2,6,LogisticRegression,rep0_fold0,0.9113919973557169
0.36683417085427134,0.7837837837837838,0.915929203539823,0.696,0.8898756660746003,0.7372881355932204,0.6997129873236068,0.8793151558638285,0.8142146432467391,0.07982450706827866,0.30971550755441435,chebyshev_6_L2,6,LogisticRegression,rep0_fold1,0.9276504049509967
