representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
chebyshev_20_L2,20,kNN,0.8492546325625593,0.02693692492646263,0.7161329763003487,0.031180583297409675,0.5890857617991765,0.03867792197843311,0.6375551842866362,0.02431350802268675,0.7258928571428571,0.04125004294644918,0.8631929046563194,0.015003877534312277,0.5693568284547812,0.025972780286540896,0.835879218472469,0.01196501416608087,0.09739000696007473,0.0072125830520253995,0.7468051096321751,0.15635462180084225
legendre_30_raw,30,XGBoost,0.8365319132087425,0.018880793132744163,0.691101889969435,0.0163301682123847,0.5153567469116249,0.03350076083371698,0.5602920161054837,0.02420706931710603,0.7419642857142857,0.06417124950504353,0.7733924611973393,0.05481100371210075,0.4541973929232405,0.04164810704612834,0.7671403197158082,0.03368487900656899,0.10699612274765968,0.006166217344666592,0.38887692954299063,0.05409828071147487
legendre_30_L2,30,kNN,0.8353470462464365,0.025490873685396973,0.7131630722952449,0.03293377374152219,0.5364665821982896,0.04855944949989091,0.6054460748272728,0.05205316167610994,0.6821428571428572,0.035515318786134044,0.8543237250554323,0.053040796157922204,0.5518446426380661,0.0914343713671257,0.8200710479573712,0.039770377060408556,0.10023214680763996,0.006004752845539715,0.6593205964110596,0.15485148286141892
og_xp_110,110,GaussianNB,0.8346640402280647,0.021111750125764887,0.5424637871207755,0.05093856489357578,0.5097382800126702,0.03017982930431624,0.568637635711873,0.017751691358139383,0.6973214285714285,0.0417622203658596,0.8124168514412418,0.02297633020277953,0.4815070575795337,0.02470279264830683,0.7895204262877442,0.013815585422827754,0.1871039815406695,0.012158324509859621,3.546349579777329,0.464091364668403
legendre_40_L2,40,kNN,0.8327090592334494,0.025654477862934386,0.7001135130707722,0.031214390179329782,0.5219116249604054,0.037949873873495514,0.5963413437874365,0.03191013504726382,0.6607142857142858,0.048540197709226456,0.8611973392461196,0.036256519655298476,0.5482181449307276,0.05549615558835468,0.8213143872113676,0.02411098733778447,0.10518864228065494,0.006661907029510627,0.6601208883084592,0.18888952609333534
legendre_20_raw,20,XGBoost,0.8253939657903073,0.024745891043382214,0.6847757021399636,0.03137159124177915,0.5309649192271143,0.04030154604317162,0.5932644865393536,0.02971290865350374,0.6883928571428571,0.038449340142187295,0.8425720620842572,0.023558577162615255,0.5225817449353063,0.036243854819699106,0.8119005328596802,0.018693737863882072,0.1084027886390686,0.010291826683132848,0.4286238820483598,0.09758550989607569
legendre_40_raw,40,XGBoost,0.8252138105796643,0.017745894019817285,0.6736054733128758,0.021864284353251592,0.5134185936015204,0.031282191774621056,0.5788253086785985,0.02849490212260976,0.6839285714285714,0.05310644767427484,0.829490022172949,0.048919709946824506,0.5077636074958858,0.0582241556273388,0.8005328596802842,0.031183970189201167,0.10942027419805526,0.006755570750185204,0.40976152834315355,0.05627528506904028
chebyshev_10_L2,10,GaussianNB,0.8231737012987013,0.022563334317287197,0.5527039086286336,0.05339737407136574,0.5127652834969909,0.03800739647004651,0.5754694568885121,0.022031618767206107,0.6857142857142857,0.051857503606248814,0.8270509977827052,0.024468507549514944,0.49762935049206414,0.024571577357628868,0.7989342806394316,0.014030847359240838,0.1400168759380741,0.01155075088411445,0.8185646916274628,0.14334772040874147
chebyshev_30_L2,30,kNN,0.8207010215394362,0.023752936407430612,0.6761778345595642,0.03771131820812489,0.5256810262907823,0.04801028556599491,0.6005543822411614,0.0390639404126794,0.6607142857142857,0.0499787369754365,0.8649667405764967,0.03585121993205165,0.5541844661691036,0.05532731630703708,0.8243339253996448,0.026231277263371384,0.1068861283763233,0.0076173626978202355,0.6904851184109769,0.14397066936392086
legendre_50_raw,50,XGBoost,0.8202644916059549,0.01583880449994217,0.672114049236841,0.02795027548464172,0.48887195121951227,0.03327823404135286,0.5523179762395556,0.025219115027941583,0.69375,0.07168233691994043,0.7951219512195122,0.05924968972194758,0.4654498768001504,0.05220920338306151,0.774955595026643,0.035415761752795885,0.11340001448988915,0.006242154835587958,0.4061014465587385,0.04511178482376358
legendre_50_L2,50,kNN,0.8184906556857776,0.0185271959082236,0.6803225049758923,0.0313966124625904,0.5036585365853659,0.06286499002140537,0.5796087605605869,0.04176023971530948,0.65,0.07372306764471921,0.853658536585366,0.027015028651141273,0.5262346023531788,0.03742877592465308,0.8131438721136768,0.018187136090123967,0.10975828195277142,0.005479205019763969,0.8291329730562204,0.1701682015229112
legendre_30_raw,30,LogisticRegression,0.8181560817231549,0.021433724835472373,0.642374826095444,0.05642229400838894,0.4676690687361419,0.02339018977298561,0.5324999661918411,0.022432555404578926,0.70625,0.1021878369716441,0.761419068736142,0.09375892363190287,0.4389269629275671,0.06041579904480821,0.7504440497335703,0.05546653406840808,0.1583491240774105,0.03043827750076964,0.5002075071205427,0.06914744785047333
legendre_10_L2,10,GaussianNB,0.8168613398796326,0.02052305729063902,0.5503077493471122,0.054877977414015226,0.5099659486854609,0.04633241990430133,0.5679263117104969,0.026226439671279172,0.6982142857142858,0.054196093524238265,0.8117516629711752,0.015199211067489643,0.4795105505306366,0.017897975143425175,0.7891651865008881,0.010084264188250699,0.1376588800825152,0.012071856980299923,0.605234780736854,0.0907902668382851
legendre_20_raw,20,LogisticRegression,0.8159665030091858,0.035112618601374095,0.6616005169722579,0.06088670206792164,0.4735686569528033,0.06885535908086907,0.5566132327043314,0.06440361617919962,0.6598214285714286,0.08046179252719482,0.8137472283813747,0.1038847292287604,0.5001039798921327,0.11624674931352433,0.783126110124334,0.07201069643881068,0.18730689295875166,0.04507407393950949,0.5672988535222979,0.09621611898079555
legendre_20_L2,20,GaussianNB,0.8135829109914475,0.021184641487556805,0.5317262766865583,0.05270646293232704,0.4865695280329427,0.04784519182315406,0.5444888057544128,0.03340390414152904,0.7142857142857143,0.038804776221444355,0.7722838137472283,0.04404988665348836,0.4420084449518435,0.04212310496839598,0.7607460035523979,0.03347191268793028,0.1477402678026924,0.013033733852706062,0.7506617737520409,0.12244579341345882
chebyshev_40_L2,40,kNN,0.8113804640481469,0.02346180654397234,0.6624181441934587,0.03544491196082613,0.5070260532150775,0.04976715821739513,0.5813184668301303,0.0328450678529872,0.65625,0.05507962953369565,0.8507760532150777,0.023905003105454303,0.5239977212792515,0.036041798641330836,0.8120781527531082,0.0175195612957653,0.11108745663688202,0.006778539277501533,0.7250270209323407,0.1600603554610834
chebyshev_20_L2,20,GaussianNB,0.8088483924611973,0.021329549712831304,0.501847640921598,0.05521771610443328,0.4841978143807412,0.03987289736449989,0.5472047564988828,0.022510694206429926,0.6910714285714286,0.055232193855533594,0.7931263858093127,0.025582838987140272,0.45446044002578245,0.02145224410540258,0.7728241563055063,0.014269903580573328,0.16287883217231108,0.013924604149788513,1.070513846339536,0.19706922638454766
