K,metric,mean,std,n,se,ci95_lo,ci95_hi
22,test_Brier,0.053736191394391494,0.00750696830602644,100,0.000750696830602644,0.052246646017607534,0.055225736771175454
23,test_Brier,0.05427808851841131,0.007384572985394027,100,0.0007384572985394027,0.05281282902862672,0.0557433480081959
24,test_Brier,0.05465692100794198,0.007464717632092247,100,0.0007464717632092246,0.053175759081501635,0.05613808293438232
25,test_Brier,0.054821030917832886,0.007490019841312881,100,0.0007490019841312881,0.053334848484147726,0.056307213351518046
26,test_Brier,0.05541791971128987,0.007490525168045662,100,0.0007490525168045662,0.05393163700981778,0.05690420241276196
27,test_Brier,0.05583474967179965,0.007530671791249201,100,0.00075306717912492,0.05434050100929662,0.057328998334302675
28,test_Brier,0.05591512521583241,0.00753155090979962,100,0.000753155090979962,0.05442070211713636,0.057409548314528464
29,test_Brier,0.055915358513851696,0.007438528778950699,100,0.0007438528778950699,0.054439393024045955,0.057391324003657436
30,test_Brier,0.05653477868547184,0.007426747892437685,100,0.0007426747892437686,0.055061150779138486,0.058008406591805194
31,test_Brier,0.056893126430780754,0.007336976427835207,100,0.0007336976427835207,0.0554373111306307,0.05834894173093081
32,test_Brier,0.056825519365457856,0.007214464266485242,100,0.0007214464266485242,0.05539401313604041,0.058257025594875306
33,test_Brier,0.05702007632871846,0.0071630217458625595,100,0.000716302174586256,0.0555987774114462,0.05844137524599072
34,test_Brier,0.05704872245767535,0.007181582630263866,100,0.0007181582630263866,0.05562374065825654,0.05847370425709417
35,test_Brier,0.05692075165662527,0.0070673569001618915,100,0.0007067356900161892,0.05551843472020402,0.05832306859304651
36,test_Brier,0.05726890768854554,0.007097343006973145,100,0.0007097343006973145,0.0558606408579796,0.05867717451911148
37,test_Brier,0.05728701369121426,0.007077375373165653,100,0.0007077375373165653,0.05588270887239671,0.05869131851003181
38,test_Brier,0.05749665603872447,0.007047130401755676,100,0.0007047130401755676,0.056098352478404105,0.05889495959904483
39,test_Brier,0.05755401514993955,0.007018848514468763,100,0.0007018848514468763,0.05616132332963694,0.05894670697024215
40,test_Brier,0.0575407970288321,0.007017538214194163,100,0.0007017538214194163,0.056148365200531146,0.058933228857133056
41,test_Brier,0.05762851283204812,0.007085205348271702,100,0.0007085205348271702,0.05622265437629697,0.059034371287799266
42,test_Brier,0.057806193443113864,0.007141759308673969,100,0.0007141759308673969,0.05638911345467176,0.059223273431555964
43,test_Brier,0.058151658676607744,0.007194537570566339,100,0.0007194537570566339,0.05672410633597343,0.059579211017242055
44,test_Brier,0.058124518118708925,0.00722581311244188,100,0.000722581311244188,0.05669076003203866,0.059558276205379186
45,test_Brier,0.05843271484129997,0.007201864310090517,100,0.0007201864310090517,0.05700370871658929,0.059861720966010654
46,test_Brier,0.05848724590745486,0.007250666864188508,100,0.0007250666864188508,0.05704855629723198,0.05992593551767774
47,test_Brier,0.05888892954493229,0.007285792568624024,100,0.0007285792568624024,0.05744327023289168,0.060334588856972904
48,test_Brier,0.05906095448978279,0.007339820513336007,100,0.0007339820513336007,0.057604574861366484,0.060517334118199095
49,test_Brier,0.05920903805849765,0.007292395665838814,100,0.0007292395665838814,0.05776206854871438,0.06065600756828092
50,test_Brier,0.05945680344553383,0.007293081261908731,100,0.0007293081261908731,0.058009697898616173,0.06090390899245148
51,test_Brier,0.05968446826784458,0.007305972493842626,100,0.0007305972493842625,0.058234804820833916,0.06113413171485524
52,test_Brier,0.05988390354334146,0.007291243134219082,100,0.0007291243134219083,0.0584371627208359,0.061330644365847016
53,test_Brier,0.06016834859975103,0.007301963617020589,100,0.0007301963617020589,0.058719480600875076,0.061617216598626984
54,test_Brier,0.060185862616868625,0.0071839923033822925,100,0.0007183992303382293,0.05876040268602488,0.06161132254771237
55,test_Brier,0.06009721353193348,0.007047027785847068,100,0.0007047027785847068,0.05869893033283566,0.0614954967310313
1,youden_test_Precision,0.8313359019744065,0.05227320334983949,100,0.005227320334983949,0.820963764354359,0.8417080395944541
2,youden_test_Precision,0.8362041490606903,0.05778202970139197,100,0.005778202970139197,0.8247389407776331,0.8476693573437475
3,youden_test_Precision,0.8301177166909299,0.06848179640704445,100,0.0068481796407044455,0.8165294425603352,0.8437059908215246
4,youden_test_Precision,0.8309207897966275,0.06595128572134713,100,0.006595128572134713,0.8178346238859059,0.8440069557073492
5,youden_test_Precision,0.8350366516665466,0.0793840506441145,100,0.00793840506441145,0.819285133769182,0.8507881695639112
6,youden_test_Precision,0.816689631695559,0.08673433038615021,100,0.00867343303861502,0.7994796588318893,0.8338996045592286
7,youden_test_Precision,0.8105532935479046,0.07903691367838543,100,0.007903691367838543,0.7948706551557322,0.826235931940077
8,youden_test_Precision,0.8086173149833165,0.0765587295099009,100,0.007655872950990091,0.79342640209477,0.8238082278718629
9,youden_test_Precision,0.7968910290479982,0.06910736513520108,100,0.006910736513520107,0.7831786285099245,0.810603429586072
10,youden_test_Precision,0.7947884068534128,0.07174805395473773,100,0.007174805395473773,0.78055203636338,0.8090247773434456
11,youden_test_Precision,0.7991297654062529,0.06483130217931617,100,0.0064831302179316165,0.7862658285284908,0.811993702284015
12,youden_test_Precision,0.7938266049729408,0.06429849476074068,100,0.006429849476074068,0.7810683886463655,0.806584821299516
13,youden_test_Precision,0.7815103455018684,0.06375701938883657,100,0.0063757019388836576,0.7688595696364731,0.7941611213672637
14,youden_test_Precision,0.7797636464583745,0.06408637398864346,100,0.006408637398864346,0.7670475194949772,0.7924797734217718
15,youden_test_Precision,0.7839430090657845,0.06163293163150867,100,0.006163293163150866,0.7717136982938639,0.7961723198377051
16,youden_test_Precision,0.7773680233029832,0.06126616015701821,100,0.0061266160157018214,0.7652114879487668,0.7895245586571995
17,youden_test_Precision,0.7734610023288431,0.06057426836408695,100,0.006057426836408695,0.7614417533170464,0.7854802513406397
18,youden_test_Precision,0.7743587713921487,0.06406615743703932,100,0.006406615743703932,0.761646655831191,0.7870708869531065
19,youden_test_Precision,0.7593993406791456,0.06494054276155986,100,0.006494054276155986,0.7465137280998746,0.7722849532584166
20,youden_test_Precision,0.7606813005554532,0.06660197018317128,100,0.006660197018317128,0.747466024730803,0.7738965763801035
21,youden_test_Precision,0.7618174439027041,0.06395153505975985,100,0.006395153505975986,0.7491280719081492,0.774506815897259
22,youden_test_Precision,0.7624952038649246,0.062108360220134586,100,0.006210836022013459,0.750171557746522,0.7748188499833273
23,youden_test_Precision,0.7591571462753477,0.05876409791811525,100,0.005876409791811525,0.7474970743519669,0.7708172181987285
24,youden_test_Precision,0.7576990411093856,0.056191433073200146,100,0.005619143307320015,0.7465494417056079,0.7688486405131633
25,youden_test_Precision,0.7472013914582454,0.06616277156141591,100,0.006616277156141591,0.7340732621686352,0.7603295207478555
26,youden_test_Precision,0.7446945135222255,0.06287092613357179,100,0.006287092613357179,0.7322195577826084,0.7571694692618426
27,youden_test_Precision,0.7457147577898705,0.06148657263958423,100,0.006148657263958423,0.7335144878172293,0.7579150277625117
28,youden_test_Precision,0.7471610692992887,0.06283196591442902,100,0.006283196591442902,0.7346938441123977,0.7596282944861797
29,youden_test_Precision,0.7431371373141069,0.06435401132036449,100,0.006435401132036449,0.7303679052976618,0.755906369330552
30,youden_test_Precision,0.7261870609361929,0.06495458346992805,100,0.006495458346992805,0.7132986623757663,0.7390754594966195
31,youden_test_Precision,0.7332898067556134,0.06359326972597912,100,0.006359326972597912,0.7206715223759039,0.7459080911353229
32,youden_test_Precision,0.7411023333438138,0.06305842191378516,100,0.006305842191378516,0.7285901743736517,0.7536144923139759
33,youden_test_Precision,0.7355253637704204,0.06104334568463715,100,0.006104334568463715,0.7234130396415198,0.7476376878993211
34,youden_test_Precision,0.7334262980216215,0.06281298265956121,100,0.006281298265956121,0.720962839524341,0.745889756518902
35,youden_test_Precision,0.7375111216044603,0.05817771283093825,100,0.005817771283093825,0.7259674012040929,0.7490548420048277
36,youden_test_Precision,0.7329883310628372,0.06218169993459229,100,0.006218169993459229,0.7206501327539694,0.7453265293717051
37,youden_test_Precision,0.7246703079451309,0.06722295796193258,100,0.006722295796193258,0.7113318146727461,0.7380088012175157
38,youden_test_Precision,0.7264371552147001,0.05908162215368854,100,0.0059081622153688545,0.7147140795942428,0.7381602308351574
39,youden_test_Precision,0.7297279415817873,0.06345490810941702,100,0.006345490810941702,0.7171371111485809,0.7423187720149937
40,youden_test_Precision,0.7260515724471306,0.06393310513880963,100,0.006393310513880963,0.7133658573487323,0.7387372875455289
41,youden_test_Precision,0.7291034334396636,0.06425523266156832,100,0.0064255232661568325,0.7163538012521422,0.7418530656271849
42,youden_test_Precision,0.7257999175665888,0.06261847504343643,100,0.0062618475043436424,0.713375053600221,0.7382247815329566
43,youden_test_Precision,0.7321229246729238,0.06879339248343283,100,0.006879339248343283,0.7184728231206473,0.7457730262252004
44,youden_test_Precision,0.7299078342749774,0.06632793924471551,100,0.006632793924471551,0.7167469321336616,0.7430687364162932
45,youden_test_Precision,0.720711452054603,0.06390019947123105,100,0.006390019947123104,0.708032266154546,0.73339063795466
46,youden_test_Precision,0.7202744112245192,0.06786729929000465,100,0.006786729929000465,0.7068080666535576,0.7337407557954808
47,youden_test_Precision,0.7215890238883874,0.06352638620975544,100,0.006352638620975544,0.7089840106493451,0.7341940371274297
48,youden_test_Precision,0.7203492291077497,0.068570163426399,100,0.0068570163426399005,0.7067434210433785,0.7339550371721208
49,youden_test_Precision,0.7181279667732551,0.06441284567544171,100,0.006441284567544172,0.705347060744342,0.7309088728021682
50,youden_test_Precision,0.7151296472833464,0.06305862616213495,100,0.006305862616213495,0.7026174477858805,0.7276418467808122
51,youden_test_Precision,0.7132409539799953,0.06537971536958512,100,0.006537971536958512,0.7002682000273728,0.7262137079326179
52,youden_test_Precision,0.7103028253817171,0.06487192736258092,100,0.006487192736258092,0.6974308275862255,0.7231748231772086
53,youden_test_Precision,0.7130386382466292,0.05721201277666659,100,0.005721201277666659,0.7016865336880451,0.7243907428052132
54,youden_test_Precision,0.7061918561425783,0.05960759723395909,100,0.0059607597233959095,0.6943644156550826,0.718019296630074
55,youden_test_Precision,0.7046660490811392,0.055170126734652984,100,0.005517012673465298,0.6937190990123322,0.7156129991499461
1,youden_test_Sensitivity,0.8145238095238095,0.03821904485026831,100,0.003821904485026831,0.8069403218572752,0.8221072971903439
2,youden_test_Sensitivity,0.8205952380952382,0.044196866348528166,100,0.004419686634852817,0.8118256209536633,0.829364855236813
3,youden_test_Sensitivity,0.8339285714285714,0.042818879557406514,100,0.004281887955740651,0.825432376761997,0.8424247660951457
4,youden_test_Sensitivity,0.8302380952380952,0.04420868722136629,100,0.004420868722136629,0.8214661325788936,0.8390100578972969
5,youden_test_Sensitivity,0.8275,0.04541858503321404,100,0.004541858503321404,0.8184879673660028,0.8365120326339972
6,youden_test_Sensitivity,0.8317857142857144,0.04718583001159887,100,0.0047185830011598874,0.8224230219073454,0.8411484066640833
7,youden_test_Sensitivity,0.8341666666666667,0.044487423817753266,100,0.004448742381775327,0.8253393966195072,0.8429939367138263
8,youden_test_Sensitivity,0.8345238095238094,0.044623813478679365,100,0.004462381347867936,0.8256694768089269,0.843378142238692
9,youden_test_Sensitivity,0.8329761904761905,0.0437148618107389,100,0.00437148618107389,0.824302213492078,0.8416501674603031
10,youden_test_Sensitivity,0.8377380952380952,0.04276133671691791,100,0.004276133671691791,0.8292533183194748,0.8462228721567155
11,youden_test_Sensitivity,0.8403571428571429,0.04165704554625515,100,0.004165704554625515,0.8320914812645542,0.8486228044497316
12,youden_test_Sensitivity,0.8425,0.041095166753274,100,0.0041095166753274005,0.8343458273499883,0.8506541726500118
13,youden_test_Sensitivity,0.8517857142857143,0.041906476800364245,100,0.004190647680036424,0.8434705601208596,0.8601008684505689
14,youden_test_Sensitivity,0.8486904761904762,0.0415951423493252,100,0.00415951423493252,0.840437097535158,0.8569438548457944
15,youden_test_Sensitivity,0.8507142857142856,0.04090540052730705,100,0.0040905400527307045,0.8425977668005142,0.858830804628057
16,youden_test_Sensitivity,0.8519047619047619,0.040726526883388015,100,0.004072652688338801,0.8438237354026361,0.8599857884068878
17,youden_test_Sensitivity,0.8520238095238095,0.04193652732581127,100,0.004193652732581127,0.8437026926827553,0.8603449263648637
18,youden_test_Sensitivity,0.8511904761904762,0.040803082553208234,100,0.004080308255320823,0.8430942593825705,0.8592866929983818
19,youden_test_Sensitivity,0.856904761904762,0.04236868239025377,100,0.004236868239025377,0.8484978961232497,0.8653116276862742
20,youden_test_Sensitivity,0.8554761904761905,0.042471273417615175,100,0.004247127341761517,0.8470489684091211,0.8639034125432599
21,youden_test_Sensitivity,0.8540476190476189,0.04427340309981814,100,0.004427340309981815,0.8452628153541112,0.8628324227411267
22,youden_test_Sensitivity,0.8545238095238095,0.04934869788467605,100,0.004934869788467605,0.8447319572356604,0.8643156618119585
23,youden_test_Sensitivity,0.8505952380952381,0.04535171549616136,100,0.004535171549616137,0.8415964738281373,0.8595940023623388
24,youden_test_Sensitivity,0.8522619047619048,0.04524806224218724,100,0.0045248062242187245,0.8432837075491663,0.8612401019746433
25,youden_test_Sensitivity,0.854642857142857,0.04500061079011642,100,0.004500061079011642,0.8457137596667079,0.8635719546190062
26,youden_test_Sensitivity,0.8521428571428571,0.046468175410252464,100,0.0046468175410252464,0.8429225630070257,0.8613631512786885
27,youden_test_Sensitivity,0.8498809523809524,0.04691931174385504,100,0.004691931174385504,0.8405711430090599,0.8591907617528449
28,youden_test_Sensitivity,0.8466666666666667,0.051940736217274186,100,0.005194073621727418,0.8363604977386473,0.8569728355946861
29,youden_test_Sensitivity,0.8492857142857143,0.04884250812434096,100,0.004884250812434096,0.8395943010278828,0.8589771275435458
30,youden_test_Sensitivity,0.8535714285714286,0.04149883742790624,100,0.004149883742790624,0.8453371589018706,0.8618056982409867
31,youden_test_Sensitivity,0.8507142857142856,0.04708758256192547,100,0.004708758256192547,0.8413710877614259,0.8600574836671454
32,youden_test_Sensitivity,0.8461904761904762,0.054742556759408326,100,0.005474255675940833,0.8353283652809562,0.8570525870999961
33,youden_test_Sensitivity,0.8501190476190476,0.04537443695603975,100,0.004537443695603975,0.8411157749213612,0.8591223203167339
34,youden_test_Sensitivity,0.8557142857142856,0.03918446439225584,100,0.003918446439225584,0.8479392378656908,0.8634893335628805
35,youden_test_Sensitivity,0.8536904761904762,0.04180112983721601,100,0.004180112983721601,0.8453962251486293,0.8619847272323231
36,youden_test_Sensitivity,0.8508333333333333,0.04557465121096608,100,0.004557465121096608,0.8417903337837896,0.859876332882877
37,youden_test_Sensitivity,0.8560714285714286,0.04658862903138666,100,0.004658862903138666,0.8468272338239038,0.8653156233189534
38,youden_test_Sensitivity,0.8540476190476192,0.04164071891844222,100,0.004164071891844222,0.8457851970121973,0.862310041083041
39,youden_test_Sensitivity,0.8483333333333333,0.044434780437681384,100,0.004443478043768138,0.8395165088748865,0.85715015779178
40,youden_test_Sensitivity,0.8517857142857143,0.04351530198305816,100,0.004351530198305816,0.8431513343008956,0.8604200942705329
41,youden_test_Sensitivity,0.8513095238095238,0.03941086657772042,100,0.0039410866577720425,0.8434895528555015,0.8591294947635462
42,youden_test_Sensitivity,0.8530952380952381,0.04451846546780396,100,0.004451846546780396,0.844261808711255,0.8619286674792213
43,youden_test_Sensitivity,0.8475,0.04583274769588931,100,0.004583274769588931,0.8384057885084033,0.8565942114915968
44,youden_test_Sensitivity,0.8507142857142856,0.045068160101656894,100,0.00450681601016569,0.8417717849892338,0.8596567864393375
45,youden_test_Sensitivity,0.8528571428571429,0.043023832748646615,100,0.004302383274864661,0.8443202810309345,0.8613940046833513
46,youden_test_Sensitivity,0.8507142857142856,0.04610446065499475,100,0.0046104460654994755,0.8415661604767467,0.8598624109518246
47,youden_test_Sensitivity,0.8505952380952381,0.047389266433692824,100,0.004738926643369282,0.8411921795171402,0.8599982966733359
48,youden_test_Sensitivity,0.8495238095238095,0.047754736933235405,100,0.004775473693323541,0.8400482336696619,0.8589993853779571
49,youden_test_Sensitivity,0.8514285714285714,0.0457635116556947,100,0.00457635116556947,0.8423480978694362,0.8605090449877066
50,youden_test_Sensitivity,0.8502380952380952,0.04506053607542072,100,0.004506053607542072,0.8412971072852531,0.8591790831909374
51,youden_test_Sensitivity,0.8522619047619048,0.04270907965268944,100,0.004270907965268944,0.8437874967785527,0.8607363127452569
52,youden_test_Sensitivity,0.8521428571428571,0.04509229434732155,100,0.004509229434732155,0.8431955676598691,0.861090146625845
53,youden_test_Sensitivity,0.8486904761904762,0.04582025231395578,100,0.004582025231395578,0.8395987440537445,0.857782208327208
54,youden_test_Sensitivity,0.8514285714285714,0.047573330627898126,100,0.004757333062789812,0.8419889905210414,0.8608681523361015
55,youden_test_Sensitivity,0.8521428571428571,0.04277890887248947,100,0.0042778908872489465,0.8436545935273406,0.8606311207583736
1,youden_test_Specificity,0.958023598820059,0.015726148471014754,100,0.0015726148471014753,0.9549031897821239,0.9611440078579943
2,youden_test_Specificity,0.9587020648967551,0.018811333795190732,100,0.0018811333795190732,0.9549694881569184,0.9624346416365919
3,youden_test_Specificity,0.9555162241887905,0.02357526908030084,100,0.002357526908030084,0.950838379334056,0.9601940690435249
4,youden_test_Specificity,0.9561946902654868,0.021662196782805718,100,0.002166219678280572,0.9518964404589824,0.9604929400719912
5,youden_test_Specificity,0.9564011799410029,0.028573992486415883,100,0.0028573992486415883,0.950731479914398,0.9620708799676079
6,youden_test_Specificity,0.9499115044247788,0.03142310821824974,100,0.003142310821824974,0.9436764780249602,0.9561465308245973
7,youden_test_Specificity,0.9484955752212388,0.028696280946949905,100,0.0028696280946949905,0.9428016105109964,0.9541895399314813
8,youden_test_Specificity,0.948023598820059,0.02770311633816964,100,0.0027703116338169643,0.9425266995150624,0.9535204981250557
9,youden_test_Specificity,0.9449557522123894,0.024953729772928146,100,0.0024953729772928144,0.9400043908503143,0.9499071135744644
10,youden_test_Specificity,0.9436283185840708,0.027763697345254017,100,0.0027763697345254018,0.938119398692954,0.9491372384751876
11,youden_test_Specificity,0.9453982300884956,0.02473535851542156,100,0.002473535851542156,0.9404901983215088,0.9503062618554823
12,youden_test_Specificity,0.943716814159292,0.023827443553563282,100,0.002382744355356328,0.9389889324180971,0.9484446959004869
13,youden_test_Specificity,0.9387905604719764,0.024549455390246826,100,0.0024549455390246826,0.9339194159182221,0.9436617050257307
14,youden_test_Specificity,0.9384365781710915,0.024771435008489762,100,0.0024771435008489762,0.9335213880451948,0.9433517682969882
15,youden_test_Specificity,0.9399705014749263,0.023615109392509485,100,0.0023615109392509485,0.9352847514379078,0.9446562515119449
16,youden_test_Specificity,0.9376106194690266,0.023506923811548678,100,0.002350692381154868,0.932946335798374,0.9422749031396791
17,youden_test_Specificity,0.936047197640118,0.02502288294414218,100,0.002502288294414218,0.931082114788585,0.941012280491651
18,youden_test_Specificity,0.9364306784660766,0.024989473426249072,100,0.0024989473426249072,0.9314722247877185,0.9413891321444348
19,youden_test_Specificity,0.9302949852507375,0.02733862768836781,100,0.0027338627688367812,0.9248704084015006,0.9357195620999744
20,youden_test_Specificity,0.9308259587020649,0.02747243242958654,100,0.002747243242958654,0.9253748320892551,0.9362770853148746
21,youden_test_Specificity,0.9315044247787612,0.02555018766831769,100,0.002555018766831769,0.9264347132299922,0.9365741363275302
22,youden_test_Specificity,0.9317109144542773,0.025662757828748526,100,0.0025662757828748524,0.9266188665434514,0.9368029623651033
23,youden_test_Specificity,0.9311799410029498,0.02359157467512198,100,0.002359157467512198,0.9264988607644504,0.9358610212414491
24,youden_test_Specificity,0.9306194690265487,0.02321762383369733,100,0.002321762383369733,0.9260125887479108,0.9352263493051866
25,youden_test_Specificity,0.9255162241887906,0.030562081979849456,100,0.0030562081979849456,0.9194520440747715,0.9315804043028098
26,youden_test_Specificity,0.9250737463126844,0.027691120720389373,100,0.002769112072038937,0.9195792271985022,0.9305682654268665
27,youden_test_Specificity,0.9258407079646018,0.025981513444619853,100,0.0025981513444619853,0.9206854120241333,0.9309960039050703
28,youden_test_Specificity,0.9265486725663716,0.026010185395804936,100,0.0026010185395804936,0.9213876874887454,0.9317096576439978
29,youden_test_Specificity,0.9246312684365782,0.026282062345224615,100,0.0026282062345224615,0.9194163370737736,0.9298461997993828
30,youden_test_Specificity,0.9174926253687317,0.028357463527417155,100,0.0028357463527417153,0.9118658893852222,0.9231193613522412
31,youden_test_Specificity,0.9207374631268437,0.02633645136459615,100,0.002633645136459615,0.9155117398026174,0.92596318645107
32,youden_test_Specificity,0.9240412979351033,0.027587370328569973,100,0.0027587370328569973,0.9185673651495392,0.9295152307206673
33,youden_test_Specificity,0.9218289085545723,0.027063464740188323,100,0.002706346474018832,0.9164589300039581,0.9271988871051866
34,youden_test_Specificity,0.92047197640118,0.02763367283745214,100,0.002763367283745214,0.9149888561933134,0.9259550966090465
35,youden_test_Specificity,0.9227138643067846,0.02435038728536385,100,0.0024350387285363853,0.9178822191838533,0.9275455094297159
36,youden_test_Specificity,0.9208259587020649,0.02699263615552767,100,0.002699263615552767,0.9154700340792846,0.9261818833248451
37,youden_test_Specificity,0.9161356932153392,0.03307284877027337,100,0.003307284877027337,0.9095733224986161,0.9226980639320622
38,youden_test_Specificity,0.9180825958702065,0.025980955244952877,100,0.002598095524495288,0.9129274106886621,0.9232377810517508
39,youden_test_Specificity,0.91952802359882,0.02757049493464311,100,0.002757049493464311,0.9140574392575254,0.9249986079401147
40,youden_test_Specificity,0.917669616519174,0.028374939579428698,100,0.00283749395794287,0.9120394129077998,0.9232998201305482
41,youden_test_Specificity,0.9190560471976401,0.027698483725905238,100,0.0027698483725905236,0.913560067103422,0.9245520272918583
42,youden_test_Specificity,0.9174926253687317,0.028530510086267818,100,0.0028530510086267817,0.9118315531936737,0.9231536975437896
43,youden_test_Specificity,0.9201179941002949,0.029258220869706666,100,0.0029258220869706666,0.9143125283180018,0.9259234598825881
44,youden_test_Specificity,0.9190560471976401,0.029541162832653026,100,0.0029541162832653024,0.9131944395914277,0.9249176548038526
45,youden_test_Specificity,0.9153982300884955,0.0283308724567386,100,0.00283308724567386,0.9097767703503061,0.9210196898266849
46,youden_test_Specificity,0.9150737463126843,0.030089415746870594,100,0.0030089415746870594,0.9091033534338572,0.9210441391915115
47,youden_test_Specificity,0.9160176991150442,0.028422479452653016,100,0.002842247945265302,0.910378062561437,0.9216573356686513
48,youden_test_Specificity,0.9149852507374631,0.031168655901023083,100,0.003116865590102308,0.9088007131977657,0.9211697882771605
49,youden_test_Specificity,0.914424778761062,0.02804905541543812,100,0.0028049055415438123,0.9088592376379321,0.9199903198841919
50,youden_test_Specificity,0.9134218289085545,0.028406765435187865,100,0.0028406765435187867,0.9077853103569307,0.9190583474601783
51,youden_test_Specificity,0.9121828908554572,0.029625942743825778,100,0.0029625942743825777,0.9063044610755544,0.9180613206353601
52,youden_test_Specificity,0.9109734513274336,0.029666042034467193,100,0.0029666042034467194,0.905087064978307,0.9168598376765601
53,youden_test_Specificity,0.9130973451327433,0.025738151467783365,100,0.0025738151467783366,0.9079903374882559,0.9182043527772308
54,youden_test_Specificity,0.9096460176991151,0.027565951633796385,100,0.0027565951633796385,0.9041763348472761,0.9151157005509541
55,youden_test_Specificity,0.9093805309734513,0.025055177976784988,100,0.002505517797678499,0.9044090400867961,0.9143520218601064
1,youden_val_thr,0.19529121995129414,0.09660302213698381,100,0.009660302213698381,0.17612308454142603,0.21445935536116226
2,youden_val_thr,0.24229412548629597,0.13328204426444482,100,0.013328204426444482,0.21584807632913572,0.26874017464345623
3,youden_val_thr,0.2425467951660698,0.13987096858759457,100,0.013987096858759457,0.21479336047543818,0.27030022985670143
4,youden_val_thr,0.2563839039450109,0.14532214956249284,100,0.014532214956249285,0.22754883668472342,0.28521897120529843
5,youden_val_thr,0.28836544866434194,0.13331467085159687,100,0.013331467085159688,0.26191292568445174,0.31481797164423214
6,youden_val_thr,0.25981420619365536,0.14107009247770555,100,0.014107009247770554,0.23182283930804268,0.287805573079268
7,youden_val_thr,0.24674503660445588,0.12041351582942371,100,0.01204135158294237,0.2228523826735697,0.27063769053534203
8,youden_val_thr,0.2456389532724722,0.10121244432443639,100,0.01012124443244364,0.22555620849846789,0.2657216980464765
9,youden_val_thr,0.23371673874166932,0.09169177922348086,100,0.009169177922348086,0.21552310047603432,0.25191037700730434
10,youden_val_thr,0.22899771084726123,0.08676152691668293,100,0.008676152691668293,0.21178234160190088,0.24621308009262158
11,youden_val_thr,0.22789545003216236,0.08093918244344848,100,0.008093918244344848,0.21183536024697874,0.24395553981734597
12,youden_val_thr,0.2212058061787746,0.07651698282237543,100,0.0076516982822375425,0.20602317673873421,0.236388435618815
13,youden_val_thr,0.20599833503995538,0.06686213211100042,100,0.006686213211100042,0.1927314374445696,0.21926523263534115
14,youden_val_thr,0.21220310018129737,0.07648594573804436,100,0.007648594573804436,0.19702662917214273,0.22737957119045202
15,youden_val_thr,0.2126836987322081,0.053419170394885584,100,0.005341917039488558,0.20208417638848658,0.22328322107592963
16,youden_val_thr,0.20914899915337543,0.05611671774904451,100,0.005611671774904451,0.19801422489087098,0.22028377341587987
17,youden_val_thr,0.20962266709675684,0.049357382179275905,100,0.00493573821792759,0.19982909165615198,0.2194162425373617
18,youden_val_thr,0.21251677916171366,0.047902166084567835,100,0.004790216608456783,0.2030119501654429,0.2220216081579844
19,youden_val_thr,0.20551304528360206,0.046650782968680284,100,0.004665078296868028,0.19625651784647863,0.2147695727207255
20,youden_val_thr,0.21017948875622863,0.04744356403078045,100,0.004744356403078045,0.20076565635687363,0.21959332115558364
21,youden_val_thr,0.21072849674068359,0.052471216910678305,100,0.00524712169106783,0.20031706893423,0.22113992454713716
22,youden_val_thr,0.21179960284275962,0.06258510664925303,100,0.006258510664925302,0.19938135988973046,0.22421784579578877
23,youden_val_thr,0.21136386290964143,0.05042788877799989,100,0.005042788877799989,0.20135787573503924,0.22136985008424362
24,youden_val_thr,0.20753517227798157,0.051747685123350415,100,0.005174768512335041,0.19726730887527075,0.2178030356806924
25,youden_val_thr,0.2012975823990456,0.053151070227518166,100,0.005315107022751816,0.19075125694500544,0.21184390785308577
26,youden_val_thr,0.2022423278840826,0.0462150551319059,100,0.00462150551319059,0.19307225830295976,0.21141239746520546
27,youden_val_thr,0.20473409983314161,0.04798270648758791,100,0.004798270648758791,0.19521328987357486,0.21425490979270836
28,youden_val_thr,0.20852313901668382,0.053950230636354735,100,0.005395023063635473,0.19781824279961863,0.219228035233749
29,youden_val_thr,0.206897668970203,0.05639815957316881,100,0.0056398159573168806,0.19570705054386728,0.21808828739653874
30,youden_val_thr,0.19448393708682804,0.0452252727037396,100,0.0045225272703739595,0.18551026181294017,0.2034576123607159
31,youden_val_thr,0.2012748128597748,0.050106953080344685,100,0.0050106953080344685,0.1913325062903383,0.21121711942921131
32,youden_val_thr,0.206464875727906,0.04727142953262374,100,0.004727142953262374,0.19708519854747053,0.21584455290834148
33,youden_val_thr,0.20010081492658557,0.03814001252630328,100,0.003814001252630328,0.19253300898774464,0.2076686208654265
34,youden_val_thr,0.19772637593371725,0.034729864763149945,100,0.0034729864763149943,0.19083521729478267,0.20461753457265183
35,youden_val_thr,0.201531172897981,0.03641342815419599,100,0.0036413428154195987,0.19430595875708803,0.20875638703887398
36,youden_val_thr,0.19779682483729993,0.03216864722866898,100,0.003216864722866898,0.1914138673232271,0.20417978235137277
37,youden_val_thr,0.19342489376530372,0.03449389509876338,100,0.0034493895098763384,0.18658055662718273,0.20026923090342472
38,youden_val_thr,0.19508299927292544,0.03003280964936687,100,0.003003280964936687,0.18912383827192125,0.20104216027392963
39,youden_val_thr,0.19884904639377107,0.030491700667738465,100,0.0030491700667738464,0.19279883145900853,0.20489926132853362
40,youden_val_thr,0.19764856911035453,0.03225978928044434,100,0.003225978928044434,0.19124752703586817,0.20404961118484088
