source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019
1792620565667968,0,0.037693822171663435,-0.19466971696201368,0.30867164499292554,-0.029347880008951558,-0.2375852558895374,-0.08667934403954225,0.176780154674996,0.24233059761275838,-0.0026482503172512483,-0.2752040571445222,-0.2142496546503906,0.10561298543212026,0.3003197792907784,0.14474545322663265,-0.20344285944682086,-0.3146379044094344,0.07495834648164718,0.4379703268176917,-0.3500456761504227,0.07942749312960419
6052403489630720,0,0.03800837280856319,-0.195987440371468,0.3100645484416532,-0.028693028539524667,-0.23844266640205844,-0.08779618657632615,0.17659363688016358,0.24334630439060698,-0.0014062056611010205,-0.27507850098614545,-0.21537996013378688,0.10440232342548175,0.3001721011291,0.14575242550574688,-0.2022634016669527,-0.31455011175085956,0.07369214207014498,0.4370500981756543,-0.3484044094297283,0.07891996158026061
10844075163628928,0,0.03662665784123442,-0.19015921622195242,0.3038229093314261,-0.03153088671575914,-0.23455127278051033,-0.08284161292619358,0.17731658642921333,0.23871952738881896,-0.006921578975435018,-0.2754953797935609,-0.21021083948297395,0.10979388406526354,0.3006963622959471,0.14111909933536845,-0.2075467453062708,-0.31481799505324454,0.07948472169545802,0.4411320660902772,-0.35589820877244105,0.08126192295294028
11015044926034816,0,0.03759545200189076,-0.19423052856182468,0.3081559029899781,-0.029534942166293713,-0.23723475609195313,-0.08628640257575032,0.1767862913140646,0.24189786709617914,-0.0031007877086172415,-0.27517198314046615,-0.21374627858677434,0.10607783965498743,0.3003059745675106,0.14427029380592626,-0.20393071777549437,-0.31461153925994306,0.07555844005105847,0.438351363332843,-0.35084015966297916,0.07968867119658017
11963171843658240,0,0.037572587899492985,-0.19414145761684584,0.30807449597669684,-0.02958684606829407,-0.23719289296442436,-0.0862162364862435,0.1768127017047081,0.24185283847352507,-0.0031746979726563784,-0.27519870720360257,-0.21370191039493125,0.10614361751698724,0.3003314361119775,0.1442377795907756,-0.20398560316124284,-0.31463109678552537,0.07559798695537719,0.43839345461031853,-0.35088648755866075,0.07969903829455834
16615171179593088,0,0.03731246861700875,-0.1930359823221568,0.3068751953012709,-0.030116183748268386,-0.23643527097855593,-0.08526949599409861,0.17693360356633311,0.24094633540657176,-0.004234125097962048,-0.27525648378379336,-0.21268198383660414,0.10718739908553718,0.3004131479500458,0.14331498489711125,-0.20502006259725006,-0.3146665146171971,0.07675464635395049,0.4391949858602618,-0.3523900701385069,0.08017340644833702
25501939551450880,0,0.037195001351266924,-0.19254603080086988,0.3063608327333473,-0.03036082953191029,-0.2361211735842433,-0.0848574740479407,0.17700533986646816,0.24057650183255597,-0.004689333093729277,-0.2753058948355451,-0.2122732937868551,0.10762728662197268,0.30046924832828986,0.14295404874100207,-0.2054438127727629,-0.31469951376248523,0.0772045528828756,0.4395214457686279,-0.35296804564901874,0.08035114441441167
30269452033850624,0,0.03816732185214534,-0.19667207845168583,0.31082345021675706,-0.028373265453965877,-0.23893261435821161,-0.08839218726671866,0.1765337584636539,0.24393959975913387,-0.0007310751105192796,-0.27506174853523374,-0.21605630380098984,0.10372610522326922,0.3001357062743396,0.1463743647159491,-0.20157861618567466,-0.31453946933221627,0.07290505899523911,0.43651194842154617,-0.3473693367887578,0.07858938379513325
31265029748469120,0,-0.028923958208157644,0.15711491348615594,-0.2671496540570456,0.04637924322165429,0.21100596576327843,0.055102402479403755,-0.17934554635770297,-0.21083008944834963,0.03724563687575654,0.27495133152598306,0.17923044448416933,-0.1389427973925829,-0.3006684184577781,-0.11341009866641935,0.235759330534462,0.3133736088174725,-0.1123045840293603,-0.4608969602158991,0.39670265548535716,-0.09439340045643398
35928500943041152,1,0.0371038857539475,-0.19215833882421587,0.305939159272822,-0.030545430345017166,-0.23585421381385482,-0.08452572542722876,0.17704598562217608,0.24025712672437732,-0.005060145839727078,-0.2753236666095478,-0.21191403048625496,0.10799228982191494,0.30049532664239387,0.14262894254272698,-0.2058054059208738,-0.3147093760401569,0.07761068496821837,0.43980003081618047,-0.3534948180419195,0.08051771962624446
36876009385300352,0,-0.03732485355686578,0.1930700578554845,-0.30687745860516497,0.03007897405447738,0.23641495861238426,0.08528447533001507,-0.17689230287439794,-0.24091057978336242,0.004228018211437734,0.27520517661866806,0.2126276114083681,-0.10719743681674451,-0.300368553825557,-0.1432487607839645,0.20505325164257446,0.3146283823243587,-0.0768403484668737,-0.43922192198898663,0.3525128408356299,-0.08022152911072114
44951132016854016,0,0.03713925395450703,-0.19230840469633395,0.3061015393426822,-0.03047343038922423,-0.23595646370904438,-0.08465383071620722,0.17702923984925237,0.24037911370834267,-0.004917217720796094,-0.27531538544177997,-0.21205079583339514,0.10785205228012035,0.3004839682968561,0.142752122713748,-0.20566720061517554,-0.314704393031405,0.07745702563743319,0.4396936361256377,-0.35329601463578875,0.0804551850618739
46608061680943872,0,0.03687866676044985,-0.1912084623732311,0.30492160906064586,-0.031006745644926084,-0.2352199185593514,-0.08372002248375986,0.17716201052542888,0.239504035701492,-0.005955064707116451,-0.2753888346341508,-0.21107408934926875,0.1088648784091596,0.3005772432108266,0.1418774404700036,-0.20665803313307352,-0.31474920985757837,0.07854608032954069,0.44045427280149996,-0.3547005301766959,0.08089467408589447
