source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
1792620565667968,0,0.4292261388207659,-0.7065148603577538,0.5032129892401362,-0.23829275832225652,0.07925965953429456,-0.0073135515623204495,-0.010371053032048463,0.009315889957063174,-0.007961829772078606,0.001267158989762819
6052403489630720,0,0.4152635297335832,-0.6997186715112879,0.5109740078879279,-0.25759535759427077,0.0987402867978056,-0.024120888753368708,0.0011780691054159404,0.009083556540989593,-0.007230370301133428,0.00570420970899777
10844075163628928,0,0.5537350263643371,-0.7354659401501306,0.37174923933457027,-0.09634024117516317,-0.035028253738656354,0.034218314461583785,-0.042472883180703816,0.00803987604000642,-0.007908629320172215,-0.02567934979969934
11015044926034816,0,0.5003235093933743,-0.7245480752687576,0.44265313163994213,-0.1584902599981919,0.03872422483680469,0.018680993335744776,0.0049995416369257965,0.010537278590098906,0.03767451804751086,-0.015542555764601701
11963171843658240,0,0.5350477260623164,-0.7231632971031932,0.41048438038170015,-0.1424426585482761,0.03856442004389537,0.003495227922324751,-0.005125996846588962,0.020345403010969168,0.00019906003438841747,-0.005635338759633918
16615171179593088,0,0.6325154095933763,-0.7061399399513958,0.300726881243178,-0.00728543480847863,-0.050197275376851085,0.0586118874090435,-0.0029409829503081143,0.0010396214501113268,0.0516637191953561,-0.046550158907198436
25501939551450880,0,0.47521098923210137,-0.7281302131507054,0.459068354113517,-0.17228537764402274,0.017356890603856076,0.032258856455073176,-0.029931224211915294,0.009641300077184197,0.014525825842324036,-0.03214304550119589
30269452033850624,0,0.4607897146874888,-0.7075585454210717,0.4720520850953684,-0.2307941207333718,0.09421744540071045,-0.03421725056386541,0.0009400055453606351,0.015960366372829105,-0.02220622835783389,0.011754390448617024
31265029748469120,0,0.45130435150547615,-0.7095614512130731,0.4828293850764482,-0.22762302826101377,0.07565028574215925,-0.009275165989020383,-0.0185454407906715,0.026192802387817737,-0.027540607368512365,0.017691676413938248
35928500943041152,1,0.5728274561266736,-0.7084932658729922,0.3858961610025351,-0.11299994317352395,-0.0185109069321937,0.04223104163955796,-0.023541903089282838,-0.010290845707202734,0.04199569475531474,-0.060591153219928195
36876009385300352,0,0.5229640744512476,-0.7223610043423152,0.4130267355773135,-0.1675693003706441,0.03487243909118683,-0.007835088242389245,-0.033228472722178826,0.02325865507258349,-0.05153896226798461,0.021301756446897
44951132016854016,0,0.6372599886167253,-0.6951072043095373,0.21561566652082742,0.06877055276295883,-0.16226917912822164,0.10307833732139476,-0.06346313130640187,-0.02228728322894189,0.07590739548919377,-0.11074078747174927
46608061680943872,0,0.6297064075216139,-0.714891135205052,0.2823021371931336,-0.016655518532421996,-0.05600744094627977,0.03459953440447549,-0.011840472411853918,-0.02250823367184607,0.040412044395725155,-0.07625411625282227
56252977678408192,0,0.5011207640204748,-0.7321036349476886,0.43551684292248044,-0.12197443272786222,-0.007191385897573045,0.053773233170967605,-0.010395846095098839,-0.008039244610349803,0.05411732492121093,-0.04800937712693031
63139734399542528,0,0.5228749733886633,-0.7193421951478559,0.42127483993526565,-0.16686015129142243,0.052556682868568086,-0.004040591946464783,-0.009063042999175257,0.02848499636754547,-0.012507799608568914,0.002292927659419884
64368713521485568,0,0.5393221993783471,-0.731445264214672,0.3965745453489403,-0.10939066993068824,-0.020549440038040087,0.03740646460465797,-0.020978527242322527,-0.00798318458155483,0.021568637404707203,-0.04572901691612616
69784942159807232,0,0.4961855156112296,-0.7238289392258999,0.43969177878802035,-0.17234032164586205,0.046840059148229425,0.003792990233138132,-0.009339196819010395,0.04088710280716362,-0.021084255658220082,0.049291525764445406
69886853143994496,0,0.5641458419801777,-0.734050987808127,0.35399568921979324,-0.04951604585603108,-0.06077894470292294,0.06691465052789337,-0.017489110299065073,-0.010878244153991232,0.05815319755269559,-0.05626881335140749
74703607425569024,0,0.48254667384656885,-0.7309618227082492,0.4512295870321354,-0.1607882229611992,0.013780553203126598,0.02302317308691432,-0.009676543135558477,-0.014068791705463924,0.032082537778122505,-0.036629259936155026
78846635958426496,0,0.47820329366031505,-0.7327608367154401,0.45084793061411377,-0.15046259260039646,-0.005204896157840372,0.04376414310788422,-0.028353900137152093,-0.008880359628006835,0.03362048604363511,-0.0672665229482767
79376016447500416,0,0.43533700283711046,-0.70013314036994,0.49332251085545775,-0.2536519094128451,0.10458541036174551,-0.034762486093162064,-0.0024699381002263473,0.012535766538705279,-0.016502287240688255,0.0026036186345598715
80762260092162688,0,0.5059029517863305,-0.7358255341500001,0.42576137265156383,-0.1267881133031408,-0.015764586476507598,0.04354033283049115,-0.026081257539945595,-0.0055735404381568295,0.02525984928843358,-0.042206343669058
83757226686850816,0,0.4565479918930302,-0.7187556672868243,0.4762254354655807,-0.2097256916734517,0.06169807410434341,-0.007967819063394386,-0.001057857256202432,-0.006101894316771835,0.006994507200403633,-0.014875379430711305
84006403509432192,0,0.533710314224127,-0.7346431911254069,0.39477005883263516,-0.0942519681043241,-0.042645097518208615,0.05681868609282953,-0.03280238815593595,-0.007539451738502816,0.034612734880944095,-0.05786190916967855
85707760314515712,0,0.5386644963764702,-0.7224110885935706,0.40698219965802584,-0.14477879145072478,0.03595032816630964,0.00020958676622729545,0.0031542713385774137,0.007886130792510897,0.00010522444003946905,-0.0016578743931711176
93468972376758144,1,0.5189483617180981,-0.7036113839519725,0.4383647096898908,-0.19771431163648698,0.056326554626523195,-0.014096716149955767,-0.008066154654410906,-0.011586354597810185,0.0011983100026327527,-0.02822959338982721
97013488627139328,0,0.44886255927661145,-0.7162031927443218,0.48680944906024376,-0.20827635084461063,0.055712873795000374,0.00769746878813698,-0.006952261070911135,-0.004769173606322013,0.02100494902033277,-0.039210322627223154
99836961472298752,0,0.4591969072417359,-0.7142214692159998,0.474753368582503,-0.21607584773403923,0.0698076576009245,-0.02530626824169657,0.0038276794218173554,-0.017719996629895277,0.010352925593149983,-0.031575490264443375
100734064176680704,0,0.4694193203742729,-0.7257745111540445,0.46305524982528795,-0.1888385205508356,0.03195281699047128,0.0139184261001396,-0.021129045330141698,-0.00041744824543445353,0.015338322533260987,-0.030333633600492852
101096662495962240,0,0.4824845865513578,-0.7329400027474878,0.4443356692236419,-0.13627306610722173,-0.016047724393268133,0.05464727682761769,-0.022202743462086526,-0.01761506674566039,0.05998617249782537,-0.07973451583022272
102622917779071744,0,0.48046373020733585,-0.7321865850778502,0.4530658098347361,-0.1462551913263174,-0.010791550200434695,0.04868989396386368,-0.04263758310646125,0.003179384694376785,-0.0007181003658120157,-0.0456338534195201
102803104542235008,0,0.4305159346185843,-0.707382055208914,0.49875823933194346,-0.24074471433102784,0.0807055418901133,-0.009623665310710603,-0.014791694105877313,0.01890611195773605,-0.01846163064997467,0.005078652591525592
107344877838785408,1,0.5451359183510438,-0.715261843112049,0.40712367248718145,-0.12858898254742332,-0.007152717011863278,0.037695533891786995,-0.015127740675148816,-0.020550161697924826,0.05224282374754124,-0.06395256231447402
107585292928397568,0,0.47452609540343316,-0.732916384591835,0.45419413110416845,-0.15799258039058964,-0.005141953499421416,0.043047947700783594,-0.03583717057979557,-0.002879655061631262,0.025501947546732354,-0.05081420830735228
108002248353357312,0,0.49921760195796405,-0.7379262292509534,0.42114645987343197,-0.1053237378603891,-0.05193770323917445,0.07576789280926544,-0.045219987272284726,-0.007926600251321537,0.045173514713709464,-0.07212913688270696
115962815619380096,0,0.559900943532526,-0.7319544131759059,0.34658686158964314,-0.028386360570481727,-0.09389010381355406,0.0966438812412695,-0.05569706925972107,-0.0019133235749253742,0.04327832986510882,-0.08179977278741322
116691791828603136,0,0.4860013166449538,-0.7281789021500588,0.446659851593173,-0.16887657291367286,0.014536931740410248,0.029269445648254167,-0.046256157203927645,0.028661664616069824,-0.036268992614219224,0.013758670812756207
120129277493243008,0,0.5384324294370038,-0.732330554013089,0.39877909564969477,-0.11360663942373722,-0.0019347534621302754,0.030406596348033776,-0.011777488788736547,0.0019728961680288743,0.01967561683188065,-0.019829450559700597
121824174666929024,0,0.5588867255502304,-0.7331098953513682,0.37356295641472254,-0.07062410118697855,-0.030488442883326496,0.05709432845268083,-0.02224983858307995,0.023466930213256732,0.019719080305877053,-0.005878904510369845
