source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016
150218508402721152,0,0.7087113529629705,-0.6777089594260023,0.19126597296162667,-0.005140523754359562,-0.0016310163375782905,0.014549980493734224,0.014395098582787704,0.009982098713582334,0.018303895540466204,0.007198413857693963,0.020148038735098253,0.008639752946734261,0.003945701752857849,0.015882024666881194,-0.002251980925023053,0.01256995224858143,-0.0031847850417479387
150480505705334784,0,0.7055874742232916,-0.6837333014093844,0.17822208890707955,0.01030870668164607,-0.01807351060103195,0.014036877628543467,0.017317804252896737,-0.009396920506929578,0.028015746154764282,-0.012974704332584554,0.027398870170457296,-0.009290092645513615,0.008115939610165256,0.0038514359065056,-0.0011668646937639737,0.001126795875114901,0.0005000074473680144
150610660393771648,0,0.599788603261816,-0.7468815779399433,0.26880774159531984,-0.0730885496053389,-0.02203506506119661,0.019274512939546587,-0.040236300973786866,0.022901235056964016,-0.033336391899561835,0.009194037599363703,-0.009910229221845595,-0.005955274552183333,-0.004241015225002024,0.003640261554480541,-0.012393054276299956,0.013552604241188863,-0.011113172403861287
162522700650966400,0,0.5764231436205469,-0.7520690215218073,0.30764473373489604,-0.07294830528884454,-0.012836251994437638,0.021477402069928885,-0.008335027318464283,-0.003889565161967073,0.018511008277110618,-0.015237724277078826,0.02380372063068899,-0.006984518449986957,0.011198664389453022,0.007182397009323987,0.0019103313331872204,0.008958542841910448,-0.00010637217666859794
163016106492676352,0,0.6375127620923402,-0.7271530160338154,0.24651612533527512,-0.025218295335218008,-0.024782941312758485,0.017769591308979146,-0.0018342312240886647,-0.017347716415934588,0.01724521675371891,-0.0287237736486478,0.01734667080128388,-0.0231521863360164,-0.0005259340559699609,-0.005631416405443773,-0.011171224624776233,-0.0009688121355194745,-0.008272789160740571
163565999746075264,1,0.6260393498155397,-0.7222934619489864,0.28186360014271894,-0.08009791054641835,0.008064599561630815,0.0044211604437387735,-0.0037916551707881303,0.001476521942425685,0.006299774635786671,-0.0016803016966703407,0.010051621138437453,0.003438080366295945,0.002149397739901043,0.012118186428962941,-0.00036577391570302963,0.009764004670579753,-0.0008220511682035445
165712109004835712,0,0.6630725955513244,-0.7090049005944971,0.2130004342012242,-0.03960001138763402,-0.008539354548947768,-0.023007253195187646,0.013955218004585053,-0.049554896581650396,0.015698345217173507,-0.056519055594718336,0.009349416154492526,-0.04832103952956627,-0.011456784260768495,-0.02714407742691129,-0.016715069633325707,-0.01875752605515872,-0.00970951165071484
165787700429000064,0,0.6525365393541066,-0.7164620635385707,0.1625399927128002,-0.015441641641874275,-0.05077212916758612,-0.02917125905238961,0.025082786795372434,-0.08718698258526714,0.06395019568840114,-0.09221679720888232,0.06714503063386448,-0.0644011077512526,0.031196782816135568,-0.017314917964254033,0.00542264596239883,-0.0013330787726780497,0.0026915320164161236
169258102725227008,0,0.6090165286413017,-0.731160861635089,0.29213504937912405,-0.08223682406242955,0.02121567550206028,-0.0038113462469317985,0.00916226739939097,-0.007339085927121591,0.01624863470041877,-0.015882576381687122,0.02382770897339652,-0.015183743805260785,0.016132729288121782,-0.005220906194202485,0.010491291421446386,-0.00391954397614528,0.008179632283471471
170774775937432832,0,0.6616264582497366,-0.7208399315108515,0.19429712047339154,-0.007866488872567457,-0.04717598520988077,0.019029926519407058,-0.012168245383773013,-0.014464527515979235,0.017007271156941145,-0.02490173316830819,0.021485729256777452,-0.011321098355824358,0.0017688514314800636,0.014769684329398049,-0.002912825820648164,0.01186548075974023,0.0035036781961482032
176164272695455744,1,0.6155206714345437,-0.7178522050799558,0.3076864002485554,-0.05854850981643139,0.016023169112317073,0.04325189594800424,-0.013230438676443256,0.052864438847386154,-0.017143017477533017,0.04045640809519847,-0.00430550232970336,0.014620216197213922,-0.007212848250339923,0.009668981150114282,-0.013841202542086924,0.006343864983308384,-0.009288378867699723
176209799348981376,0,0.6380514725623913,-0.7166891823266908,0.2740556205248371,-0.05907829446517036,0.011521845058881885,0.004840118307965808,0.002243045951862248,-0.003537526878316388,0.002530839998110582,-0.01049478149130716,0.0033485058478869663,-0.009980905969227061,-0.008659734133524529,0.0022281721446826587,-0.011914540949522807,-0.0005948037559717108,-0.005180625387148351
177389712764641920,0,0.6557065173439702,-0.7031212523871919,0.26202464188952546,-0.06627983263919084,0.035246110187509005,-0.008157650122477761,0.013026775621370456,0.006496650785185032,0.010070360375056866,-0.005638932445535029,0.021173330442405925,-0.012525272896823285,0.013471813790310826,-0.004682014915365327,0.008305089314465358,-0.0057381266971537545,0.007421977590624853
181774221540061824,0,0.6993644048257905,-0.6908442981708988,0.1638834020945071,0.021436318727711658,-0.04588129748933026,0.014086911522810353,-0.0012971121893463116,-0.023097384017477733,0.023177604039024555,-0.03838493351899973,0.025284236780845508,-0.027232385155751358,0.00199596957552577,-0.004216932570061665,-0.00536091648635929,-0.00474558813936671,-0.001751340173687753
184468780942344960,0,0.5787301605267209,-0.7504604834426426,0.30720299350470215,-0.07709645972070107,-0.007712589235086376,0.012525109335991762,-0.0054854861867510004,-0.010630068632897277,0.014272948910619171,-0.018572086223473037,0.011696285738455272,-0.004802091901478758,-0.006554052400432384,0.011963996474648464,-0.012925410243606859,0.009851156280222087,-0.006690477192492335
189831438452843008,0,0.6609115563788761,-0.7187721097545251,0.2076436881288061,-0.019576610199709094,-0.035161611138230825,0.008884882914633786,-0.011567778186921672,-0.014986830144410043,0.0049516444155431084,-0.02613027894265765,0.006420811793197673,-0.0174171540422607,-0.010619977644422806,0.00018524708763702598,-0.013305084817599044,0.0003846807367881487,-0.006916613553995757
190164354254168192,0,0.6105369177941942,-0.7297352921393532,0.2960475632552982,-0.07973408864300058,0.021589944146607896,-0.00021692270243959264,0.005084099852038155,0.0023033155684925796,0.005450744818251387,-0.0029798885264828044,0.011257249027313659,-0.006166256576579428,0.004473439337715809,0.001694960606154303,0.0013510081137080598,0.0004247556867863024,0.0019585239558962166
190970433715259904,0,0.554561405479627,-0.742223058430527,0.3495679286963679,-0.13109930427906305,0.0432338398427695,-0.01300004956635128,0.0047486774345716146,-0.0021699184092077517,0.001935710495473076,-0.004567368687740565,0.005464118828380974,-0.006790583525393198,0.0019822386265802663,-0.0009831903669270383,-0.002077038054816915,0.0009911758218424487,-0.002370896563407444
191727718051389312,0,0.5987086904499287,-0.7420774600916253,0.2880581762079355,-0.08161790718170318,0.006211382431888964,-0.006903831641667618,0.004149604899730814,-0.017862310204552027,0.011493791390078197,-0.019120062349224278,0.00991886273501314,-0.013007067402293966,-0.0005058508113020539,-2.368681167403383e-05,-0.005839293680337272,-0.0005849829714494899,-0.0027346615914475973
195587076882426880,0,0.6535006481293958,-0.7134940168623415,0.24873702795217104,-0.031355928514080124,-0.006818608455720651,0.025061046136431505,-0.0024536956247913208,0.012065676257258684,0.004584128316011198,-0.0006089762932415837,0.00996746045249624,-0.0046030359685761656,-0.0024781072908300426,0.002529628426360748,-0.003452461192367876,0.0006258663582365663,0.004118534072365919
197796403761616256,0,0.5719339478272545,-0.6990506088276717,0.3883716125596462,-0.1118360759436097,0.0919692959872936,0.00745510282058089,0.05015736997851922,0.0232963997156203,0.04736107386686618,0.019912444055289514,0.053503762040320674,0.008156587911473905,0.04865293578059675,0.006462259365196431,0.031006101568342215,0.005410208868665677,0.018420028633700205
199210757970191744,0,0.7188775428737717,-0.6703255727298729,0.1767006558649231,0.008129658735394387,-0.015444691325945234,0.01736785350035418,0.010811027824376407,-0.0023620289758439356,0.02226983183688224,-0.016208772572848675,0.027065575530405433,-0.015197505018455022,0.010011891856002425,-0.0023620110714664814,0.006103786431336927,-0.004138275970174394,0.006669000332897491
201146826149598464,0,0.5878694304073334,-0.740503082839364,0.31297017757737683,-0.08550467748202412,0.014530612717456886,0.004039980364763853,0.0025377626045424728,-0.004902497353426984,0.01110919413860147,-0.012575090528347323,0.011770262499262595,-0.009501214021832894,-6.747567539142582e-05,0.0011138459934361036,-0.005198093793457396,5.844847525427638e-05,-0.0026023571309940425
205078336132788352,0,0.6471471566397851,-0.7272552179756242,0.216864643933912,-0.006467623981096875,-0.05191615956729899,0.02800288616670959,-0.017899525696866272,-0.011926836727192561,0.010690694749932717,-0.02558833733605159,0.015338079118540794,-0.012779260343971872,-0.0015965477367701974,0.007210235082480428,-0.005123309588781237,0.006145694550841521,-0.00018834604378278246
206657161813612288,0,0.6304035268759446,-0.7342288625420567,0.24209622433837164,-0.0549972688975086,-0.021573402068193616,0.0026453558603046507,-0.01876544633328567,-0.008951861792404005,-0.012597991187009775,-0.010729606133334216,-0.009126940219629702,-0.006502240486217308,-0.014405532103576452,0.006592167539389242,-0.014909778287004778,0.00786724540854713,-0.004981649490729907
217062978512976000,0,0.6509282916795197,-0.6962474929380302,0.2865684110914687,-0.00033126309157649095,0.005292128920443765,0.05695973136804072,0.0037523565446113153,0.03794853493884109,0.0008114640429184566,0.027944253743588984,-0.010638875959584945,0.024380428792932497,-0.030104435596013786,0.02804445396632534,-0.03207477407176106,0.014805592319473523,-0.01592917671425513
218951870771462144,0,0.5317808130494504,-0.7564502747384813,0.3453751566877211,-0.15423943959697564,0.027570273937658252,-0.014477555355435146,-0.01999004022642751,0.006511065422477644,-0.015382667544434282,0.0034038378306167952,-0.0006514937125629323,2.7538348017116796e-05,0.006359597858621762,0.0058904965069923165,0.009188119649378903,0.004979687381739784,0.008580839278063608
219511728348315520,0,0.7248515273322704,-0.6713239145376697,0.12044439276717213,0.04095014607371777,-0.055823281271414775,0.012110655289569885,0.005953201110915543,-0.027009221134608824,0.03306022852452189,-0.03351038803821835,0.03186033190039586,-0.011561972174418837,0.0025660070895761936,0.014966444169207766,-0.004838907873610505,0.009123963253522823,0.0009634334027515495
220091342774317056,1,0.7723332387511067,-0.6209582106451941,0.11193831786077256,0.040232555367794805,-0.04063157138657389,0.01991166504195298,-0.013732509392811176,-0.003061012667537849,-0.003495282617384412,-0.021421789606135135,0.0030566117759141917,-0.016690837941641026,-0.017729831896773893,0.0034309842271760234,-0.01820942408558963,-0.005017868450314744,-0.008726688166014785
220172981513287936,0,0.5798469453401293,-0.7414015060208048,0.31586589391178266,-0.11501162556617152,0.025306409593593242,-0.010658675665553594,-0.007758320858263175,-0.002735131830271017,-0.005848161367105025,-0.00901506935640866,0.0017354686524753977,-0.011163833420109102,-0.0004847797034937185,-0.002953336494795291,-0.004112381329137575,0.000989861096070359,-0.0032758918876197654
221005208733887488,0,0.666658614100544,-0.7025732830984277,0.2390670678257582,-0.051226922843806956,0.01328772059140757,-0.009043919900926817,0.01592512146584837,-0.011613774234984886,0.020638611897404333,-0.01396963060325084,0.022890397573493593,-0.009784119193055303,0.012133410155398216,0.0015459357830968127,0.007196064704506525,-0.00332148432498663,0.008929781246913326
