source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
115962815619380096,0,4.545204641401402e-15,-1.590235369557598e-13,1.964188902620681e-14,-2.2503972162307765e-13,1.0658089785768345e-14,-7.168307433592246e-14,1.5439692124296356e-15,-7.250631342607322e-15,5.992797476062579e-17,-2.139526243016379e-16
116691791828603136,0,-3.048618131227929e-15,2.0727605128101964e-14,-1.2958376419073345e-14,2.8898949131924676e-14,-6.856642408396587e-15,9.05592547903634e-15,-9.66292440715846e-16,9.006683822852882e-16,-3.6464427609227884e-17,2.6128639681214138e-17
120129277493243008,0,4.200961128994054e-15,-7.496072381369626e-14,1.7885344459434707e-14,-1.0612379832119575e-13,9.607999043043837e-15,-3.383713757464083e-14,1.3802099007931137e-15,-3.4262461130888037e-15,5.3163857429544835e-17,-1.0120575782240882e-16
121824174666929024,0,1.7293974561841034e-15,-8.129842679700298e-15,7.412509759191987e-15,-1.1942343082669786e-14,4.009281695487457e-15,-3.950391988251722e-15,5.796246941171764e-16,-4.142553976894552e-16,2.2457980653258932e-17,-1.264698098216251e-17
125093503772825856,0,7.124436162718889e-16,-5.257024569309123e-14,3.0062722812899464e-15,-7.400964570043182e-14,1.6307533029803006e-15,-2.3463449978811842e-14,2.3756199921129075e-16,-2.3625044768260205e-15,9.287883600835886e-18,-6.940298241517691e-17
125893776439505664,0,-5.377905193807646e-16,-1.5625986195550508e-14,-2.3489289838291733e-15,-2.2310962697305262e-14,-1.2493213037965159e-15,-7.184589346522778e-15,-1.7546902447409712e-16,-7.353965682224994e-16,-6.5683137790552715e-18,-2.1973380430723038e-17
127674641678296704,0,-5.0123332190809236e-15,8.538202167286462e-14,-2.172151059415551e-14,1.2014588042662974e-13,-1.1663928875279738e-14,3.799553605334258e-14,-1.664205118841041e-15,3.812550648748138e-15,-6.348340353593782e-17,1.1155040840517335e-16
132944115577925504,0,2.286346649310515e-14,-5.119409416443074e-13,9.758216210241809e-14,-7.229520671212857e-13,5.230301918602065e-14,-2.298459776659267e-13,7.488786012605697e-15,-2.320647175287074e-14,2.8746833422069754e-16,-6.835814104261514e-16
133373444804991744,1,4.470389177757643e-15,-1.5441641365305687e-13,1.8982142124993702e-14,-2.1773523226710024e-13,1.0160016437692851e-14,-6.91319425223131e-14,1.4551630767770808e-15,-6.971679159646284e-15,5.593456983743437e-17,-2.0514386825986794e-16
141428363911552384,0,-4.329969157934069e-14,1.7346421097611804e-13,-1.8732989575196137e-13,2.416088441244493e-13,-1.0051333763853344e-13,7.524650180118106e-14,-1.4332508539456765e-14,7.40909190737166e-15,-5.46407512156235e-16,2.1208074598866712e-16
142086971376178688,0,4.867445379724149e-16,-1.038015448263653e-14,1.8463173596090706e-15,-1.482702386515931e-14,9.38144202947367e-16,-4.8048383459680464e-15,1.316546975593702e-16,-4.963811358717164e-16,5.053026795296937e-18,-1.4992843240696785e-17
143510907654193024,1,3.833107827261662e-15,-3.806842249558156e-14,1.62234817951222e-14,-5.3633428710865864e-14,8.626718588063377e-15,-1.7022366913917134e-14,1.2258629313164856e-15,-1.7163674092233102e-15,4.67237330183671e-17,-5.0503865228806284e-17
146588028382865280,1,2.237721143457506e-16,-3.0060751857300354e-14,8.859349518688398e-16,-4.260358204454149e-14,4.715098784580679e-16,-1.3603025314302125e-14,6.809252305496163e-17,-1.379884684844836e-15,2.6484288892158856e-18,-4.085274444277434e-17
150218508402721152,0,1.3845868980449497e-15,3.640063788238456e-15,5.858729053289466e-15,5.024160378825098e-15,3.1249782340296566e-15,1.5546871026206862e-15,4.45029173907321e-16,1.5263518125356405e-16,1.6977716812073917e-17,4.3693107075549886e-18
150480505705334784,0,4.307225529739509e-15,-5.115935279403899e-14,1.835518617309915e-14,-7.231905577811021e-14,9.828406717615315e-15,-2.3013687692201438e-14,1.4044494417425222e-15,-2.3251051065020915e-15,5.3757840556797605e-17,-6.851678031762485e-17
150610660393771648,0,-4.895293442403725e-15,3.742293890210762e-14,-2.0863223746077377e-14,5.240936129118001e-14,-1.1094128104968258e-14,1.6507194578272727e-14,-1.5729116569643807e-15,1.65039496593124e-15,-5.975051893272711e-17,4.812726376665487e-17
162522700650966400,0,1.86549054948896e-15,-8.396707069075619e-14,8.138614350257299e-15,-1.1908729256929222e-13,4.491343413967496e-15,-3.802909840792931e-14,6.631871187838961e-16,-3.8567085528116215e-15,2.6250546359299034e-17,-1.1410641142568144e-16
163016106492676352,0,3.030624235104114e-15,-1.0490059737410312e-13,1.3023635727510241e-14,-1.48477510738643e-13,7.048363659637161e-15,-4.7308615668428735e-14,1.0189599118579748e-15,-4.786460992425293e-15,3.947083048012403e-17,-1.4127118296785465e-16
163565999746075264,1,6.155660609535948e-16,-4.761138038021005e-14,2.5969044881130163e-15,-6.74120115519464e-14,1.4521818676687544e-15,-2.1508811677617284e-14,2.1951589403813824e-16,-2.180199059255332e-15,8.915242739336786e-18,-6.44860944330859e-17
165712109004835712,0,9.942985459871636e-16,-4.215470806620995e-14,4.218144993734633e-15,-5.945478689387525e-14,2.2483676628978173e-15,-1.8875394819717547e-14,3.1987750678459456e-16,-1.9029543793876324e-15,1.2191100396858831e-17,-5.597256565715723e-17
165787700429000064,0,3.4413352696671868e-15,-1.398888425875392e-13,1.4780385864520938e-14,-1.9723566973404342e-13,7.956536965094873e-15,-6.259085618524544e-14,1.1428229066230462e-15,-6.307222779964985e-15,4.39739570076519e-17,-1.8542213040739671e-16
169258102725227008,0,7.739156445996988e-16,-4.2307590954890766e-14,3.2347377858186915e-15,-5.993732634987521e-14,1.7317290299000979e-15,-1.9127556754730296e-14,2.4898177325647425e-16,-1.939106907759218e-15,9.615757405563913e-18,-5.736763948118494e-17
170774775937432832,0,8.03475462015194e-16,-5.4569051935268846e-14,3.522079941959794e-15,-7.720012683094341e-14,1.9511712252116008e-15,-2.458543688994359e-14,2.885338330933577e-16,-2.4862724790946042e-15,1.1418912629857641e-17,-7.335210181121908e-17
176164272695455744,1,-1.1604514459559013e-15,5.272413407819888e-14,-4.98831282146784e-15,7.41488366288563e-14,-2.668835981061677e-15,2.3465009377042945e-14,-3.8044092360179843e-16,2.3578754959618624e-15,-1.4526546430055953e-17,6.912276781007791e-17
176209799348981376,0,1.208849169496254e-15,-5.2137351571858545e-14,4.98028427199967e-15,-7.395576505860769e-14,2.633008823987973e-15,-2.363210604633198e-14,3.7362038892986623e-16,-2.3986027267587657e-15,1.4228094478680248e-17,-7.103415828595468e-17
177389712764641920,0,-1.1203752326191771e-15,1.615286350790099e-14,-5.223900650136492e-15,2.166671620976424e-14,-2.910965688181973e-15,6.468217894419375e-15,-4.2848975682800596e-16,6.071840173552409e-16,-1.683450586456819e-17,1.6438751014493205e-17
181774221540061824,0,3.1278749144604073e-15,-1.3631530663862225e-13,1.3489119824977294e-14,-1.9290874572743166e-13,7.320958111308948e-15,-6.145148355523023e-14,1.0604173302548994e-15,-6.216209897805188e-15,4.1134359197331736e-17,-1.8345323724385766e-16
184468780942344960,0,1.2634017225077984e-14,-4.3608429002877857e-13,5.42716167581835e-14,-6.167366189688637e-13,2.934931314642067e-14,-1.963718717422379e-13,4.243035373366598e-15,-1.9856856100856395e-14,1.6448637880008068e-16,-5.858062272407576e-16
