source_id,y,c000,c001
125093503772825856,0,0.6036889495483467,-0.7972199522046683
125893776439505664,0,0.5513250406958735,-0.8342905366247979
127674641678296704,0,0.5241746697169328,-0.8516107770731558
132944115577925504,0,0.5699809460447829,-0.8216579100488804
133373444804991744,1,0.5632436510875194,-0.8262908625354637
141428363911552384,0,0.5122257092910443,-0.8588508734007824
142086971376178688,0,0.5212352135688173,-0.8534130606780455
143510907654193024,1,0.5951268821915043,-0.8036317527904303
146588028382865280,1,0.6369621506935058,-0.7708950762483203
150218508402721152,0,0.6894454297143857,-0.7243376280754343
150480505705334784,0,0.6836947963413936,-0.7297680627813883
150610660393771648,0,0.5875483536594617,-0.8091890583244785
162522700650966400,0,0.5557839676619245,-0.8313267596378507
163016106492676352,0,0.6163092984211056,-0.7875041896267502
163565999746075264,1,0.6187883792165978,-0.785557726552604
165712109004835712,0,0.6586980274674704,-0.752407408662663
165787700429000064,0,0.6537343760299484,-0.7567241013716517
169258102725227008,0,0.5998334315655252,-0.8001248992353173
170774775937432832,0,0.6420189923916002,-0.766688733064778
176164272695455744,1,0.5951157429078927,-0.8036400018311601
176209799348981376,0,0.6256194253803171,-0.7801284090371287
177389712764641920,0,0.6495077388835659,-0.7603549809992418
181774221540061824,0,0.6780090730379263,-0.7350535333417912
184468780942344960,0,0.5606787636608126,-0.828033407526401
189831438452843008,0,0.6441139135851968,-0.7649295825930394
190164354254168192,0,0.5993497178564207,-0.800487298903255
190970433715259904,0,0.5496901211117099,-0.8353686436251924
191727718051389312,0,0.5882965772334757,-0.808645248063313
195587076882426880,0,0.6332236478673752,-0.7739688700338887
197796403761616256,0,0.5647670784577602,-0.8252503541897367
199210757970191744,0,0.6987773859699328,-0.7153391956666623
201146826149598464,0,0.5738309433666582,-0.8189737776235154
205078336132788352,0,0.6238595140033184,-0.7815365038099907
206657161813612288,0,0.6189417659934559,-0.7854368786280042
217062978512976000,0,0.6182577244214429,-0.7859754361258494
218951870771462144,0,0.5313699023558998,-0.8471399098556752
219511728348315520,0,0.7038013860782938,-0.7103967968355942
220091342774317056,1,0.7526107516262778,-0.6584656836438246
220172981513287936,0,0.5767772021287965,-0.8169014990220532
221005208733887488,0,0.6583814620982632,-0.7526844294691855
221190923119953536,0,0.5770438788228984,-0.8167131454268532
221375331836119552,0,0.6391896766427486,-0.7690491253966408
225573267233289600,0,0.637230513700503,-0.7706732591760226
232217547284544896,0,0.6002081638037535,-0.7998438348223523
234507383322003072,0,0.5894870988510801,-0.8077777914056173
234861632224343424,0,0.5757566313096721,-0.8176211234446786
235323736345986176,0,0.6328983899565911,-0.7742348661681124
236173899353193472,0,0.6206638345451967,-0.7840767848161636
236895144624064640,0,0.5469640739098407,-0.8371560797437658
237133566847520000,0,0.599173398292098,-0.8006192845410974
237331822538478592,0,0.5834603303478738,-0.8121416396850675
238611138677074560,0,0.6554537881660183,-0.7552352822656107
239183090879100160,0,0.5335432604792804,-0.8457727763395667
239492156726524544,1,0.570152144792779,-0.821539123711217
240035968305378176,0,0.5524167157739525,-0.8335680968784255
240432239167960320,0,0.5810976994640239,-0.8138338059319107
240978868246214400,0,0.5627040905418788,-0.826658397699701
242105008671742976,0,0.5867633912318803,-0.8097584347878466
242734753958329728,0,0.6308193537099807,-0.7759297281229289
247823740446444416,0,0.6924388391362122,-0.7214765790070354
252329740960393984,0,0.6223295643542669,-0.7827553342715898
254631847728048384,0,0.6748114471016736,-0.7379901834445666
275533323251882496,0,0.6760986910991862,-0.7368110747633799
282512988705189888,0,0.5920025772040461,-0.8059360697870317
287317953300908672,0,0.5674991687224272,-0.8233739694084056
294818409307323904,0,0.5142291198454263,-0.8576528506936814
295620885292213248,0,0.5601388917058097,-0.8283987095587411
300019923940638336,0,0.5451366371101767,-0.8383472114107661
304311150320629376,0,0.5340510644559731,-0.8454522225137514
305426398708664832,0,0.5316056211825194,-0.8469920091282724
306837892464925696,1,0.6635205091097788,-0.7481580942492704
307987333088112640,1,0.508463678451254,-0.8610834382891243
309391787394140288,1,0.5931792699569369,-0.8050704029421002
312628749626419328,0,0.5340447990630491,-0.8454561801735838
314344331362996736,1,0.6181836773625679,-0.7860336767864927
315709100170969856,1,0.555127238372023,-0.8317654412257407
316170482737881728,0,0.5028529143546123,-0.8643719954539671
322575344128842624,0,0.5006296956438004,-0.865661543468113
324100121943178240,0,0.5064245936921358,-0.8622842518008521
326009496898928896,0,0.5433110692084415,-0.8395314658043378
326527401235564672,0,0.5161426290591997,-0.8565026482550171
330722897089067392,1,0.53137320803685,-0.8471378363528728
331954247033853568,0,0.4907949998356111,-0.8712750817832234
332606704106366848,0,0.5169162368266604,-0.856035982949878
333636534183932416,1,0.5183240249339197,-0.8551843106467174
337748329714767104,0,0.5323798181615443,-0.8465055990448503
341195058150383104,0,0.5218820869368412,-0.8530176360043485
345949758745792000,0,0.5139760490782451,-0.8578045354123032
346721341030064640,0,0.5140289471224626,-0.8577728379473043
347453684494319104,0,0.5415617104063937,-0.84066099815663
351633546665907200,0,0.5414539601808398,-0.8407304020936114
352951036474046848,0,0.5506005806891429,-0.8347688306020886
355574058902192768,0,0.5593991274442369,-0.8288984354036544
357580873780641920,0,0.550858238479049,-0.8345988264428362
360511037906831872,0,0.5363129194955962,-0.8440192251258913
363795760175504768,0,0.5149235844045411,-0.8572360831322836
364742852004132736,0,0.514471515589403,-0.857507469149478
365002268028633600,0,0.5340332863161746,-0.8454634522593786
365939429892433920,0,0.5221394404006504,-0.8528601320135063
368263110278860544,0,0.5088081757111347,-0.8608799221317146
