source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034
1792620565667968,0,0.42819866793456507,-0.7047350514937444,0.5026556867338597,-0.2380700475082505,0.08056495690638608,-0.007986137246873005,-0.00812666999836148,0.008346481431098535,-0.005023212213596305,7.143285628790452e-05,0.009523945189901408,-0.012804020793403198,0.00019590849231926048,-0.00032026244747262523,-0.015498312177226775,-0.010020205076359038,-0.006536203458233863,-0.014998141925738671,0.002608820221254103,-0.0056328219061496185,0.002687398311135326,0.0094846673178933,-0.004487766345035023,0.011183678081396604,-6.619015016304429e-05,0.015213526434788304,-0.008007729053458574,-0.004023180867492226,0.013717356679041585,-0.016243829664618827,0.006701984721241794,0.008011591215669734,-0.02457729219248228,0.029483968932815418,-0.021181469479687746
6052403489630720,0,0.4135270797369898,-0.69701386508941,0.5093329216045822,-0.2574705774912504,0.0994826002735073,-0.025642148735518386,0.0028947224018251675,0.006810236294116213,-0.0049316481316896395,0.002834572123961345,0.01242374325243174,-0.020825016710867936,0.0234561476975909,-0.017591929051972082,0.012722981672226208,-0.01005437618585896,0.004728328719642175,-0.0013184537765520098,-0.013804562105311932,0.019396448132238484,-0.02571986046408977,0.016721021308420264,-0.01382543784325374,0.008811624613332717,-0.010558263726762659,0.00788734668576194,0.0055993905911391325,-0.005262950658811564,0.003067275851153341,0.01301816492553569,-0.02814113720715484,0.027610507097005646,-0.02688773925703816,-0.0026335372538994124,0.024642930797576193
10844075163628928,0,0.5492996025890509,-0.730010597455609,0.3689611110132437,-0.09671785922044798,-0.03434695410221392,0.03210917456566569,-0.041545274540207,0.005447876842760625,-0.007064399323629514,-0.028719201969845717,0.023309345769895642,-0.02818426384154567,-0.007075270173982792,0.030678792727724374,-0.036302085846751715,0.02950027715695351,-0.03504962390953475,0.03954904671017637,-0.03297862126965891,0.03682742625172621,0.008929546439760924,-0.006359268050358142,0.049737320221134126,-0.03459964528835308,0.02315112728522993,-0.00852829207711647,-0.0063287388365387675,-0.0028457549895013995,-0.009812840641601333,-0.005277062203574702,-0.014223452362354186,0.006145046658044873,-0.005138942088954205,0.003564277207722269,0.02054145102104192
11015044926034816,0,0.49596404070923994,-0.7181030496522717,0.4370404915894085,-0.15549000766401808,0.03455687147547208,0.02131802229487237,-0.0006774649045981769,0.014305271942425497,0.02990254742475553,-0.010452183202453023,0.06064812501890834,-0.02331319202415821,0.049349803679940116,0.0019225746219455504,0.018747671580750254,-0.004317264248068807,0.01797960328549451,-0.020387959171842433,0.007076704063468796,-0.03978748921493296,0.020700689563532427,-0.05999777884937965,0.02667363380636841,-0.04729246727636784,-0.005456728265425001,-0.005176359041000992,-0.027765219373892105,0.02206513403759652,0.010880888066702009,0.02153325904734206,0.0026764323635121347,0.03296238611208635,-0.02378647187219067,0.019297335601534186,0.0011948334265557382
11963171843658240,0,0.5310809158040165,-0.7177743155517824,0.40749249506506235,-0.14135441606226304,0.03838099298166345,0.0035263680798172706,-0.004953285506133292,0.020295447891524696,0.00034694058485226076,-0.005425730227850508,0.03325106889513004,-0.029684276163102683,0.010976818994483144,0.003241521262772292,-0.008581763442809998,-0.006525665820914974,-0.003012042725390026,-0.01435911564864068,0.0017558789703257848,-0.026622192850273636,0.02656307541622537,-0.018572837808644993,0.04195419975086343,-0.031310310065338534,0.02713148181178603,0.012499107041701313,-0.023380362877734023,0.013610444435083718,-0.01388158268567062,-0.011301337577642755,-0.018146752231548418,0.04101588690914551,-0.04412437334113445,0.04239017614071212,-0.01086608668096899
16615171179593088,0,0.6233870380959364,-0.6955627128996112,0.2959135623166306,-0.006001829058715889,-0.050432866309628385,0.059649961912893006,-0.00429852079165837,0.0036212048080785674,0.04905225717990718,-0.042529994108230766,0.07879914782486938,-0.043244895612455994,0.019038173215725443,0.024735663374156724,-0.025277573980788295,0.008038742283206569,-0.013309061389419305,-0.020915262254886408,-0.015604837790805775,-0.036032134295141606,0.013915635389647308,-0.0634640785668872,0.0560615166349803,-0.057955190460953765,0.0006912538676980273,0.04050623655914313,-0.02353159524172115,0.03735005685229449,0.01296749956595077,-0.004605522150495012,0.012291442838525525,0.023822847050511586,-0.042207905555085905,0.01847888395351731,-0.019350856789356354
25501939551450880,0,0.4731135076123796,-0.7250576706528348,0.45659806717891777,-0.17150069364083284,0.016286543282946785,0.032229383482834585,-0.03126500048591992,0.00975454576182678,0.012525373418538542,-0.031797709513784245,0.04590116779612214,-0.04658045298891447,0.03277016173429674,-0.011012361930648123,-0.004039350674798416,0.016141904425015924,-0.01651638969391399,0.01902939137655089,-0.014916130546960627,0.009401111954990011,0.004660988117930889,-0.016544476023496624,0.025543373976134515,-0.020965426426697225,0.003653398478221619,0.0051371553807389335,-0.009678904240435264,0.00785754344041302,-0.008590254750000952,0.00797583511352913,-0.009415551810165457,0.009947289619975926,-0.015064698792254094,0.006760501103687595,0.011888682202022384
30269452033850624,0,0.46009285514404796,-0.7063310914042733,0.4707614778264648,-0.229627785253948,0.09279049282352171,-0.032764931903968446,-0.0009806277647706981,0.017891810670692936,-0.024728035960580177,0.014254208888805651,0.006377455243629078,-0.02759797325861939,0.031136848952995844,-0.025071652454802903,0.01760020477038251,-0.005273893791430877,0.0033367000130925663,-0.002549444495741009,0.0005849633952278324,0.0030369494117688076,-0.003794790598405964,0.012102285721610125,0.00018155054137628914,-0.00804988240778387,0.014937655743937175,-0.01474512101959778,0.016647781710115467,-0.007360604583116668,-0.006616838657719848,0.005049997950323254,-0.008931367981106239,0.008362267020077686,-0.011503458745712774,0.010901547860471648,-0.0036588930938210393
31265029748469120,0,0.44962299254545945,-0.7073058068296245,0.48206190268058036,-0.22851359144962713,0.07769359998959101,-0.012188448980330047,-0.015024948434795524,0.0220264684017684,-0.022889914484127246,0.012437919825076466,0.0014215621471741094,-0.013467938228517502,0.014858986774264218,-0.01236107700240542,0.015913859500514077,-0.011218174102155837,0.007262884468471092,0.004157536038206354,-0.014796411151683087,0.02351520593629256,-0.02557646449784777,0.03061264790404612,-0.017517531512366,0.015388569165388282,-0.012070637834209275,0.007183599413278187,-0.0034458173360555327,-0.0054700097800842035,0.0008807407836408475,0.0005006668716004433,-0.007221589420150256,0.015279990375317406,-0.020317482534681252,0.02083504509771773,-0.00977052447537188
35928500943041152,1,0.5666352294064708,-0.7004450361410722,0.379568724626128,-0.10952482323053243,-0.022831771812857424,0.04552971250105112,-0.029863272110322206,-0.0050726521326445876,0.032920059331364396,-0.05343443295991626,0.06578007378078833,-0.04998826650579911,0.01466911815776104,0.0012917512440889112,-0.010302207943783346,0.006413082499133916,-0.021414813338544163,0.02817420378816337,-0.028992975705135624,0.014336074540458106,0.028385952337939828,-0.04896439317859892,0.07381138721259665,-0.05332005865778218,0.026502015490408686,0.004988474930404712,-0.007925743040548662,0.014254118855431984,-0.010396204867681206,-0.012692579983708938,-0.02047311728641283,-0.009745179098856508,0.0012521137096803327,-0.002964337161885582,0.04486236160678197
