source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008
125093503772825856,0,0.5521821496001986,-0.7294252784142573,0.3829228731142302,-0.12610918663720894,0.006085327221961287,-0.0009068939964947547,-0.01289111612136129,-0.01586719931510853,0.006661877494581354
125893776439505664,0,0.47452357870976075,-0.7187269579831786,0.46489270100424035,-0.19590385728913054,0.05747651129010268,0.00023517751960158261,-0.01269575100393103,0.01585057079961314,-0.006273836320435701
127674641678296704,0,0.431882158744017,-0.702119801428227,0.4967134619592557,-0.25078436494682127,0.09743650578262725,-0.025811210523216447,-0.005275675753678611,0.01883588550158115,-0.018595962534296937
132944115577925504,0,0.5090372640406386,-0.7347016394566992,0.42474409587453343,-0.13254473811574252,-0.003894346585751834,0.03210360598809408,-0.01192529749647125,-0.014429613063250177,0.04150513593412882
133373444804991744,1,0.4867468154168795,-0.714372641893928,0.4591716719651544,-0.19754703415013816,0.04440265490949454,-0.003305267518030564,-0.00924040866055752,-0.017639596015825845,0.022511110635232607
141428363911552384,0,0.41553097727110666,-0.6971379538004794,0.5081322210036939,-0.2652731936534074,0.105211017631939,-0.03128695674346832,-0.006910289917572411,0.015837337058619786,-0.02043657898244306
142086971376178688,0,0.4314526708102725,-0.7070011372398518,0.4971503930290741,-0.24296358995642028,0.08592838978515352,-0.018566275573042915,-0.0005605659028295859,0.008676036130893345,0.0020452046267022354
143510907654193024,1,0.5176442460016222,-0.6993083565134883,0.4448473051403939,-0.1966563585697019,0.06680028109207894,-0.014511172059001503,0.013911038077137332,-0.008992515374736882,0.03875790053131091
146588028382865280,1,0.5913094979646579,-0.7160591563275058,0.3542004148448164,-0.1080193344422326,0.0204389349126129,-0.0022561038052611006,-0.0036253398499388337,0.0066486779759099765,0.002462456932588474
150218508402721152,0,0.6646646161236551,-0.6991369668799039,0.25939667859608656,-0.02533535975273995,-0.02401772253455126,0.01596572276300245,0.006161077240956726,0.011458249930940797,0.022336665627153172
150480505705334784,0,0.6590234504999245,-0.7045309862102352,0.249738471448012,0.007320012355964902,-0.060525346065458716,0.042861173505241164,-0.0010111167249054857,-0.005694285695332438,0.03697904138190491
150610660393771648,0,0.5289272596472807,-0.7288627132332194,0.397962263821869,-0.14398429696726092,0.009661502452054424,0.012787224182132673,-0.04807433590078003,0.045981744433840864,-0.072161885615256
162522700650966400,0,0.4921798910913389,-0.7371835577683687,0.43481487623795595,-0.13892834445040295,-0.022533257111230453,0.05296491994387677,-0.04801317112221783,0.009196739657804202,0.015856242602915335
163016106492676352,0,0.5718886013649978,-0.7319870575728864,0.3555405021229918,-0.05088247502742692,-0.04996617430328946,0.06489948784511157,-0.028040466507045066,-0.0018664700394039405,0.025337456272939467
163565999746075264,1,0.5624244184672851,-0.7143206135552813,0.39110209060623685,-0.14046595503737896,0.017209522672882064,0.0070508795419410835,-0.019105933763044973,0.0030324719507326173,0.0036317484187855134
165712109004835712,0,0.6254814670353177,-0.715165322347219,0.30272453948078887,-0.02734728843097113,-0.03519548801501591,0.02608460487376649,0.013128489463802448,-0.039337023742781536,0.035813230214345904
165787700429000064,0,0.6188641437259725,-0.716899925265481,0.2508341460159557,0.03010233541849244,-0.14382912753006144,0.06308356905091124,-0.03794300582558113,-0.08637890004364339,0.07530211607501983
169258102725227008,0,0.5447151087976732,-0.7271758600491754,0.39484464734396685,-0.13350060498120606,0.02488763817258048,0.005493951131612376,-0.006208598989772773,0.005727346837845781,0.007421893740077461
170774775937432832,0,0.6075180992139577,-0.7263938030578128,0.29906600201394007,-0.02499997065755144,-0.08075143059274877,0.06033811939834012,-0.0521606005283431,-0.0051397048287561255,0.017311929548109905
176164272695455744,1,0.5296439716930827,-0.7164317868752974,0.41581743005854443,-0.15217070398684368,0.04928296075068599,0.020787100573466236,-0.006995950062084814,0.0771157328443688,-0.035860930990441
176209799348981376,0,0.5756275594346696,-0.7185811586240465,0.37554692669773404,-0.10236432138923755,0.01956654520291414,0.01752382053193476,0.0028537166128117354,0.006301264320830064,0.006503786316900763
177389712764641920,0,0.6050799716263412,-0.7088265059013722,0.3408413544333848,-0.10630893255321294,0.05025785967041812,-0.022576095241322126,0.011720894428472113,0.027774078188345534,-0.004948041563885215
181774221540061824,0,0.6500466153665676,-0.7060365154976134,0.25218075347105495,0.03053908343953195,-0.0903353627839821,0.06455285991856048,-0.03546049989942759,-0.0033792745148420113,0.02876895120715312
184468780942344960,0,0.4978011671547236,-0.7361027948669797,0.43350733230336985,-0.13687730127254255,-0.012998250802222163,0.042275413912483996,-0.031450142140007006,-0.004686248741906334,0.026747581025029676
189831438452843008,0,0.6088953661093728,-0.7239807743589031,0.3130295063262776,-0.03445713382855803,-0.05504254820291231,0.042232093368598865,-0.031880986830325385,-0.0013354563689860445,0.009596509715053351
190164354254168192,0,0.542448982359196,-0.725086146211576,0.40038732976873437,-0.13560826656789807,0.03419515013586753,-0.0020048235859910675,0.002170120982685333,0.010962336829281449,-0.0011646649159823851
190970433715259904,0,0.4695687864176013,-0.7140000922637311,0.46631731321832626,-0.2128589277194782,0.07932676707887305,-0.024271147494105617,0.007636800101898072,0.0020199699821653945,-0.002009423362129323
191727718051389312,0,0.5332756811939838,-0.7335273557793937,0.4009195156947177,-0.12619458946639725,0.004081307117720592,0.011174867580342645,-0.0064314897592544,-0.018370065312384904,0.019307397586723597
195587076882426880,0,0.5900958705609591,-0.7223604981695875,0.3480213535389349,-0.07752732031973314,-0.012026298384426596,0.039411232640430595,-0.012980001485647567,0.03140382561310018,0.0005181730244755156
197796403761616256,0,0.4764094260692596,-0.6973050826973272,0.474339623308327,-0.21135665899799627,0.11030134783745632,-0.01694433923149353,0.041936858446508775,0.032617237627980085,0.043056736989202815
199210757970191744,0,0.6745689383311916,-0.6917317478451644,0.24786322332663793,-0.00029798126280831244,-0.04782485240573455,0.043594397529682555,-0.009341317133755656,0.01770372148325352,0.020959490149880883
201146826149598464,0,0.5108610265964517,-0.7299313905581997,0.42850417397019347,-0.1463917022022386,0.021844884127572326,0.01789114292992552,-0.010186347108673098,0.005372472146687851,0.015649342375134035
205078336132788352,0,0.5821981115220257,-0.7305279495318232,0.3329662718868019,-0.03091274345267705,-0.08104694805919747,0.07622895960650353,-0.05538086837962918,0.003212516994846677,0.009762942728810009
206657161813612288,0,0.5743589579240059,-0.7292610845430451,0.35842018061667064,-0.09118060273213185,-0.016802646770541524,0.018164049121611694,-0.02371352395520952,-0.008751483691337016,-0.016122919447425645
217062978512976000,0,0.5655065749848897,-0.7210011622247319,0.3852281181252599,-0.0641410831226744,0.008282261733824348,0.06612005195804309,0.014216672410477289,0.049517785566724225,0.02739113339650942
218951870771462144,0,0.44452604497969955,-0.7084661740416237,0.4755036301817541,-0.25214235037221244,0.07901788684155768,-0.040185604274992855,-0.02900434067374315,0.011531419580374005,-0.04427046147231036
219511728348315520,0,0.6805372077432955,-0.6880451541712341,0.196339518233919,0.062291183617967184,-0.11710847413192016,0.06040319526343021,-0.032043535634320316,-0.02470082491707225,0.04509675246085988
220091342774317056,1,0.7356881704363399,-0.6449555364544755,0.1828504104300005,0.04906299867385615,-0.05864579243340368,0.049363135958143727,-0.024262879573055167,0.02139569791413074,-0.005595539945954342
220172981513287936,0,0.507277495472554,-0.7186823117222532,0.4329985253264062,-0.1853837416756945,0.059515789747608315,-0.016868825866195616,-0.011105219939646154,0.007464324691293426,-0.017455492652389853
221005208733887488,0,0.6210535755875346,-0.7104245960826041,0.3216360139463765,-0.07439998407300871,0.001250126186214754,-0.002124999740573238,0.004971155943305917,-0.009725113652057974,0.021883732933220223
221190923119953536,0,0.511538132948895,-0.7244919905111901,0.42960976649716864,-0.16503690471124757,0.035435567395151885,0.003311988616558378,-0.015866406451655723,0.00864793007890962,-0.006721947955723888
221375331836119552,0,0.590333992831853,-0.7103586885811841,0.3538326154520024,-0.13341368631794423,0.03864211335406797,-0.01590645215443242,-0.01470328689767444,0.02308537547096577,-0.037473052438171
225573267233289600,0,0.6001076250076042,-0.7258222605031841,0.323454824261454,-0.08168384408386398,-0.024262801980548327,-0.004301649005011666,-0.027316602890464718,-0.011069123738093429,-0.01678394487423226
232217547284544896,0,0.5431450691019598,-0.7242586534615093,0.39782910356057904,-0.14357547191634662,0.035371756977268784,-0.003340432661252494,-0.006990536364924189,0.013193851552078419,-0.008698276901903812
234507383322003072,0,0.5213126819295149,-0.7157330282436827,0.43289630194921697,-0.14378313430835749,0.0671833531579662,0.012513842342103478,0.03484095055257844,0.024801862619316207,0.03724645716354314
234861632224343424,0,0.5199382717587239,-0.7391036904938107,0.407627355448406,-0.113498365674874,-0.026678303917645634,0.03570247642936205,-0.02139943045061018,-0.024395821669164854,0.036173165145124066
