source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013
100734064176680704,0,0.4690067215019608,-0.7251769493359665,0.4620936574891028,-0.18832347231967958,0.030683431988464172,0.014551074218237212,-0.02294111308057508,0.000466861994618474,0.01291164478710578,-0.029179107537504356,0.035739502708044844,-0.029916874919633893,0.014776396823532984,0.008141571157795015
101096662495962240,0,0.4799743912662198,-0.7292535850706182,0.44067473308833316,-0.13478060142647308,-0.01896917737653114,0.05578905148264526,-0.0264699315987601,-0.015619598143630729,0.0539273206502502,-0.07691085126535739,0.08709149602557303,-0.057980018483000356,0.03386983556174885,0.010939491172433648
102622917779071744,0,0.47977614321941214,-0.7306815047926772,0.4527123181985304,-0.14521085201514827,-0.01011668732917896,0.049900777489536426,-0.04161087119798477,0.004950972601192519,0.0005536835383011301,-0.043277591789987684,0.012409650062961429,-0.0451295238515996,-0.03833459003098744,0.0016952947915055765
102803104542235008,0,0.4304786162534084,-0.7070821125086085,0.4985330662661741,-0.24000920830777,0.0802788155651072,-0.008450106952959517,-0.015417138826392701,0.020525448062072987,-0.01929026355124487,0.007159607235002388,0.002903477098162156,-0.02157189416289568,0.014214407367666763,-0.017582199645076783
107344877838785408,1,0.5438914176535932,-0.713685196343879,0.4053893791368006,-0.127891586338411,-0.008852061072375657,0.038332869149088546,-0.017597708841304502,-0.0195302425643859,0.04882947310886833,-0.06256826168712706,0.06068541186440434,-0.039951172084146516,0.008754296971605551,0.015662831213278498
107585292928397568,0,0.47370327403391255,-0.7316314606411729,0.4527799859673178,-0.15717789589370454,-0.006537562711862871,0.04392546335541848,-0.03783319997362992,-0.0015813196327250747,0.02275392887878337,-0.049078438352123825,0.047613353373924694,-0.042520136308964375,0.009204428462164958,0.010668662764924324
108002248353357312,0,0.49745601184375,-0.7353646815827429,0.41873454204691224,-0.10432900197363094,-0.053793913115486675,0.07659560041126195,-0.04802207736522393,-0.006437821987044172,0.041135943711678266,-0.07002375495888988,0.06936576371798235,-0.051476822841424914,0.012320280026463452,0.015367288588891618
115962815619380096,0,0.5562974133548849,-0.7271413876353908,0.34326421943627955,-0.027215371871618724,-0.09558429326282405,0.09765052140756898,-0.058655630637254895,0.00028595163128540703,0.038655822507336374,-0.07849635027697444,0.0818125325192116,-0.07805153003726047,0.009699159999168731,0.024076712897370647
116691791828603136,0,0.48548709684202396,-0.7272681369684475,0.44687951809714116,-0.1689040000818693,0.01605188294648464,0.02880880587445356,-0.043951508860192334,0.02804288350901038,-0.03325041581410745,0.012995918276133478,-0.02729393150656996,0.001923426633077642,-0.0343797698662007,0.011941994662885144
120129277493243008,0,0.5379523972832049,-0.7316620556934044,0.39780779336793387,-0.1130397837338523,-0.003242323281732174,0.031173348202123807,-0.013679336753200351,0.0030555544512361997,0.017133338011675766,-0.018423573550389708,0.03697741336382592,-0.028524998693146772,0.015876616621584426,0.0020048543155807242
121824174666929024,0,0.5572195250769021,-0.7315155774110728,0.37145271087538456,-0.07112661714300499,-0.03249145021904916,0.055863813702494436,-0.02522889727935344,0.021912406263520198,0.01564480355573421,-0.0077835939341575,0.0545063760845595,-0.00758993318518406,0.029462907478706758,0.04312978924905293
125093503772825856,0,0.5518111768276222,-0.7286796960532685,0.3824354246062699,-0.1252726259420701,0.0055978872679814376,0.0003042065757692721,-0.01358973184856083,-0.014187604118612928,0.00572228915275822,-0.025625734021586678,0.022007407798041598,-0.027999444969903965,-0.0022919118181725477,0.014137625829537922
125893776439505664,0,0.4736175807961094,-0.7171684608126361,0.46309095615001045,-0.19438233538478478,0.05533624108158368,0.0022008193466332322,-0.01567947876080411,0.01853976805031831,-0.010242515305576337,-0.008213726263262099,0.037193440282370246,-0.040539339440442225,0.045484333417609026,-0.01391253804426593
127674641678296704,0,0.431333164646935,-0.7015102844022907,0.4963732561143403,-0.2513723045438986,0.09798011884770123,-0.027279563738526857,-0.00426966361346734,0.016731809463868118,-0.017246237941697287,0.015545463496593359,-0.008587895582058152,0.008148166263295235,-0.0188323596553746,0.024170618963846938
132944115577925504,0,0.5069682577224187,-0.7313409363879525,0.4220237033222905,-0.13038544573303973,-0.006040415970275005,0.03465388835584786,-0.015033482214894403,-0.010699555126936624,0.03718004457187367,-0.05016964994923676,0.06519854002215383,-0.05088245397445841,0.022120725562769925,0.014588879197129756
133373444804991744,1,0.48625688346455975,-0.7131949472382685,0.4582509873636859,-0.19593129223206082,0.04334517403389037,-0.0009854084510732145,-0.010725680987069221,-0.014428800793713857,0.02051588814015353,-0.04194333447614545,0.03170331174942783,-0.03228068418914762,0.009670127154315287,-0.0006060320582265728
141428363911552384,0,0.4150789129611808,-0.6960671446908917,0.5071132946803303,-0.263847472154697,0.10401105817138707,-0.029336726788143593,-0.008533493056948515,0.018480254716217115,-0.02257825161102055,0.00783757613318514,0.00793839061549462,-0.032042195402709694,0.03666888333927994,-0.0363569447502686
142086971376178688,0,0.4312709535963813,-0.70663598491004,0.49639846444929053,-0.24224280534140155,0.08464416891703867,-0.01745947668224678,-0.002421817259945633,0.01019942947859198,-0.00042135641064138814,-0.0014279721449114882,0.02601204113562552,-0.024307330627580923,0.025311702363381674,-0.009391667600192624
143510907654193024,1,0.5170452896564272,-0.6985055333685678,0.4434659878403159,-0.19586230460943926,0.06485541932618448,-0.01347706007758699,0.011136993287797487,-0.007573957065946102,0.035066601564755405,-0.021554090256184683,0.047792803272547396,-0.018017716550914612,0.02859646371897642,0.006325844321922007
146588028382865280,1,0.5905124251347147,-0.7149562388435189,0.353017318108364,-0.10712643970068633,0.01896524597952622,-0.0010233739872033097,-0.005739055886643816,0.008339076360823353,-0.00034638368377532875,-0.01899886320135531,0.04003055193727159,-0.03332547039506729,0.018573518231386112,0.012371826741846989
150218508402721152,0,0.663179425516555,-0.6980715737716909,0.25793163226542604,-0.025978314833964712,-0.025710274907376464,0.014838221648993956,0.003611815909378513,0.009923959154944496,0.0189308072032267,0.001259831509164244,0.0535897458551873,-0.0013082292887948372,0.016742432549049294,0.03433602266694351
150480505705334784,0,0.6568934539275418,-0.7021378999284466,0.24774229799063294,0.008214028440558206,-0.06268320869179335,0.04418879856662445,-0.0044070593326655996,-0.00367816035266854,0.03236989770429544,-0.023664692347187904,0.06702036189329237,-0.034351492202850095,0.0270965026358351,0.011002511843807204
150610660393771648,0,0.5283613836474252,-0.7280174876552168,0.39766888845837295,-0.14376882128091487,0.009932794908340332,0.012856463508080581,-0.04760831604233557,0.046044766684708485,-0.07153459779960536,0.032558497943437056,-0.0189905502332668,-0.026677914646942733,0.007366922338660228,-0.007763221662508441
162522700650966400,0,0.49079723876007353,-0.7349723812219847,0.43262772361992247,-0.137454410827643,-0.024604007695925672,0.05466282455615709,-0.0509984871573038,0.011688596536165368,0.011714806196588592,-0.0351553852889071,0.05235628568108008,-0.03474365440918179,0.033236067990844206,0.01078333041386536
163016106492676352,0,0.5696278990416352,-0.7283137077514288,0.35328937871886523,-0.04829305876969165,-0.05153418873371249,0.0684755134808736,-0.030490062301452573,0.0033973104459167486,0.02186524309799015,-0.043683884663964105,0.05415167939636668,-0.06134521362676376,0.01656664910471836,-0.017183620327894018
163565999746075264,1,0.561935835785096,-0.7138355860876108,0.39035350341290487,-0.14040325511038976,0.01633762415388796,0.006989706439620752,-0.020346888997313274,0.002953344200336422,0.0019669534301680063,-0.014752777879746898,0.02694681462690214,-0.01097514173602025,0.007832179390172772,0.026645971188393413
165712109004835712,0,0.6193358368040076,-0.7062071028256627,0.29926515755933386,-0.02226931161630484,-0.035828170773472424,0.033458933188116706,0.011582925346372341,-0.02843725513303485,0.0335869212378778,-0.07738192542951598,0.04981504121685885,-0.10264779673141426,-0.010081606761655147,-0.06369695258236126
