source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029
1792620565667968,0,0.42875605087088,-0.7055786793193615,0.50303950196576,-0.23797565052772462,0.08004688738551659,-0.007300535618359847,-0.009057491869862558,0.00930995567117967,-0.006231810360144494,0.0012767396593667294,0.008055104772646194,-0.011363908156299363,-0.0015667879010732248,0.001391006895098315,-0.01756185336927533,-0.008072000623745,-0.008860811501758851,-0.012808894249041575,2.8633905138390836e-05,-0.0031857623720424415,-0.00015448081054583756,0.0121919317509196,-0.007592479360011669,0.014123333087292867,-0.0034045865445282357,0.01837848238410532,-0.01158287796429885,-0.0006801792597010769,0.00996717347663922,-0.01272841629534023
6052403489630720,0,0.41416191448702755,-0.6980440706151231,0.5099355528919121,-0.2576153931100181,0.09921769491125326,-0.025243778635503394,0.002277484721912549,0.007423590119003989,-0.005757107669830288,0.0036037391931634053,0.011428718639153566,-0.019931535514382225,0.02227782926014079,-0.016528877295477494,0.011321931856855117,-0.008814033249435676,0.003105517365812646,0.0001013269610447929,-0.015669871433900962,0.02101495346705973,-0.027819646489885674,0.018498319512190192,-0.0161225976677203,0.010736676643010687,-0.013068231280121355,0.009968007669754166,0.0028979458764323176,-0.003051976595341526,0.00014509612286494426,0.015404589194799164
10844075163628928,0,0.5495097691387144,-0.7302345919733519,0.36912619127276786,-0.09664197778093517,-0.03431046520434118,0.03229714162537955,-0.04149064142541422,0.005690179020743092,-0.006977298550089178,-0.028425181952212556,0.023425773582136326,-0.027825458609328068,-0.006954194989451598,0.031124155630670773,-0.03617844585622856,0.03000971417650522,-0.03491507738327537,0.04012638468737015,-0.03283640217598861,0.03746723545154732,0.009090188323774699,-0.0056731333201120865,0.049911321023954125,-0.03386317061099335,0.02330816257378498,-0.007723356416661547,-0.006195516876187848,-0.001982687491672518,-0.009700030831037492,-0.004362295734435682
11015044926034816,0,0.49690454322884164,-0.7192566511569035,0.4377260757180946,-0.15519237894137394,0.03431179864332873,0.022308913070651193,-0.001131307888617507,0.015628873301248184,0.02936905229261254,-0.008829805576518463,0.060035063333933235,-0.02136789232109675,0.04857443493472341,0.0042659445720575,0.017772282421699596,-0.0016383612464623738,0.016863571661701583,-0.01739478047125971,0.0058014511148155555,-0.03649021919320645,0.019316609668564164,-0.05640380621109924,0.025168841266645904,-0.04334545566667131,-0.007152834092942945,-0.0008298690265301831,-0.02962767888149219,0.026767094634874717,0.008979029944050696,0.026517671874016286
11963171843658240,0,0.5332547404609638,-0.7204666747606002,0.4086236295425357,-0.14099338951556212,0.037405098097305044,0.005072245308064352,-0.00662618209902042,0.022472322086154774,-0.0018137265336679352,-0.0028008610149233048,0.030720851995049706,-0.02660448017924345,0.007837175077263291,0.007023584813389034,-0.012318913944871597,-0.002228215615011594,-0.007236121660321328,-0.009542051390066301,-0.0029546960805126397,-0.021311758675301187,0.02145954435949149,-0.012691715524169589,0.03642713057707421,-0.024963539439290406,0.021064301818740083,0.019536518389597607,-0.030123269880390657,0.021128029894643876,-0.021016116819017498,-0.0034477787776038384
16615171179593088,0,0.6248012952544009,-0.697029703343187,0.2961827062612634,-0.005525682424208927,-0.05135437976808519,0.06056534995725694,-0.005464297992720454,0.004683088363689361,0.04765988905552908,-0.04129713760540969,0.07712402502292923,-0.04173104902936013,0.016866003449062854,0.02669614543302243,-0.02790687789760301,0.01024093809934745,-0.016255572070462007,-0.01850272999945634,-0.01889675975575804,-0.033379151542654736,0.01036363416905108,-0.06060537776269618,0.052291364697665904,-0.054818523964098274,-0.0035174105912470052,0.04413534423036936,-0.028085249290611437,0.04121416523504364,0.008237614817726386,-0.0006153708621117484
25501939551450880,0,0.4733170313119117,-0.7253170938492,0.4567148589857169,-0.17138858562176906,0.016116242947338936,0.03254816429412318,-0.03153776876611461,0.01017354041114287,0.012192274042603965,-0.031287220406398676,0.04550164090333968,-0.04596562910051829,0.032280920034045334,-0.010269408936017192,-0.004630912091312282,0.01700876483099291,-0.01720022705229404,0.02000804005248063,-0.015686948951214703,0.010484419223351056,0.0038105169124403376,-0.015366130377894895,0.024613015221084635,-0.01968464394472211,0.002622536634249557,0.006531051506936215,-0.010806135157251113,0.009348713114733953,-0.009806315451807877,0.009557072115276578
30269452033850624,0,0.46033174581916003,-0.7066649993910422,0.47084146677867306,-0.22954288930581915,0.09247459531360225,-0.032431492705646,-0.001519780867791419,0.018384970037109004,-0.025448365773840183,0.014874219745683074,0.00550878671609246,-0.026874306759813275,0.030115539828527115,-0.024217460236044232,0.016402788324001098,-0.004279189179928455,0.0019630683939933155,-0.0014256828851463008,-0.0009568605772094449,0.004289769758149136,-0.005503900347572087,0.013483693482611359,-0.001686758260955236,-0.006561282519355087,0.012921016123930366,-0.013145892952501662,0.014480662475045985,-0.005648221695768585,-0.008942198098102924,0.00687116172140622
31265029748469120,0,0.44986203250612133,-0.7076035632007979,0.4820625102508666,-0.22824649100812683,0.0771600318000466,-0.011533691700846492,-0.01588236647023567,0.022946117341853593,-0.02401430403939155,0.013593191059185994,5.1570785559549236e-05,-0.012087954041044301,0.013235981241322447,-0.010738432839695736,0.014029999403005112,-0.009353875135430522,0.0051130221757944225,0.006271098679276714,-0.01721872998431087,0.02587741856950353,-0.028259468951183354,0.033210313765342475,-0.020442479093369895,0.01819978686390176,-0.015231119397401165,0.010204132746918278,-0.006829046400684596,-0.0022545749943440776,-0.0027148109924963674,0.003909590932693895
35928500943041152,1,0.5671174143656379,-0.7010401304685298,0.38011301814784054,-0.10975350123692307,-0.022389811697344178,0.04533568992402701,-0.029224093087733324,-0.005388735458310087,0.033807680470532085,-0.053871175385103,0.06689066225267983,-0.050506530688586466,0.015935071906750718,0.0007281835946592546,-0.008865959174343716,0.005769119756387834,-0.019804151618152188,0.02746281310938372,-0.02721335770655743,0.013530875732687003,0.030373823529884807,-0.049899827608580805,0.0759860966965514,-0.0543390852579895,0.028778290468388402,0.003936034517119727,-0.005555389171288354,0.013134261272010374,-0.007927382482556887,-0.0139032320861121
