source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049
1792620565667968,0,2.1863000646816566e-09,-6.3706027684816984e-09,1.4551754781410829e-09,5.817041110851341e-09,2.65228693664614e-09,-1.9216165529736353e-09,-5.066600803663246e-09,-5.091631086531863e-09,-1.6354549366895608e-09,3.18266997789637e-09,6.017481271791673e-09,5.453565169382794e-09,2.4906425553319574e-09,-1.1656745463779016e-09,-4.168160943613032e-09,-5.6913803668600725e-09,-5.3589618832459866e-09,-3.235389019536521e-09,1.2825119038275278e-10,3.6998621287366697e-09,6.210278304274665e-09,6.651371540084568e-09,4.790020120634724e-09,1.309415053430143e-09,-2.54503862684528e-09,-5.526766095081258e-09,-6.798106764816122e-09,-6.0845516629122486e-09,-3.639852981327503e-09,-1.2611152752549735e-10,3.5285900347144704e-09,6.313580925973632e-09,7.346369132952636e-09,6.122929878899086e-09,2.763252394965146e-09,-1.859627295615899e-09,-6.223842374126912e-09,-8.58010527209971e-09,-7.659007468513918e-09,-3.37671035492043e-09,2.7979996191094388e-09,8.15940845215288e-09,9.782037331202669e-09,6.0071776450145535e-09,-2.0907130588803524e-09,-9.96531897824824e-09,-1.0631680005670725e-08,8.143075436387355e-10,1.6302401040046985e-08,-7.169509464807508e-09
6052403489630720,0,-1.7201042879362246e-08,5.0172267720681e-08,-1.1548984823253003e-08,-4.582033292258623e-08,-2.0805176925526167e-08,1.5244415782910393e-08,3.996482232275701e-08,4.005298009027866e-08,1.2723083338765397e-08,-2.5249593856806993e-08,-4.748987109237259e-08,-4.2906823246939196e-08,-1.9449734341326825e-08,9.403981850703664e-09,3.3031464088654944e-08,4.4939561201386596e-08,4.218612317506915e-08,2.53140407944493e-08,-1.2915454339378161e-09,-2.9456917460353133e-08,-4.915961138119369e-08,-5.2469891886121924e-08,-3.760182260713721e-08,-1.000658820119564e-08,2.0446699634719108e-08,4.391101813963632e-08,5.3795178356117615e-08,4.797116633283336e-08,2.8488254967694275e-08,6.178538282635028e-10,-2.827743115562067e-08,-5.019884764720851e-08,-5.8182332104848575e-08,-4.8279829422368825e-08,-2.149827834504231e-08,1.5190779205481533e-08,4.969494902776105e-08,6.815819659096637e-08,6.057469650842582e-08,2.637300890833457e-08,-2.270264525791008e-08,-6.513404129128817e-08,-7.772869586065922e-08,-4.74240320344977e-08,1.7095272244150837e-08,7.958539553022932e-08,8.452821195144492e-08,-6.873959121644245e-09,-1.300660203880767e-07,5.736062848607849e-08
10844075163628928,0,1.6792028705840908e-08,-4.8683738088349524e-08,1.0736133861085706e-08,4.4385866426295776e-08,2.0586946321590928e-08,-1.4216371746569485e-08,-3.839841483331349e-08,-3.9002819438785514e-08,-1.3062465725091676e-08,2.356417640840776e-08,4.547496988023903e-08,4.168178424767558e-08,1.954142941804624e-08,-8.099545147505398e-09,-3.101737714350035e-08,-4.289878743160481e-08,-4.080758948767352e-08,-2.5125609372718727e-08,9.128675662725285e-11,2.7128210749765832e-08,4.6412786497104484e-08,5.024962953791066e-08,3.671991164541456e-08,1.081279579290131e-08,-1.8179409869742362e-08,-4.086618441571164e-08,-5.0865791426700275e-08,-4.59995220464766e-08,-2.805785363881443e-08,-1.9183564332928455e-09,2.5510699759146873e-08,4.665667093241033e-08,5.4856306114224765e-08,4.623151363801155e-08,2.154119687190786e-08,-1.282323707308263e-08,-4.557357565951581e-08,-6.36312632600782e-08,-5.7391762698989567e-08,-2.6016641979177272e-08,1.9759516183423576e-08,5.9896571637384e-08,7.256142900825516e-08,4.518492039003058e-08,-1.4569178700738683e-08,-7.318884861558367e-08,-7.88264832440373e-08,5.296834308383406e-09,1.2009078993019688e-07,-5.254357749382263e-08
11015044926034816,0,3.2482351951551255e-09,-9.180650818930784e-09,1.6509409500604042e-09,8.306365580953995e-09,4.1941515596516754e-09,-2.224745680060411e-09,-6.932558061957952e-09,-7.4515768885659e-09,-3.018642772568812e-09,3.7048821571316973e-09,8.084314593969278e-09,7.876503655993732e-09,4.191011304531226e-09,-7.323413654074619e-10,-5.034247311277192e-09,-7.517333931792117e-09,-7.567520555686947e-09,-5.146562678471811e-09,-8.658456773511476e-10,3.9886689455442615e-09,7.734214591707526e-09,8.924971613700687e-09,7.060918735061823e-09,2.8532955572963036e-09,-2.1664832163581686e-09,-6.358964944992619e-09,-8.537036415908176e-09,-8.207240952417386e-09,-5.558461801707691e-09,-1.329625340996959e-09,3.3582037047438053e-09,7.224637230195803e-09,9.090259394640084e-09,8.194058964667712e-09,4.518874876954682e-09,-1.0105158521295683e-09,-6.6047712456398335e-09,-1.0081926810613585e-08,-9.720490336150826e-09,-5.1587138921889325e-09,2.071804816557143e-09,8.826944092444505e-09,1.1506042401848922e-08,7.83539280090436e-09,-1.297210608803985e-09,-1.0809002883850667e-08,-1.2450908394220778e-08,3.1577360412375337e-11,1.8111696933142478e-08,-7.624588525632481e-09
11963171843658240,0,2.7857383084631953e-09,-8.065827005511847e-09,1.761484040769687e-09,7.3512131852996366e-09,3.4256930823288977e-09,-2.33416378949406e-09,-6.348122209789952e-09,-6.467642046606542e-09,-2.1911437886748915e-09,3.869523927361382e-09,7.51253828555819e-09,6.9086570294039066e-09,3.26338642209444e-09,-1.3033803768343278e-09,-5.100753090603752e-09,-7.082108619165425e-09,-6.757774505450014e-09,-4.1854355034317405e-09,-2.951248175276683e-11,4.439875729440133e-09,7.642312149480239e-09,8.30245463794727e-09,6.095061131286852e-09,1.835248907987641e-09,-2.948084535006029e-09,-6.705079355327122e-09,-8.378612616351118e-09,-7.603101548404281e-09,-4.667459238806841e-09,-3.7067153467307225e-10,4.151652295269243e-09,7.65190601189075e-09,9.029417308169507e-09,7.639464929078686e-09,3.5990248775777017e-09,-2.047576113671011e-09,-7.447237327237987e-09,-1.0446864173012335e-08,-9.4585434960775e-09,-4.33162212307757e-09,3.181549209541325e-09,9.793334242630369e-09,1.1911917708308766e-08,7.457858053159618e-09,-2.330092135843188e-09,-1.1965112585999025e-08,-1.2935877964110574e-08,8.191162339787773e-10,1.9652486976524038e-08,-8.57911647440583e-09
16615171179593088,0,1.8243900059380817e-08,-5.276331366085012e-08,1.1431112080944238e-08,4.807030778607996e-08,2.248288369643715e-08,-1.515786622163079e-08,-4.1447129229488395e-08,-4.232396467002528e-08,-1.4461104617601267e-08,2.5134328901999642e-08,4.901673581694379e-08,4.5183536864014364e-08,2.1455931990148327e-08,-8.343069445152059e-09,-3.317055277974076e-08,-4.618043397670564e-08,-4.4157390726531884e-08,-2.745485639031495e-08,-3.845381975342013e-10,2.878463547429912e-08,4.974508201920896e-08,5.4159405268117184e-08,3.987225158303267e-08,1.2165121117512466e-08,-1.9011919852998123e-08,-4.355329930002361e-08,-5.455134460616481e-08,-4.9599446055390485e-08,-3.0556586174224097e-08,-2.6099835825495443e-09,2.6852670237185266e-08,4.970494137373486e-08,5.8767317040116755e-08,4.9820288882126665e-08,2.3598380515835123e-08,-1.3125195066156657e-08,-4.830220422135331e-08,-6.791374170284774e-08,-6.159923067729936e-08,-2.8337977255980085e-08,2.050622069225406e-08,6.356195874645314e-08,7.744938389675421e-08,4.859833150652492e-08,-1.4991588614719342e-08,-7.767882223434195e-08,-8.410891510498284e-08,5.2067219138896005e-09,1.2766365347132803e-07,-5.569062649734504e-08
25501939551450880,0,8.623454220698326e-08,-2.459342493101046e-07,4.771870546607979e-08,2.2317317629598845e-07,1.095167535891275e-07,-6.384023579588815e-08,-1.8868646951277483e-07,-1.9891395101564587e-07,-7.588936746028247e-08,1.0607497225104522e-07,2.2130557804694626e-07,2.1117807950045828e-07,1.079270007855226e-07,-2.675059884512762e-08,-1.4237512777295395e-07,-2.0688432164954853e-07,-2.043278892588419e-07,-1.3463681433735097e-07,-1.555058865989054e-08,1.1694873200311897e-07,2.1662321514770431e-07,2.445988770627725e-07,1.8862752870007288e-07,6.977140149865425e-08,-6.895264306125056e-08,-1.8238576330586687e-07,-2.384935176405739e-07,-2.2470942761322072e-07,-1.4735338066633354e-07,-2.779203029946134e-08,1.0233244574410308e-07,2.0737624405730946e-07,2.549886720994297e-07,2.2494173483237397e-07,1.1807411111880915e-07,-3.846490114321723e-08,-1.9379131349226174e-07,-2.8689825950112305e-07,-2.7072734252502806e-07,-1.3715483050058727e-07,6.868414711064797e-08,2.571191386717962e-07,3.271213008767313e-07,2.1668697122870357e-07,-4.594218034158547e-08,-3.142599096709057e-07,-3.542163557952985e-07,7.981465232790103e-09,5.225873385509292e-07,-2.226606603318947e-07
30269452033850624,0,-1.7005538138639367e-07,4.944892589899505e-07,-1.1140826200744797e-07,-4.5119629808201204e-07,-2.0708391932855633e-07,1.472925098729488e-07,3.9190791321109874e-07,3.954165566748194e-07,1.2902797057886235e-07,-2.440632871016803e-07,-4.6490243033482134e-07,-4.2304856891643836e-07,-1.9503639607081374e-07,8.748713964592817e-08,3.202634649972854e-07,4.392437051623159e-07,4.1502812945198787e-07,2.5224053473327713e-07,-6.905794166556957e-09,-2.8295272540011953e-07,-4.77909060420939e-07,-5.136381940111897e-07,-3.716178891070075e-07,-1.0406394056920904e-07,1.9319730165978473e-07,4.2396265957743645e-07,5.233612222193214e-07,4.6986335396880514e-07,2.8268018964093065e-07,1.2574201153077808e-08,-2.6908112728864097e-07,-4.844128760084221e-07,-5.652766880816641e-07,-4.725471623552107e-07,-2.150751198430366e-07,1.4028854006118605e-07,4.765988693572018e-07,6.591510281981744e-07,5.898902617220992e-07,2.6180543658553175e-07,-2.1263300145544318e-07,-6.255423857500291e-07,-7.517294701383648e-07,-4.630406655598651e-07,1.5867297493074648e-07,7.644215618240455e-07,8.171353136540951e-07,-6.11412703429928e-08,-1.2516618446588973e-06,5.500236619274841e-07
31265029748469120,0,-6.098308071804345e-09,1.7743092349613833e-08,-4.014571619571657e-09,-1.6191969550029702e-08,-7.415511663660386e-09,5.306131723074274e-09,1.407551342332391e-08,1.4181845040052821e-08,4.6022748359757975e-09,-8.791906977547172e-09,-1.670248035659017e-08,-1.517573771579788e-08,-6.97138184438172e-09,3.178408835094835e-09,1.1529814803540289e-08,1.5785452921081005e-08,1.4893790280156589e-08,9.026494977780694e-09,-2.940357528455477e-10,-1.020855488902113e-08,-1.7195528311606526e-08,-1.84519261332477e-08,-1.3320843728316676e-08,-3.687679139911144e-09,6.998366105950442e-09,1.5279469747683243e-08,1.8827977759265935e-08,1.6876288107510525e-08,1.0121774835888821e-08,3.952834862494636e-10,-9.733040932075169e-09,-1.746189029589021e-08,-2.0342931723911014e-08,-1.697476494784642e-08,-7.68419483900303e-09,5.114892886140055e-09,1.72086851408447e-08,2.3749754435714167e-08,2.1216593717597608e-08,9.370116935309336e-09,-7.726790736496828e-09,-2.2581249357731596e-08,-2.708687405866528e-08,-1.6642659009953652e-08,5.7818875040598246e-09,2.759640451084908e-08,2.9448542062532625e-08,-2.2557765211839217e-09,-4.516589844774086e-08,1.986765044099156e-08
35928500943041152,1,8.786623474089508e-10,-2.522866010109296e-09,5.156814278615679e-10,2.2947608811418635e-09,1.1027250142971395e-09,-6.865799203928808e-10,-1.958582022334319e-09,-2.0366967286813727e-09,-7.426808347658246e-10,1.1389010270382768e-09,2.306964489950472e-09,2.1701396364872615e-09,1.077332306199703e-09,-3.2588912689345207e-10,-1.5164030757679278e-09,-2.1650112416715594e-09,-2.1113478540649036e-09,-1.3613114768066445e-09,-1.0656575438678629e-10,1.2725687734747686e-09,2.292891700968751e-09,2.553792961225421e-09,1.937111036690079e-09,6.729753844178722e-10,-7.828619877569945e-10,-1.95766489179326e-09,-2.5203764596402177e-09,-2.3460234298827305e-09,-1.5078780038704529e-09,-2.360265902509408e-10,1.1334775119480817e-09,2.2251041501090524e-09,2.7009496295262688e-09,2.3536706124529444e-09,1.1999793518514749e-09,-4.65733820298184e-10,-2.101022949610253e-09,-3.0615372061842484e-09,-2.8564322797291096e-09,-1.4112608087890618e-09,7.842309494205623e-10,2.7731781862205706e-09,3.4866867327669806e-09,2.278578167127104e-09,-5.344047252713887e-10,-3.3817398677052144e-09,-3.774094058282097e-09,1.179124388352808e-10,5.599106403485158e-09,-2.3963899275274783e-09
36876009385300352,0,5.5876016181652714e-09,-1.6247213428281446e-08,3.657779728610451e-09,1.4825852011913547e-08,6.808264291943064e-09,-4.835686443793447e-09,-1.2876734946366759e-08,-1.299768323530625e-08,-4.248804049599156e-09,8.011730738426789e-09,1.5275134960695805e-08,1.3908187904824107e-08,6.4214292505375495e-09,-2.861317461908286e-09,-1.0514244583653835e-08,-1.4431642029058183e-08,-1.3645515006883792e-08,-8.305139163538577e-09,2.0541820565410622e-10,9.27779648939962e-09,1.569287139150647e-08,1.6881122966871536e-08,1.2229416357564306e-08,3.4483419696594915e-09,-6.3169762058241575e-09,-1.3906310308339296e-08,-1.7186382873391867e-08,-1.5446282420590056e-08,-9.31294305939903e-09,-4.5001428551509875e-10,8.800899882999612e-09,1.5883139214124465e-08,1.855744690342477e-08,1.553519462450538e-08,7.101161644440147e-09,-4.556211100059159e-09,-1.560242789367275e-08,-2.1616176375202756e-08,-1.9373901606193886e-08,-8.635607436435173e-09,6.919057552374986e-09,2.047641153028285e-08,2.4647458010501815e-08,1.521765295178417e-08,-5.145903487769861e-09,-2.5015118887699575e-08,-2.6784482905912558e-08,1.956146806555012e-09,4.0971610373629065e-08,-1.798440815915861e-08
44951132016854016,0,2.383859256314153e-09,-6.7868493628867e-09,1.2979016107670555e-09,6.1556018610973015e-09,3.0381960421303725e-09,-1.7385862637835712e-09,-5.1915489324466835e-09,-5.4945136016640295e-09,-2.1227817045656314e-09,2.8896970194277424e-09,6.082577647330577e-09,5.829138922746544e-09,3.0047008772548386e-09,-6.974121732625434e-10,-3.887575853505572e-09,-5.680550346493728e-09,-5.632985819158747e-09,-3.737250539069023e-09,-4.749779159366812e-10,3.1694986376673474e-09,5.926346408702822e-09,6.722875812142377e-09,5.2138035633548374e-09,1.9684800887753413e-09,-1.8373080949350233e-09,-4.963964718224669e-09,-6.528119430186307e-09,-6.178561310279574e-09,-4.0819043330658525e-09,-8.183979241657262e-10,2.74811746732099e-09,5.641540738943516e-09,6.972932565318283e-09,6.1823167503974326e-09,3.2843081331968628e-09,-9.865752411348887e-10,-5.243743857938442e-09,-7.818211850862577e-09,-7.4156328586396166e-09,-3.8007852957680156e-09,1.8067593570127192e-09,6.965579078480134e-09,8.914287608488725e-09,5.9462303171048375e-09,-1.1890904699410287e-09,-8.5138490796322e-09,-9.6490282336133e-09,1.6681390833591117e-10,1.4180962501231163e-08,-6.022320934032401e-09
