source_id,y,c000,c001,c002,c003,c004,c005
380338531092183424,0,0.4717492858436122,-0.7342709908469701,0.4604479519165958,-0.1500700172974969,-0.014820539250042472,0.059546187175416654
380384779299991424,1,0.49210480352212405,-0.713806659535963,0.475424101277465,-0.12491399931308708,0.030842781769427275,0.07569712455179467
381370731998505472,0,0.4253467299777621,-0.7106500177246801,0.5017937129092105,-0.2406405697726515,0.06489053709035522,-0.011879211486648316
382086995098288896,0,0.454962109783425,-0.7276738764254285,0.47654797114171177,-0.18806531422153153,0.021008583399682226,0.024337552062981577
382781542850500352,0,0.4338146995633274,-0.7204353330607716,0.4825878164168553,-0.23764376222588646,0.05010001248869598,-0.03003610810617059
384250868341348352,0,0.42959355248644293,-0.7093801655335045,0.5009113409076371,-0.23807158387850128,0.06798377586740902,0.004137164275226705
387470410185960192,1,0.4662362658072661,-0.7343053386775387,0.46051264201228975,-0.17198838179986545,-0.012016880467151877,0.04028786035921889
387533868326227456,0,0.4441745818665629,-0.7225095341483927,0.48664975601475796,-0.2056197529724348,0.03533218643138973,0.01825055200934115
387661209812972928,0,0.4359805211971773,-0.7154780870109281,0.49138615164000865,-0.23078452147833156,0.05675820048614881,-0.00829176964431914
387992437690797696,0,0.45603808572341126,-0.726355880386975,0.4756633046464365,-0.19130375601841426,0.02629566985792127,0.029870230829218306
392840562417338112,0,0.527284192363465,-0.7413352105761397,0.39187656279079996,-0.06454454705925967,-0.07841835594243113,0.09225404313691851
392942881419391872,0,0.42837693934707166,-0.700652134739351,0.4974449054241305,-0.2584034623321527,0.10107619155269884,-0.03375802340720403
393589879591384576,0,0.4963931865342293,-0.7324720076368836,0.4436286530944448,-0.13631134479066942,0.007553818901661931,0.040426942077726534
394843322846749824,0,0.5042163274255016,-0.7422844831919813,0.4197259033423538,-0.12545004915555286,-0.032043067659354794,0.04295735344786846
394991241522199040,0,0.48945395264095776,-0.7245658049762062,0.45740634497499316,-0.1537544395414593,0.026192862890955168,0.04349901533150292
395157267782903808,0,0.5008195911777639,-0.7354971018010709,0.4352756050403,-0.1262721764451694,-0.014505510437002935,0.05102769458172147
400211958948711552,0,0.4396366262668206,-0.7077158657546703,0.4891316063665242,-0.24163220122450288,0.08805590450862291,-0.021637903542596124
401413450281523584,0,0.42233247953006764,-0.7009614095430082,0.5068317217951628,-0.25414631447161984,0.09270445766755592,-0.015017297249228973
