source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023
79376016447500416,0,0.5303096286693426,-0.743011071153568,0.37280474585273193,-0.15566717152864096,0.05342295995095995,-0.01599173011181551,7.576228644408998e-05,0.0014852376262286552,-0.000516296816513508,-0.004333991801564999,0.008781977832892017,-0.010134443067568808,0.009854534804783835,-0.004960989158345221,0.00498177910255219,-0.00013698116720383693,0.002892274312211592,0.00012744741082801791,-0.00012117509815333909,0.0017643806277007176,-0.0025978782646331614,0.002233971605727546,-0.0031226536365312496,-0.0004463765807426903
80762260092162688,0,0.5857353906615678,-0.7479152340917276,0.3018705609094887,-0.07070317053894003,-0.008624212532954497,0.013674681160584243,-0.003999596510547611,-0.009513467224087298,0.013060917508752632,-0.014623836247836206,0.010300321857707401,-0.002961087570367391,-0.0066617022467841,0.013010365159433468,-0.012254092214470548,0.010284914149729436,-0.005485852875604703,0.0044941901172015205,-0.0005197674269199715,0.0003719284090898235,0.00283882590190874,-0.002037943288237366,0.003519132939122728,-8.888615136379124e-05
83757226686850816,0,0.5429799682368703,-0.7468083268207049,0.35473261216234403,-0.13231595980944139,0.03891699849706486,-0.014075884289669131,0.008953816215538715,-0.01343997928877844,0.012756600159705412,-0.01613322406353339,0.016421046868791065,-0.019483882780434593,0.01593620083401572,-0.01406242353882278,0.01275363056324818,-0.01101028264926632,0.01086731233175551,-0.0029741579934149135,0.0007645909182524615,0.006743095135020354,-0.006716860392260432,0.007893941740039875,-0.005447499197597381,0.003985833479538987
84006403509432192,0,0.6072922559172265,-0.7412802075153269,0.27616976494317175,-0.05178598441455567,-0.020186901193963203,0.01585252687496228,-0.0016985353407300541,-0.015189358011376412,0.021208273447075435,-0.022942319589800156,0.018379525425256026,-0.008097516734713154,-0.002052580099220996,0.011186216154992368,-0.007626076620670427,0.008584283626210203,-0.0008552961063548934,0.0038326912298003303,0.003151671822388914,-0.0015697253406818021,0.008726584410531976,-0.006285532725598475,0.007521384503438063,-0.003881717790802005
85707760314515712,0,0.6073597932878658,-0.7305354000507115,0.2989063971350713,-0.08556476548312578,0.020165513601804193,-0.0003946414542827776,0.0025571447395984666,0.0004859859922183578,0.0019819447340145456,-0.0037822709930041827,0.00599329329486309,-0.0070940039663512314,-0.0030817597943027133,0.002043739932267408,-0.009849481150350385,-0.00039882699336653,-0.007950902742677617,-0.0013882169623477927,-0.0059216832931762225,0.0004692182609882206,-0.0019567406802093166,0.0031390475864942744,0.002016711305356862,0.004320289989552229
93468972376758144,1,0.5879509682261156,-0.7305010545699874,0.3195793041922557,-0.12695176270605926,0.027836269589494554,-0.016957040956170514,-0.0017440406272170045,-0.014550946668522899,0.0025035588755666595,-0.01637496665351242,0.0042085083855186904,-0.012411764504773824,-0.0005238273670590235,-0.005504592044611763,0.0015224403024269796,-0.006901493605633907,0.009543979245689076,-0.00642776615333258,0.013840399321057337,-0.0058076695573547514,0.013492738377325791,-0.00351437829706614,0.00877561167565606,0.001102675806766482
97013488627139328,0,0.5399075060663959,-0.7461901398260647,0.36186725954560994,-0.1305708995138737,0.03596366246833522,-0.00982621513652404,0.008360069170690182,-0.01708239978168586,0.017314923058818935,-0.024491234728461857,0.018316524391896148,-0.02099578730396138,0.008997805925478334,-0.009502360268768273,0.0019874455990695926,-0.005097628352154912,0.0012234794775326128,-0.0038387940457234493,0.002729510961020596,-0.003759188361701657,0.004765649673350545,-0.0012957533116518644,0.0032925366902537816,0.0012905661882852114
99836961472298752,0,0.5404236879322308,-0.7440803167676989,0.3545706792765086,-0.14437080164448196,0.046233459971043105,-0.028591201150569033,0.014257544094836594,-0.023474210355179888,0.01766892955371306,-0.025495974573065485,0.023245757603702087,-0.02636131331729683,0.02108217189052007,-0.018463482517121238,0.01570576483057052,-0.01475092887599264,0.012456269953948022,-0.009921776615536178,0.010120376884598367,-0.006510932383966073,0.009182875080710797,-0.003978785457034247,0.008222599199092122,-0.0008935303493879343
100734064176680704,0,0.5555211020925758,-0.7506347137859639,0.3380133439706124,-0.11228109861036287,0.01832536980382692,0.0009657923783333822,-0.0007081882292502235,-0.0069514360043878305,0.012796448688695498,-0.012522631488077684,0.014167675247198253,-0.0060556628528057,0.004450863868945886,0.005502286683984521,-0.00045638404358238927,0.005981299250095745,0.0013169924437277547,0.00470616744494745,0.0010944593358850744,0.002605683336813253,0.0031781030912780514,-0.0014331843537641236,0.003005120056851233,-0.0010515685076464163
101096662495962240,0,0.5674421256808847,-0.7477166180505889,0.3249866026515662,-0.08390243653694794,0.006471904573976361,0.005678699064397716,0.014983714935702804,-0.027204196212265712,0.03959277491856246,-0.035849447840262075,0.03453395126658739,-0.017390736830609252,0.01017373021806764,0.0026020832438244552,-0.002276006380619588,0.0008383591904627774,0.003980128609903156,-0.006805427649964888,0.010322734685194424,-0.011580729486034856,0.01490109859849082,-0.010690449526591936,0.010161946175834104,-0.00531857234614264
102622917779071744,0,0.5651567937815876,-0.7569837307242168,0.31007367114517764,-0.0831046432281899,-0.023098216098648962,0.014745172282951058,-0.026944492356255307,-0.010044034097672195,-0.010192289087490376,-0.020337826928694708,-0.012002430318171702,-0.010778432445038273,-0.026185565058756247,0.005794412173244593,-0.027618910147203846,0.009654173929721005,-0.017742145880108272,0.008143025857288913,-0.008427917283275547,0.00920689047576453,0.001628744527118272,0.005289237988692383,0.0046204594413661575,0.0012863468995145356
102803104542235008,0,0.5287687492779772,-0.7474046861355171,0.37171107425098526,-0.14294666662990138,0.03943747053736174,-0.004097027021983292,-0.0045018386634010955,0.00287563406574835,-1.6493446814651944e-05,-0.005632206520996766,0.009520962746784748,-0.012886756020550727,0.013231863889777885,-0.010202844698672522,0.01581177737996556,-0.009640695516734089,0.016091202969661815,-0.007455326900004121,0.011617786385706728,-0.005944548895556222,0.007785772190991147,-0.007453588741449816,0.005283872966677468,-0.006844668048048783
107344877838785408,1,0.6148773959556761,-0.7252373728130185,0.29503063781135713,-0.07856137297865162,0.005343644036012206,0.0033978834352361527,0.009094683937991666,-0.02047811506424937,0.02694262078407375,-0.023614313385877873,0.01785316537149907,-0.006147486148998244,-0.0026999654280159082,0.01070621608620431,-0.01054058313256388,0.012310607383065433,-0.007386373976203718,0.007623578481255975,-0.0008213558874679683,0.0007831498250879011,0.005539247694844365,-0.0031083983118726536,0.004522358597585016,9.871823797228917e-05
107585292928397568,0,0.5612184535139335,-0.7551951427871424,0.3234456040412392,-0.09109026049679086,-0.004060368430661787,0.011326420637481226,-0.006707850506177777,-0.011620183999380475,0.014951672860031351,-0.01980698070524518,0.013408497140858976,-0.0073795232930063456,-0.0029815758250946373,0.009939350735400223,-0.010935594925235478,0.013162553235789212,-0.009145001439320432,0.009893905616900532,-0.0036248061690928746,0.0033977054168805214,0.0024950628526904718,-0.0006991853926521009,0.0031813147298520882,0.0010850730092979671
108002248353357312,0,0.5829740667033659,-0.7520007490680832,0.29498781601638335,-0.05720292122410579,-0.024749351636829717,0.021190498056868623,-0.0029288661607671795,-0.020086287222875074,0.028154924417947036,-0.030793964088238406,0.023705319200721692,-0.012548999146103528,0.000728276636537769,0.007527203580916307,-0.007380308502847924,0.007001011566094879,-0.000780378493835415,-0.00016953600794434472,0.005233859265062899,-0.00542319142850542,0.008720831681201746,-0.0070835464745758895,0.007615208312639869,-0.003130106858249095
115962815619380096,0,0.6327866875447682,-0.7326172863241569,0.22840514178943183,-0.003947546160085442,-0.05505646120183303,0.03355201929078634,-0.012532499475210315,-0.01788177561796803,0.022934743770415742,-0.032661149217726504,0.01911512681435468,-0.012480605536937105,-0.01324765614298382,0.022116447676363754,-0.03126990661448971,0.02760326812913642,-0.02195519188198952,0.021073021829982993,-0.01259298877338366,0.01721400285546336,-0.0012034115167080302,0.009526692877888173,0.00493667056559456,0.004333354919863468
116691791828603136,0,0.5714729353587419,-0.7528974973202445,0.3076839739871915,-0.08549127742845669,-0.017163327113130466,0.0248257642371127,-0.03684410871320486,0.01729084608644869,-0.025661765078414143,0.008864460070051703,-0.019623025706012806,0.005702658646724849,-0.017378264806768885,0.008180610033697813,-0.013091821885542474,0.008119594627434208,-0.007015333454672932,0.008283463907806293,-0.0035604636142475173,0.008129102558135856,0.0016762105327866768,0.0033705729251766866,0.006831348887964687,-0.00036084195828726295
120129277493243008,0,0.6094596729603637,-0.7350575256466925,0.2886801521945029,-0.06399145328669446,0.003753066380109516,0.009443518070710262,0.004068920287566827,-0.005704912402858401,0.01443144944455902,-0.010935396273138104,0.014298298691353468,-0.008675868533480027,0.003988643406186829,0.0007665237308740021,-0.0013339892255606841,-0.00012539675021427067,-0.0013228322234849113,0.0018187844476378677,-0.0047056368235526185,0.0024742164986791826,-0.001648049042131315,-0.0007062031844586678,0.0018561466597233403,-2.3112272535556096e-05
121824174666929024,0,0.6349605005521435,-0.7216341949235245,0.2685178432229561,-0.020174752448538884,-0.012143086052330334,0.036466171480524695,0.0016516700321027487,0.014051789827313779,0.017686063657306867,0.00479385965952385,0.020980828497799746,0.009001333673966903,0.005639467811846029,0.019866856815742736,-0.005401251673188107,0.013736860782334135,-0.008936774931378212,0.007346636397901955,-0.01180535336731659,0.002868001379415817,-0.0064422032030055495,-0.006005765312146735,0.0003427780779022949,-0.00474284702619822
