source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017
99836961472298752,0,0.5407684434610878,-0.7446381454060638,0.3544435859367578,-0.14424882640979086,0.04564831719652,-0.028262322811227165,0.013411879167795198,-0.023006566893340897,0.016483739922808327,-0.024835153163773573,0.021571502139122272,-0.025422366622565303,0.018693300743022872,-0.01711201490998872,0.01224343461291229,-0.012775119569958788,0.007186239157012851,-0.0068338977846961226
100734064176680704,0,0.5554607297724453,-0.7507138289314015,0.33796379690331135,-0.1124341581593423,0.018283290661128902,0.0007836632734927626,-0.000792451056014737,-0.007161202059467172,0.012644879912775667,-0.012774930586770136,0.013923155245414749,-0.0063733252891087526,0.004079132027558711,0.005082639098683813,-0.0010057482924526176,0.00538852144410902,0.0005151302013062431,0.0037419509925614254
101096662495962240,0,0.5678610299404122,-0.7482679893938503,0.3248640891609399,-0.08362404855387909,0.005838095747815147,0.006230755217187721,0.014091538651000306,-0.026413747300409633,0.03832376817135296,-0.03466763309229701,0.0326795290852805,-0.015620397673326654,0.0074667832348747345,0.005205469248969582,-0.00620891741086375,0.004654946306659955,-0.0019017438458303279,-0.000924993028042028
102622917779071744,0,0.5652842084651981,-0.75707233446219,0.3106126282103787,-0.08346864853793327,-0.022397271965998427,0.014232816402817627,-0.026146509322753312,-0.010734551941470088,-0.009249782262353923,-0.02129796789656324,-0.010831943018124509,-0.012131860839959804,-0.024657494169996824,0.003870048979440137,-0.025494232305651173,0.006858916619917747,-0.0143848084642983,0.0037914342992578743
102803104542235008,0,0.5289257886699225,-0.7480428782211436,0.37137817317195176,-0.14299987104854972,0.03868099386656966,-0.003920071096559405,-0.005526701081192481,0.0032295385759212036,-0.0013870849235502612,-0.00503876663486956,0.007650651066448042,-0.011953803112277162,0.010625049276726193,-0.00878211291407079,0.0120761564568417,-0.007512590915926095,0.010369984655927025,-0.004186385479380279
107344877838785408,1,0.6148846439596781,-0.7252176412845821,0.2951366814830754,-0.07860748264128124,0.005459594750392391,0.003347520284514291,0.009175212585777468,-0.020519459102680958,0.026970786488517525,-0.02364690587523134,0.017815503083959496,-0.006172388233895329,-0.00281732438771206,0.010687464045871797,-0.010742099521682605,0.012288036992835788,-0.007599626859988109,0.007537401234192379
107585292928397568,0,0.5612328708480829,-0.75514567135273,0.3236665297022761,-0.09121288869153575,-0.0037478414363507624,0.011145741015822781,-0.006367704401168928,-0.011850137910140224,0.015330392661213957,-0.02011574920106829,0.013856866207641252,-0.00780802796683401,-0.002414873060293903,0.009334025881599,-0.010156659825616057,0.012281244247221214,-0.007877499321327893,0.008484057122030401
108002248353357312,0,0.5830799563435289,-0.7521456330176653,0.29488588329131954,-0.0570760513029038,-0.02504266485944391,0.021434052203431853,-0.0033660871091831697,-0.019711724973906036,0.027500611245374895,-0.030213102801990115,0.022725560150733518,-0.01166677096013083,-0.0007161133575636142,0.008833947354880634,-0.009488434118151694,0.00892410650255698,-0.003919111892781283,0.00276665417791556
115962815619380096,0,0.6331456938584762,-0.7330937010057783,0.22929573744796816,-0.004630320674362947,-0.05403130035193169,0.032642479029253886,-0.011342835534291652,-0.01913830456745511,0.024383611037993164,-0.034434023109000476,0.020959007343242464,-0.014996025842197034,-0.010800148827505088,0.018526391388510217,-0.02784026859149899,0.022372562420776124,-0.01659727300243272,0.0129212288651089
116691791828603136,0,0.5714920174483391,-0.7530284691397603,0.30796430197787433,-0.08585852539473615,-0.01678076311161159,0.02433327574772564,-0.03643848273422934,0.01665046108864365,-0.025229477395205674,0.00800561809154813,-0.01914148518591385,0.004527020960517257,-0.016805819849896285,0.006539316097553374,-0.012336968352907958,0.005752231614803175,-0.0057989053301425375,0.004580007029037902
120129277493243008,0,0.6094392609726893,-0.7349483382362272,0.28893797116091413,-0.06409890538710133,0.004138047916785037,0.009291705974918327,0.004524000678506124,-0.005887245487348069,0.014991704401332448,-0.011168474610387981,0.015019395661125005,-0.008986234272090972,0.004954614240939658,0.0003381600446889809,2.2169049983402987e-05,-0.0007412361916642824,0.000775892823845787,0.0008281372376816234
121824174666929024,0,0.6349864168781928,-0.7215434722519193,0.26915547602134543,-0.0204637774364644,-0.011235952604989356,0.03615437754091651,0.0027555890724771433,0.013763641838887817,0.019094278122824913,0.0045232972787416365,0.022846549890228635,0.008737262746386342,0.008192174964665457,0.01958902722562922,-0.0017805454702447105,0.013397972919363687,-0.00337361549526053,0.006720083307218309
125093503772825856,0,0.611726707092249,-0.7379277317886455,0.272517463890266,-0.08030755688203099,0.0028232916660351865,-0.007321380416864936,-0.0021998622376251616,-0.011076092307733711,0.005253397711272301,-0.010077255865539845,0.006371537368930327,-0.004265516479317092,-0.0016338733641646465,0.007716304757673735,-0.0027467276246429598,0.006975268861436236,0.0031769526759799676,0.005700057682893655
125893776439505664,0,0.5610798486554536,-0.7410420867634434,0.3465384043844626,-0.11593485524774283,0.0338335254812531,-0.0016333981534675938,0.0033419545593874416,-0.00021078633059294687,0.01063920532557605,-0.010238068147179648,0.02243665435218642,-0.013611090452275614,0.018071343494058634,-0.0022305498918926943,0.008762606784937626,0.0036366329431222278,0.004953636097784807,0.0022164180905283855
127674641678296704,0,0.5314069651302712,-0.7455022772540465,0.3710380331359258,-0.1455298560921392,0.041882881319251664,-0.002212768970477497,-0.010540556407096282,0.01460550700900565,-0.012758465460975869,0.011614367307932331,-0.00913832488490363,0.008861735820884616,-0.010456520345561274,0.010856067266373387,-0.0093490452518812,0.007523081929322236,-0.006281319467894022,0.005565429394240102
132944115577925504,0,0.5854706095067431,-0.7434451796768,0.30919592832438686,-0.07987309439385214,0.007989205382848693,0.0032594610194676193,0.010547353685631335,-0.01716089132963451,0.02571759435357504,-0.022373584304517417,0.02223541576126386,-0.011293687167659845,0.0023444311199829694,0.008278343675434199,-0.008674479001130489,0.008306609276670106,-0.005979971513350266,0.0036654899857092374
