source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022
85707760314515712,0,0.6074072116131426,-0.7305085879833045,0.29892973361687886,-0.08550196116468628,0.02016708798142844,-0.0003547078128960357,0.0025573443832406003,0.0004795931336537114,0.0019820994701385416,-0.0038552098204862203,0.005993761208501867,-0.007258010062066634,-0.0030820003961495738,0.0017571816645635977,-0.009850250127661242,-0.0008549945027997543,-0.007951523492514176,-0.0020865325081345968,-0.00592214561601629,-0.0006048483063135299,-0.0019568934485802653,0.0013596313889874662,0.002016868755806614
93468972376758144,1,0.587958089298989,-0.73048850312934,0.31958317483392024,-0.12693556678697931,0.02783660673343139,-0.016947046804242034,-0.00174406175047564,-0.014552764142154609,0.002503589197866246,-0.01639370470607172,0.004208559357617767,-0.012453630307318744,-0.0005238337114869257,-0.005577833422871487,0.0015224587417341504,-0.007017990066843126,0.00954409483929355,-0.006606036989114671,0.01384056695151892,-0.006081867213163961,0.013492901797029652,-0.003968617224399231,0.008775717963039891
97013488627139328,0,0.5399163207113578,-0.7461772768581831,0.3618731674675787,-0.13055227593496974,0.035964249618749985,-0.009814438032583663,0.008360205658960595,-0.017084599576456656,0.017315205745941583,-0.0245133334685189,0.01831682343137515,-0.021044953872709847,0.008997952825575023,-0.009588159075969585,0.0019874780465299925,-0.0052339611886911865,0.0012234994523192117,-0.004047413765920662,0.002729555523597997,-0.00408008831067464,0.004765727478362258,-0.0018273658324660935,0.0032925904449093825
99836961472298752,0,0.540420018928783,-0.7440926050476643,0.3545682720521886,-0.14438419120814536,0.04623314608634826,-0.028599271861745258,0.014257447298601136,-0.023472721068606327,0.017668809597159114,-0.0254807784826992,0.023245599785370503,-0.026327331720367532,0.0210820287610407,-0.01840406268768925,0.015705658202185203,-0.014656497768977917,0.01245618538678635,-0.009777317014618543,0.010120308176104681,-0.006288759024538387,0.00918281273703309,-0.0036107168486199,0.008222543374846555
100734064176680704,0,0.5555109685491327,-0.7506414276788214,0.33800717809699843,-0.11229596151746819,0.01832503552141995,0.0009560482581778239,-0.0007081753108278533,-0.006949744078740718,0.0127962152621559,-0.012504723156018194,0.014167416807416306,-0.006015771567661227,0.004450782678471003,0.005571967370972055,-0.00045637571844835514,0.006092204090441092,0.001316968419797469,0.004876010457961112,0.0010944393712945671,0.0028670498131704285,0.0031780451178801783,-0.0010000262862334519,0.0030050652389252298
101096662495962240,0,0.5674286701111385,-0.7478020986563085,0.3249788963504288,-0.08398597857991033,0.00647175110781702,0.005629370441697385,0.014983359631765867,-0.027195635178243992,0.039591836068025604,-0.03575917769819098,0.034533132374282634,-0.017189124039292496,0.010173488971727221,0.0029549548661022954,-0.0022759524104234746,0.001399817217866759,0.003980034230413788,-0.005945813003634322,0.010322489905559186,-0.010258294981956306,0.01490074525360771,-0.008499534313000455,0.010161705208924272
102622917779071744,0,0.5651733543260442,-0.7569809484210321,0.3100827570995045,-0.08308639068782546,-0.023098892935659674,0.014757503009819439,-0.026945281899030678,-0.010046243062293639,-0.010192587747717391,-0.020360051109938247,-0.01200278202018269,-0.010827413078147658,-0.026186332363013636,0.005709217184609991,-0.027619719452150908,0.009518650893164626,-0.017742665770515392,0.007935386566335367,-0.00842816424288116,0.008887366463666667,0.001628792253512664,0.004759532683847252,0.004620594832685499
102803104542235008,0,0.5287458180385849,-0.7475050966693669,0.3716949541689264,-0.14305053904570733,0.03943576024325066,-0.004160157640058785,-0.00450164343109935,0.0028856964866638803,-1.6492731539182025e-05,-0.005516886542689686,0.009520549848941847,-0.01262726997500503,0.013231290060407914,-0.009748208169119161,0.015811091666876855,-0.008917704881797942,0.01609050513865732,-0.006348963025778652,0.011617282554417204,-0.004242787926675644,0.007785434543567342,-0.004634077087914032,0.00528364381970904
107344877838785408,1,0.6148784180320207,-0.7252366625830401,0.29503112822430383,-0.07855991597114764,0.005343652918453005,0.0033988021977163284,0.009094699055576774,-0.020478296035871705,0.02694266556928756,-0.023616012410047786,0.017853195047818626,-0.006151230951400755,-0.0026999699160170283,0.010699682906503251,-0.010540600653586224,0.012300205967540055,-0.007386386254160878,0.007607638401524043,-0.0008213572527621736,0.0007586098404906943,0.005539256902426017,-0.0031490654719024034,0.004522366114849148
107585292928397568,0,0.561230623349207,-0.7551904613144566,0.3234526178514525,-0.09107478516648847,-0.004060456478399412,0.011336703051023512,-0.006707995963682124,-0.011622051031674322,0.014951997082078717,-0.019825654149112526,0.013408787899654549,-0.007420733249947157,-0.002981640479573056,0.009867559009057215,-0.010935832059969407,0.01304828307362466,-0.009145199745631237,0.009718770120854186,-0.003624884771807566,0.0031280252866402298,0.0024951169572972522,-0.0011461505358381632,0.003181383715602498
108002248353357312,0,0.5829556253741643,-0.7520377025230917,0.2949784846108607,-0.05725144870052758,-0.024748568735896353,0.02116087613942548,-0.0029287735113884537,-0.020080993140913425,0.028154033787884423,-0.030740364555141324,0.023704569325864115,-0.012430191871968756,0.0007282535988253824,0.007734673517503275,-0.0073800750401490835,0.007331230643514137,-0.000780353807974311,0.00033627412669550756,0.005233693701400287,-0.004644903361906387,0.008720555813479225,-0.005794075868958044,0.007614967419311278
115962815619380096,0,0.6328702905611454,-0.7326299736670592,0.2284353184021602,-0.0038783692055760002,-0.05506373519529465,0.03359653961765143,-0.012534155253973377,-0.01789058873343207,0.02293777388118892,-0.03273833152218397,0.019117652281927706,-0.012646209859635275,-0.013249406407385608,0.021831769245414696,-0.031274037956956414,0.02714937454713001,-0.021958092575544923,0.020375449523378407,-0.012594652543920256,0.016138867545492305,-0.0012035705099911352,0.00774281194485493,0.004937322792574357
116691791828603136,0,0.5714683649777534,-0.7528984785123366,0.30768151327050963,-0.08549639674519995,-0.017163189848635674,0.024822228043269667,-0.03684381405075693,0.017291244873255646,-0.0256615598472718,0.008870456032612524,-0.019622868769965655,0.005716263825105006,-0.017378125823299197,0.00820448997338856,-0.013091717183096869,0.008157624118656677,-0.007015277349222281,0.00834170873624276,-0.003560435139276515,0.008218741742557972,0.0016761971272159918,0.003519175156243422,0.006831294253938867
