source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022
1792620565667968,0,0.42902045919049836,-0.7059218926944181,0.5033159434995306,-0.2378781433060165,0.08001809426478897,-0.006911120079278621,-0.00917947279780892,0.009858242536477496,-0.006389416952136147,0.0019727300951606374,0.007867864223614485,-0.010517500696161393,-0.0018004884529463931,0.002410706444049788,-0.01784792611631329,-0.006885518796430787,-0.00918560686856951,-0.011444123279760408,-0.0003370579270057832,-0.0016243368256573599,-0.000569316379924571,0.013963464089738429,-0.008063679599318075
6052403489630720,0,0.4143844270817955,-0.6982431360385509,0.5101383983132041,-0.25727975485894533,0.09910506810044527,-0.02449200114244118,0.0020310490617481383,0.008479254150570211,-0.0060872230864134815,0.004947479475430926,0.011027475438174885,-0.0183045751529716,0.021799195013328797,-0.014595377850491717,0.010750253504239977,-0.006563100845942302,0.0024391284576619336,0.0026792654672462717,-0.01644063230038752,0.023935954890929947,-0.028694592496214866,0.021757656405265953,-0.017091582869836898
10844075163628928,0,0.5500726206791897,-0.7312552819441871,0.36955605002109393,-0.0974140615805094,-0.034236545492689834,0.031263261906179396,-0.04137415317293789,0.004231674043800495,-0.00677467556100898,-0.03032502083252574,0.023712704601145378,-0.03014311887502756,-0.006641085150964185,0.028434010379801283,-0.035834688028645666,0.026872119228713902,-0.03450631807607802,0.03653661563264501,-0.032357590104392375,0.03339565150892277,0.009683646783097346,-0.01028435838996746,0.050623321714961304
11015044926034816,0,0.4982833674359145,-0.7212421600743892,0.43871785207010067,-0.1554337132971496,0.03392223246103788,0.022696484467782673,-0.0018441853387088517,0.016113223694659267,0.028518751716054763,-0.00830149776707089,0.059042406029784056,-0.020763448503475918,0.04731151304705514,0.0050536127046286045,0.01617602120078562,-0.0007623451500990006,0.015012184349142655,-0.01646390460298858,0.003657211506835607,-0.035520530783249966,0.016941715559572718,-0.055405619789852374,0.0225325723851467
11963171843658240,0,0.5343173506627525,-0.7219030745571977,0.409168506136992,-0.1410922369180542,0.03691015534196504,0.005396328660247305,-0.007472303562795639,0.022948628149430182,-0.002911115257389254,-0.0022611537069627493,0.029426735169711365,-0.025996765273436973,0.006224703818622565,0.007822204283035853,-0.014248933934546123,-0.0013276478235442926,-0.009435450472159863,-0.00853398382370098,-0.005429903852151766,-0.020204429408931624,0.01874659771074778,-0.011441334409770782,0.0334529547256847
16615171179593088,0,0.6275546050255775,-0.699943823328196,0.2972811633967613,-0.005063594012720718,-0.0519969368123221,0.06160363343539515,-0.006087952383160793,0.005753627292017094,0.047083994349977516,-0.04014683956512014,0.07648539426792783,-0.040293320570684375,0.0157573555134994,0.02873367244863765,-0.029422244009619812,0.01250188236028708,-0.01793151907771597,-0.016069901905743034,-0.020804310174798477,-0.030709507302391484,0.008360226854764565,-0.057752510725115974,0.05024174545988455
25501939551450880,0,0.47358074350642493,-0.725729844701681,0.45682030788619926,-0.17138574244154348,0.015793268833079282,0.03274429394171153,-0.032041202803298835,0.01041913771628248,0.01156420111271453,-0.031004471964620865,0.04473954171445953,-0.04562907213579933,0.031352018490687056,-0.009847628660128829,-0.005745223911663531,0.017509540172786785,-0.018488246960785364,0.020571113802918286,-0.017143523890864765,0.01110006897013199,0.0021931616730902874,-0.01471063262912912,0.022832396707304966
30269452033850624,0,0.4603944832787037,-0.7068172545587154,0.4710443448362537,-0.22981276888369348,0.09279522478258057,-0.03283779809980635,-0.0010619825713696148,0.0178305571401314,-0.024846080698645523,0.01416465357290391,0.00626280457825493,-0.027745972535968697,0.03102559342102724,-0.025253945519743668,0.017471919192241177,-0.005485542008887217,0.0031971650370849858,-0.0028095919554465007,0.0004492668467871432,0.0027214180461694435,-0.003919192389419116,0.011723807675472687,8.38008946886235e-05
31265029748469120,0,0.4500209593358338,-0.7077480659665645,0.4820429919643448,-0.22792731895968943,0.07675931414296731,-0.010869020605584824,-0.016523302526383562,0.023876655246215687,-0.024860069391237936,0.014775122743980195,-0.0009889066959624345,-0.010655126762631823,0.011990187241673821,-0.009034084278345721,0.01256684647886177,-0.007368836544391872,0.003421126166496333,0.008553295158295922,-0.019152841247527214,0.028469027151287858,-0.030438056710602884,0.0361163372404429,-0.02286424752355569
35928500943041152,1,0.5679033570799711,-0.7022826413606568,0.3807583465089366,-0.11061340787778741,-0.022172218069915064,0.04427001633954528,-0.028902893811988892,-0.006943044487505582,0.03432888279946421,-0.05592121491372209,0.06757558772867395,-0.052995389799209563,0.016675880297570722,-0.0021500112561824223,-0.008028970535493271,0.002423433885401895,-0.01884647168160534,0.023654089787730075,-0.026123734204640422,0.00919257773119833,0.03168932497933008,-0.054853401037493844,0.07751878048544082
