source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
1792620565667968,0,0.5299349045336981,-0.7470077335113633,0.3743616458531142,-0.139892434040512,0.037026089956658625,-0.0012193421275455514,-0.005957573962902981,0.003897016257125719,-0.00293527227416215,0.00044120764568368793
6052403489630720,0,0.5188992311973029,-0.7456650745065581,0.38531972482941573,-0.15396499924500454,0.04948272539509357,-0.008324069070239947,-0.000916686378859603,0.0045931703609227974,-0.0026480909540402406,0.0019730780146104323
10844075163628928,0,0.6178264165097055,-0.7426008441289839,0.25017209227926857,-0.05139704966142598,-0.030014611508958206,0.014180908453365898,-0.020192321854501354,-0.0016242322772117073,-0.003012671689226826,-0.009238703412328892
11015044926034816,0,0.5841409274099005,-0.7350988533307801,0.33075545975614457,-0.08878445114441164,0.027128625592154294,0.008605409074692622,0.009564584562029696,0.0012840396351120834,0.013947173246203079,-0.005434221555112254
11963171843658240,0,0.6072162239776399,-0.7304680899961671,0.3013317192674982,-0.08042306228424859,0.01876826105919846,0.00512585987556796,-0.0021459375898552615,0.007008469532697283,7.387731699567286e-05,-0.0019752564307821416
16615171179593088,0,0.6916834857860874,-0.6887449744123041,0.2133369832240325,0.005011229885157646,-0.01908863452847384,0.021381976462891892,0.009326296486527039,-0.00855109629544482,0.019930454304313262,-0.016960127596886466
25501939551450880,0,0.5631238016072011,-0.7512246941101499,0.32974283326558557,-0.09688577253402238,0.004370663242526975,0.012397998457328233,-0.009974978506174691,-0.00216740964706296,0.005439927754288655,-0.011368829111163908
30269452033850624,0,0.5495289827338482,-0.7424817810240603,0.35388538402931735,-0.1386652693463233,0.044670306373692126,-0.010603926021137829,-0.003934284475703466,0.008370992924217786,-0.008116825632883585,0.004057774829435957
31265029748469120,0,0.5462489902823602,-0.7458207546705354,0.3564932470566057,-0.1297450716781291,0.030340861822260524,0.0038913096101309786,-0.013341649567036427,0.013635611824256358,-0.010208911059633282,0.006193716318624107
35928500943041152,1,0.6373878897670315,-0.7169676165537634,0.2723838018443414,-0.06637955478894592,-0.008413443518632607,0.008540951360465147,-0.0017420859973390473,-0.015478045455629995,0.015749266651158715,-0.021460567411163776
36876009385300352,0,0.5941823709476431,-0.7428815550778048,0.2912952864727882,-0.09481475873019549,0.002069740363564667,0.004510544370447188,-0.024554463206589387,0.01326128448244084,-0.019274413834768862,0.007523801701183893
44951132016854016,0,0.6984331102957699,-0.6943012396881248,0.11468946986967632,0.05379784347903088,-0.09571085394353382,0.029605840030587804,-0.013315853979025067,-0.03250929093981414,0.0311800177391732,-0.0429611888894582
46608061680943872,0,0.6767113065909225,-0.7087457055896039,0.19300357099676096,-0.015453404045521665,-0.026030192469018807,-2.7240020818871776e-05,0.0030441385082607326,-0.0237872982254333,0.015470835204942895,-0.027570373340785152
56252977678408192,0,0.5868426947929132,-0.7412735722744762,0.3169827213730384,-0.06691239881297388,0.0025553095240892633,0.016406599684402123,0.006372394748867728,-0.01226971346009797,0.02038079982640832,-0.017076048925453592
63139734399542528,0,0.5974571879517975,-0.733133174574874,0.309772979196898,-0.09409367352535586,0.022997828851793935,0.0045224868128359305,-0.006324685634946797,0.011674491991061903,-0.004631147359221143,0.0008018155138800975
64368713521485568,0,0.6090677673225692,-0.7395600396016909,0.27811901837807385,-0.06334987896610396,-0.012228030201296427,0.00903893780494971,-0.004743814029720183,-0.011818881313991501,0.008123579812866374,-0.016266459023345392
69784942159807232,0,0.5826382986640639,-0.738980078920629,0.3239212290194026,-0.08801476041989473,0.01885781410994183,0.01798341988245451,-0.008240255388666372,0.025598138015334917,-0.007906946709931514,0.017458190009974856
69886853143994496,0,0.6336502823726221,-0.7312645903346373,0.24676445790889703,-0.022134591233751028,-0.02714292372539611,0.02120257069105552,0.004204078304726889,-0.01529165701609113,0.022378119816513525,-0.020450040297523207
74703607425569024,0,0.566221127951311,-0.7501079927135313,0.3269010402596484,-0.09641982337408618,0.010008052433073716,0.00227282085102469,0.0022267238736514215,-0.012376410969639982,0.011916287254293377,-0.012849221328248568
78846635958426496,0,0.564007746963705,-0.7548085031726508,0.321108427805945,-0.08910056145955894,-0.003954188860256956,0.008574924778219643,-0.005497268956708442,-0.016186342152531518,0.01262462699398714,-0.023855579080793807
79376016447500416,0,0.5312814576738865,-0.7440239185046338,0.37124689172302444,-0.15361272753914604,0.04997455597872102,-0.01288743580272539,-0.004246484947933774,0.005353784113441463,-0.006021121468783634,0.0008971953910358439
80762260092162688,0,0.585436112922737,-0.7490508186930354,0.30059190471470776,-0.07138607471598234,-0.010341479018818376,0.013007919129863293,-0.006220531786683766,-0.010204620758115353,0.009529891246765157,-0.015038736042340791
83757226686850816,0,0.545733991395523,-0.7488461730444168,0.35216353713701687,-0.12738526529440478,0.03235406524459651,-0.007126320355861119,0.0009220468865304843,-0.005112551541972123,0.002564090918177107,-0.00515016054398332
84006403509432192,0,0.6073062882540602,-0.7431284186835089,0.27303739303311275,-0.05135756701579532,-0.024783571076410604,0.016667005312249617,-0.0073261138180537345,-0.014092647550660418,0.013192994690689578,-0.020829394589730158
85707760314515712,0,0.6081883322961761,-0.7303832081746066,0.2986727266327319,-0.08401455662904961,0.01926366587148483,0.0015272922124216393,0.0013610324796683158,0.0028049071668309884,3.892223271600022e-05,-0.0005791741388726134
93468972376758144,1,0.5899426541220678,-0.7301297214632415,0.32004818292748166,-0.12392001234235281,0.02692971727788166,-0.01297889657573327,-0.0031440191262330033,-0.009648419964772805,0.00043672976478742877,-0.009716830931324874
97013488627139328,0,0.5424248667459886,-0.747772006260778,0.3598639653636218,-0.1259183799342325,0.03025461206346173,-0.0032279862970210843,0.0011829011839679623,-0.009080975994397784,0.007724901837879274,-0.013619092501518939
99836961472298752,0,0.5444300462805798,-0.7474729596812782,0.35157262998369565,-0.13839773852867931,0.03778664356251213,-0.01979814200046356,0.003601732598528625,-0.012596760463845556,0.003759492701455555,-0.01082910767665351
100734064176680704,0,0.5554886863588729,-0.7524143475279792,0.3352243408111523,-0.11187148695935824,0.01402926410908977,0.001878255812559276,-0.005962731358176616,-0.005785311763882466,0.005683861018979296,-0.010616135110832542
101096662495962240,0,0.5689375733479456,-0.752325897020507,0.3190630736315762,-0.08119729568606378,-0.003920868189684486,0.009963925267260865,0.002442220793856366,-0.022079831524696635,0.022580292287035963,-0.028346613675295916
102622917779071744,0,0.5679875963142638,-0.7546364931313039,0.3164263151193985,-0.08108670420133135,-0.015953983621746257,0.016916606537958987,-0.0187276156935116,-0.00737000557970475,-0.00027244503771565586,-0.016351489262053306
102803104542235008,0,0.5303125555865169,-0.7488161646806336,0.3700948552519021,-0.14006524151019106,0.03515680263485758,0.0003068484910601959,-0.009915955446773083,0.008389327668690324,-0.006821180358089182,0.001772206792065541
107344877838785408,1,0.614962211553988,-0.7272923522884949,0.2921821445469339,-0.07860413990792227,0.0011424432397733387,0.0036709638602359495,0.0039062188788202045,-0.020078652996829743,0.01946260762729986,-0.022501359083766173
107585292928397568,0,0.5613691190053903,-0.756536342498794,0.32163775581392046,-0.0907284755941061,-0.007012003136291206,0.012032158516679936,-0.010375965119084526,-0.010719615497100148,0.00959912933010716,-0.018064255811012824
108002248353357312,0,0.5834374444678365,-0.7542760146961275,0.2909580693189827,-0.055531031157188146,-0.031208264738559192,0.02365613716780213,-0.010705879062605261,-0.017112362009496063,0.01736370914820188,-0.02618458964032839
115962815619380096,0,0.6341966396274014,-0.7348246318031382,0.2269271691991871,-0.003217106085101429,-0.05801011121544979,0.0344501630808561,-0.016141093439791223,-0.016947120130168962,0.01708034445626576,-0.03048980491845363
116691791828603136,0,0.572378769496408,-0.7515037419502102,0.31346375398700715,-0.08725019236904845,-0.009245096029860112,0.022251757654484543,-0.0275009642897603,0.014210511792906168,-0.013761721857150315,0.0049304910987905395
120129277493243008,0,0.6100447549618462,-0.7361897014972878,0.28590651724919386,-0.06225087653302142,-0.0005998658776846019,0.011753512207153155,-0.0011396162163817445,-0.0029323624250002763,0.007387170727957512,-0.007031320219622084
121824174666929024,0,0.6330022102028628,-0.7265911777478811,0.26317372609252054,-0.024473446497109436,-0.018397352703452413,0.031754498539494136,-0.005777473068333447,0.008485310830931472,0.007573917270522425,-0.002132586834417252
125093503772825856,0,0.6117012477168227,-0.7385613674681434,0.2713681568830961,-0.08020373166686971,0.0012107476039391548,-0.007094955534923272,-0.004172949020973459,-0.01071901776489591,0.0024699284760815723,-0.009228173491702164
125893776439505664,0,0.5620198874907528,-0.7441160695725835,0.34172041127427194,-0.11360671583000027,0.025645012090693083,0.002089363157299395,-0.006628202709700204,0.004381985038202952,-0.0023192710568542604,-0.00387939941097993
