source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021
64368713521485568,0,0.6081352647399133,-0.7389449024862469,0.2800022553017018,-0.0655150521248864,-0.008876194764336773,0.006232013968556986,-0.0006781877183968072,-0.015255729208809665,0.013880164341785062,-0.021270704340346117,0.013435858331434649,-0.011869353139878767,-0.0018218457250005408,0.0030113014955205656,-0.007534042133803337,0.00303101694943317,-0.0033191168648290916,0.0013407292025624854,-0.0006019566360121496,-0.0015013141595546934,0.0032692361190018804,-0.004082148037042681
69784942159807232,0,0.5838241307321674,-0.7340769590838381,0.32094120919265673,-0.07847935280136563,0.01340521547701727,0.02956216847396457,-0.014943819329312415,0.03967212296814584,-0.016349023557857435,0.03584869989331145,-0.011411736016139816,0.029501145815134546,-0.014056784267684756,0.031194874590387486,-0.02389330723526793,0.029257748947814726,-0.03148517044703092,0.020940709292437944,-0.030141874542729444,0.014130162216177237,-0.02244415395824745,0.008658481147571243
69886853143994496,0,0.6338928679842225,-0.7238045959180348,0.25814131329712287,-0.021973126350362762,-0.011521417086052593,0.020822043456326086,0.022406581083324533,-0.015540791725607107,0.04632566584449296,-0.02138661028268115,0.044294424530508726,-0.00594478177863944,0.023990155716809947,0.012062534738070386,0.01269506409744249,0.0090406597640319,0.011355047628908736,0.0017617396446849985,0.0070813795678417,-0.005449957023057728,0.004478426132671906,-0.007774626447427849
74703607425569024,0,0.5668293715524334,-0.7486290917441628,0.32863796436226606,-0.09524839404124995,0.012143176766908244,0.003512050603110587,0.004865045657570813,-0.010968029504034258,0.015813069230112057,-0.011396987646162931,0.010094901603859877,-0.0006627287488492336,-0.004562550259289748,0.013233438065037571,-0.008608905309826215,0.009553416378408845,-0.0026983257477477965,0.003631205019935492,-0.002756613771754521,0.0017825426674760278,-0.0022709960756277605,8.866135623836869e-05
78846635958426496,0,0.5617994406885084,-0.7529227276595486,0.32424663890480276,-0.0936184121407479,0.002825730125474723,0.002396689968650363,0.0026934973746888025,-0.02359932011432621,0.023609082947070273,-0.03423160231041483,0.02206400074545011,-0.0219642290883878,0.0063338466462461475,-0.004310508317569371,-0.0007907634466334676,0.0012546035557067566,0.0025271545122355337,-0.0008180751348436186,0.007900161510602487,-0.005709580670307075,0.009813073986282993,-0.0072699804213985884
79376016447500416,0,0.5303017079124667,-0.7430199664698977,0.3727942915976452,-0.1556743989674411,0.05342954903465043,-0.01599586396813561,0.00011208196701774985,0.0014859024766070484,-0.0004356363290237368,-0.00432648814229974,0.008924920445667051,-0.01011755951066902,0.010083285180547161,-0.004931369050257428,0.0053296787417025804,-8.985641914199684e-05,0.003411728501232968,0.00019958128766811497,0.0006663128327279304,0.0018753499433149287,-0.00130467857428457,0.0024178343493104154
80762260092162688,0,0.5857389683622066,-0.747909890285652,0.3018796210115296,-0.07070393176483164,-0.00863153777609335,0.01367372975639157,-0.0040404894264753815,-0.009513245013452867,0.01296989292654292,-0.014622203588518255,0.010139137329210856,-0.002957696993068853,-0.006919427803833096,0.0130161406450711,-0.01264604281765125,0.010294200726157048,-0.006071202906833202,0.004508511380116332,-0.00140722814867189,0.0003940216847105132,0.0013814167987076843,-0.0020013122724817974
83757226686850816,0,0.5430124967238519,-0.7467951147706122,0.3547446377976723,-0.13226321870555405,0.03893180763784198,-0.01404022240944042,0.00901795068498907,-0.013447066675300073,0.012898421162478633,-0.016201630110509974,0.016671838596136985,-0.019636356004711752,0.01633665560614286,-0.01432815493522873,0.013361689463206929,-0.01143205607188056,0.011774514523351617,-0.0036185737371645437,0.00213855446513501,0.005752715375112074,-0.004461243575252758,0.0062527186515937225
84006403509432192,0,0.6073047167821808,-0.7413469703390049,0.27619203542685794,-0.05184781131994723,-0.020202498222614294,0.01581643943092739,-0.0017859960726791465,-0.01518340502879561,0.021013747285282932,-0.02287679117085013,0.018035024812064992,-0.007950576857536555,-0.0026035223493296204,0.011443675609557594,-0.008463943795561623,0.008993979605050339,-0.002106453324560297,0.004459919712541258,0.0012548738038486796,-0.000604727571144079,0.005611651149086709,-0.004686603600015773
85707760314515712,0,0.6074045767476524,-0.7304991374152483,0.298932693959559,-0.08550085502833657,0.020162582172254473,-0.00035470322405013494,0.0025338533625279135,0.00047958692917191893,0.0019299771796380798,-0.003855159945750722,0.005901362471080394,-0.0072579161654043765,-0.003229702540735408,0.0017571589319576094,-0.010074821156331848,-0.0008549834417605653,-0.008286922199141355,-0.002086505514725927,-0.006430687317690822,-0.0006048404814089964,-0.0027921132270999184,0.0013596137994775228
