source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020
85707760314515712,0,0.5379468821406318,-0.7211173752196819,0.40678945588835735,-0.14404556560946108,0.03664115822586552,0.0010300050275746213,0.004232479057289611,0.009005973484526777,0.0015351741987607841,-0.00020168291334524577,0.02972109940259036,-0.02475405602303429,0.012021401213412919,0.008776655203409717,-0.016924842346077322,0.0011766623973269899,-0.01750871724499101,-0.007169576146723486,-0.020105837699987958,-0.004839299396356274,-0.011829426964014752
93468972376758144,1,0.5183089717754551,-0.7023511976568385,0.43719115093289784,-0.1961241119836929,0.05489525018292347,-0.011859778150377144,-0.010065453104045635,-0.00851057222719985,-0.001455254523684391,-0.02426711269926559,0.009193990797535755,-0.02591004719156311,-0.012499788190042797,-0.002770906948769432,-0.021059658781167365,-0.010754365503569853,0.0031291869031746045,-0.013190188806905796,0.02689665877587609,-0.018611612757745935,0.04250170713039847
97013488627139328,0,0.448275655557569,-0.7147985913745334,0.4852864765039009,-0.20616795986453945,0.053619459538386746,0.010764676336891255,-0.009933988059756706,-0.0005278796597662127,0.017031251137496844,-0.033734621243640836,0.04020133757015639,-0.047984493823222556,0.02524284070365726,-0.021307463313747017,0.002858830343522245,-0.009841812369319934,-0.002877268071505558,-0.007434669214535802,0.0006302440139822392,-0.013900928330805796,0.014616922616601732
99836961472298752,0,0.45816571354502805,-0.7120247463420112,0.47183367215684063,-0.21272275557115267,0.06549350798585123,-0.020386997625259303,-0.002340685476451466,-0.010959872637432736,0.0021800435795314575,-0.022881439338276528,0.027780573401900276,-0.04566023677805006,0.035873573592315744,-0.03262348102510764,0.027937908337094954,-0.03356520466776148,0.02424950177111389,-0.025805386457010096,0.02110039649748076,-0.020391898089766523,0.025259262964315493
100734064176680704,0,0.4686654141938226,-0.7249531662292104,0.4617296064412839,-0.18887621076877617,0.030599092228637624,0.013453434935322924,-0.0230154794467802,-0.001031157633515626,0.012782923566042532,-0.031080174467952092,0.03556504170733151,-0.03225884985758307,0.014586624503501708,0.0053104297908412494,-0.004928286281328245,0.011718554475236388,0.0014803988398965197,0.013472492251961225,-0.002633712038596187,0.013561956978948467,0.008190079566684095
101096662495962240,0,0.4792109451239638,-0.7281147830131383,0.4397251935439448,-0.13441670577021989,-0.019491598897941494,0.05597048890749358,-0.027231024530341708,-0.015235321867351536,0.052793393815231744,-0.07633619331171729,0.08564688204249926,-0.05732952694965676,0.03223261414123126,0.01159600880470599,-0.022200469441586723,0.020621784575158512,-0.011626876148399636,-0.0012277109617390015,0.009034617510545802,-0.0273721523022955,0.04469760932133091
102622917779071744,0,0.4774930986032537,-0.7270487428691915,0.4520915413255929,-0.14538546852422202,-0.006640613356835455,0.048073791287669546,-0.0363958526176188,0.002788188799735216,0.007147351280461966,-0.045777412236330806,0.02061239625327796,-0.04824782263638826,-0.028099399386143815,-0.00234037959441761,-0.05943808421915898,0.015404815821703177,-0.04969064335978081,0.011986402584186314,-0.03674189202803272,0.02757466763701956,-0.0011665484827367105
102803104542235008,0,0.4299860586360217,-0.7064090384620525,0.4968621554391059,-0.23911352721252063,0.07764975761506443,-0.007211070380920991,-0.019183918792476985,0.022216979537016488,-0.02427403486620768,0.009339863990068586,-0.003355327424696392,-0.018875619775215218,0.006630253513993817,-0.01436185610510325,0.020179718241770814,-0.019097885053321124,0.035109835062346634,-0.015647006277955358,0.030026875453796214,-0.009613494478603424,0.023877472750680473
107344877838785408,1,0.54224611908987,-0.7118536674229876,0.40472687222556003,-0.12864684039902277,-0.007623901319557298,0.03635062750988882,-0.015791878193791194,-0.02202490006451003,0.050984786051946465,-0.0656478016787496,0.06339125158909695,-0.04386028573366131,0.012246933584118611,0.010780287461047314,-0.024042385274090014,0.029979942043159177,-0.028606726824208815,0.028468151867386476,-0.01530327377201118,0.008472430220439142,0.015382931037555723
107585292928397568,0,0.47230339138199967,-0.7297704063962931,0.4520983592553467,-0.1579505041612321,-0.005047611500169589,0.04173766977051476,-0.03556836304981623,-0.004390634490993365,0.025511431324854044,-0.0525289158947372,0.051008172231983936,-0.046822846485668305,0.013478002027467914,0.005320722291274957,-0.02017449771457656,0.027431852799639854,-0.028091720089364176,0.03127629661591271,-0.019832016859187555,0.014597576357732091,0.004889662879493556
