source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015
99836961472298752,0,0.45809428067691105,-0.7119703781172978,0.4724513815917799,-0.21337364240163822,0.067033018839362,-0.02158601128501954,-4.604231489298316e-05,-0.012620197477149155,0.005211732810024855,-0.02500654011416222,0.031564708503863455,-0.04826293505362865,0.04045201883568415,-0.03574513870453711,0.033357259144467515,-0.037223917256384416
100734064176680704,0,0.468876030848449,-0.7250597669620242,0.4620089581419521,-0.18850515061548204,0.030773478040180723,0.014169001650805962,-0.022789393513581505,-5.3826952159072496e-05,0.013099473635238909,-0.02983878338837203,0.03596926718253812,-0.03073063823813786,0.015063640920573353,0.007154372672336875,-0.004374248068664784,0.013880346544609594
101096662495962240,0,0.4796042301923525,-0.728753931489667,0.4405279880784606,-0.13497834629975655,-0.01852460150624711,0.05524193370011035,-0.02582279343227894,-0.016293245090298857,0.05470687406311735,-0.07772651735633261,0.0880526922098244,-0.05901586472402162,0.035097783999053014,0.009629925687411185,-0.0188551523842706,0.018324839074939724
102622917779071744,0,0.47858462853478484,-0.7287510920922567,0.4522624188137571,-0.1451201819051798,-0.008583689403084738,0.04925278984139744,-0.03929984839200928,0.004238421173608155,0.00345641647563418,-0.04405223517597997,0.01601850965672655,-0.04610600382275025,-0.03380737087837086,0.00036903440094469283,-0.06626121605519703,0.018626630513960723
102803104542235008,0,0.4303579853711525,-0.7068401052054974,0.4981328727131574,-0.23961676628064915,0.07965551249826482,-0.007874569948714175,-0.016309558510633485,0.021314736175961753,-0.0204721113299337,0.008175576811616042,0.001417295864819757,-0.02031765854694212,0.012410904620522965,-0.016082121600933485,0.027017947287363325,-0.021113723039501757
107344877838785408,1,0.5430975887387377,-0.7127993439611428,0.4050772658041591,-0.12825598982176195,-0.008243419192252036,0.0373754485839836,-0.016702926213486256,-0.020735506083715514,0.04990034438386412,-0.06405683076678967,0.06202992862864432,-0.04184190914041864,0.010487132896827551,0.013299668365720009,-0.026191951861790238,0.03296101126571232
107585292928397568,0,0.47312656381508583,-0.7308784479340364,0.45246685473692927,-0.1575021372236597,-0.005996052434516727,0.04301940066802241,-0.037005742501641285,-0.002746802528946522,0.023751898855310073,-0.05051204362959171,0.048839914053149455,-0.04430866086224429,0.010756889423923792,0.008445552649059537,-0.023464886908389673,0.031134014861636774
108002248353357312,0,0.49687637250289673,-0.7346100961336423,0.4185242868853233,-0.1046636686483141,-0.053119790106596065,0.07575167621502414,-0.04707873855831658,-0.00745548781672166,0.04224903819393883,-0.0712504181320004,0.07073927885485584,-0.05303173287517589,0.014079105404078283,0.013406349647412922,-0.02661425357664502,0.027358927165957135
115962815619380096,0,0.5535946384610644,-0.7238072779107693,0.3423454115864935,-0.02806223172039285,-0.09354406832618184,0.09558285847713949,-0.05609788918698732,-0.0018702236909607305,0.04144189469038337,-0.08085799691906143,0.08513611259526654,-0.08105420883224691,0.014191719577447815,0.01987623918350581,-0.06811883706168666,0.0574547654744012
116691791828603136,0,0.48520812504848454,-0.7268223719185598,0.44696820417087274,-0.16900860457327999,0.01680615627617842,0.02842146746174755,-0.042801400775477345,0.027517751757102527,-0.031746159284402345,0.012338772523010846,-0.02541736829740699,0.0011251219337755213,-0.032103237122353176,0.010979352828993826,-0.033751601382366915,0.013442870568994476
120129277493243008,0,0.5379635912354195,-0.7316442179114159,0.39782794433947033,-0.1129729365902371,-0.0032171536248217173,0.0312824703680445,-0.01364278069028866,0.003205331400354587,0.017182295593330354,-0.01823157967526118,0.037039081621877176,-0.028288777414160592,0.015950944178936183,0.002288133861605279,-0.0011108459225875771,-0.0039925090915378745
121824174666929024,0,0.556785596801022,-0.7312145581363466,0.3711749343249613,-0.07170848013943927,-0.03244200080531969,0.054810591220702046,-0.025174150367437382,0.02050392413401593,0.01567886605478315,-0.009564220473782054,0.05452178798693987,-0.009783150007003485,0.029510297710376644,0.04046399726449735,-0.0010567830592732475,0.03709921848395917
