source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014
102803104542235008,0,0.43035568470360097,-0.7069911875372609,0.498130209725191,-0.23997834508834662,0.07965508666474987,-0.00844902033838028,-0.01630947132072951,0.020522808657476962,-0.020472001887276412,0.007158686568121161,0.0014172882880406326,-0.021569120193898995,0.012410838272583071,-0.017579938718134642,0.027017802851059217
107344877838785408,1,0.5436008607316173,-0.7132178917111492,0.4054526385678381,-0.127807845872602,-0.008251058117726529,0.03830776966904997,-0.016718404306443453,-0.019517454611273098,0.04994658551305161,-0.06252729343011734,0.06208740987408796,-0.03992501297661103,0.010496851003446732,0.015652575552062984,-0.0262162231457868
107585292928397568,0,0.4735221134809033,-0.7312609386283105,0.4528451321934769,-0.15709829588537144,-0.006001065335332378,0.04390321806940449,-0.03703668054274951,-0.001580518800934649,0.02377175623887767,-0.04905358343165558,0.04888074585833364,-0.04249860272636186,0.010765882544034985,0.010663259806445696,-0.023484504340356607
108002248353357312,0,0.4972101141454277,-0.7349027155409941,0.41880540104303804,-0.10426346108312039,-0.05315546957735099,0.07654748201881828,-0.04711036037896446,-0.0064337776601752815,0.0422774160041579,-0.06997976508867103,0.07078679297390437,-0.051444484404884756,0.014088562049679275,0.015357634650294369,-0.02663212982352907
115962815619380096,0,0.5548358507873775,-0.725007767563284,0.3431129828655429,-0.027135514962519824,-0.09375380310790538,0.09736398963249743,-0.05622366604012614,0.00028511257556545274,0.04153481139683336,-0.07826602177224931,0.0853269959330455,-0.07782250674966097,0.014223538775189691,0.024006065621913427,-0.06827156603401473
116691791828603136,0,0.4852839484561286,-0.7268373381197649,0.4470380518312877,-0.16880394943331892,0.016808782571929748,0.02879174091619096,-0.04280808934455106,0.028026272246511996,-0.03175112025239393,0.01298822011592774,-0.025421340266092548,0.0019222872871651397,-0.03210825389084904,0.011934920796603007,-0.03375687574052561
120129277493243008,0,0.5379490734724354,-0.7316537562714306,0.3978172083493444,-0.11303850149588807,-0.0032170668050560034,0.03117299459519648,-0.01364241251917323,0.003055519791332654,0.01718183190303508,-0.018423364567280897,0.037038082066111325,-0.028524675127097377,0.015950513718526262,0.002004831574026251,-0.0011108159447325392
121824174666929024,0,0.5572158876697123,-0.7315073296115822,0.37146178295366933,-0.07112581519415474,-0.03246707238904914,0.05586318384094597,-0.025193605265504668,0.021912159202296853,0.015690982878444237,-0.007783506174546397,0.05456392310618273,-0.0075898476090876755,0.029533103637306206,0.04312930296295627,-0.0010575997544365527
125093503772825856,0,0.5517300546493854,-0.7285241858898194,0.382537489503619,-0.12524589105890893,0.005929302844551832,0.0003041416539454281,-0.013101902420952967,-0.014184576290821177,0.006363193265209029,-0.025620265141216073,0.022808372743717317,-0.02799346950731411,-0.0013144549416273397,0.014134608667791454,-0.014650007188706342
125893776439505664,0,0.4735630698156575,-0.7171754171378669,0.46279916094249707,-0.19438422083683393,0.05480026251875583,0.002200840693939068,-0.016461843488807658,0.018539947880668855,-0.011278391742612694,-0.008213805934015368,0.03589423254047434,-0.04053973266022979,0.043908881595327055,-0.013912672991835082,0.023631121753694178
