source_id,y,c000,c001,c002,c003,c004,c005,c006
220172981513287936,0,0.5814942060339681,-0.7397193251960921,0.3181394186564398,-0.11238050215379793,0.027472707543984246,-0.007646535076189746,-0.00495198490477079
221005208733887488,0,0.6694300466011378,-0.704340659330543,0.2317844442754153,-0.04506511537931589,0.0022967248467684414,-0.0011406422023236761,0.0024857754413404104
221190923119953536,0,0.5870590673645476,-0.7409446851045268,0.31118079311582486,-0.09628314513948551,0.014452557477755855,0.0016644807198516504,-0.006859160630972675
221375331836119552,0,0.6414590936529319,-0.7178873127912451,0.25709670212912944,-0.08202613175830556,0.015656445596226864,-0.007023600992318718,-0.006825064601309868
225573267233289600,0,0.6476780166392913,-0.7274103875763126,0.21981116320149427,-0.05036321607518834,-0.019561744128340167,-0.0021974682594418553,-0.012100541589059705
232217547284544896,0,0.6090561394189707,-0.7331673507336002,0.2898164809944463,-0.08509973649499723,0.016407558083324295,-0.0013553817274448766,-0.00310677081974266
234507383322003072,0,0.6033758107227294,-0.7190517714666237,0.33203724648508975,-0.08063956394953016,0.04333319909612132,0.006141919607107319,0.015336862054030528
234861632224343424,0,0.5960191927370716,-0.7481694111740268,0.2841753206501317,-0.059639409736696965,-0.018392976660256407,0.016622690270516816,-0.008750233708788505
235323736345986176,0,0.6580473838177362,-0.7228465011819848,0.20280082038212477,0.0016284153863254064,-0.048573825132859585,0.027797051434537264,-0.01427092634592206
236173899353193472,0,0.6502255007917778,-0.7282480901370137,0.19393578760120683,0.023148868738952548,-0.07821327503271286,0.04485362667612612,-0.024194901903828368
236895144624064640,0,0.5577564481316571,-0.7467251479627912,0.3422441097082809,-0.11588384611861044,0.02711717986829066,-0.00317152762470538,0.0019497473596323282
237133566847520000,0,0.626044613229984,-0.7417115465131331,0.22900206200467926,-0.008434411236847222,-0.06055207042828913,0.03620695013102767,-0.021012944785676335
237331822538478592,0,0.6043265888600979,-0.746787356733613,0.27125372423703875,-0.050950119038811685,-0.02393613385597609,0.017044641554273245,-0.0077499656337449915
238611138677074560,0,0.6851214836848608,-0.6929888098127422,0.22054918842594212,0.016359144071101377,-0.01828012599982501,0.03363525831817918,4.846641377060471e-05
239183090879100160,0,0.5448075044708749,-0.7528390058330714,0.34735454012357597,-0.12328587921861721,0.02317730147575484,-0.005131216744549802,-0.00033633368003058465
239492156726524544,1,0.5785902155040499,-0.7363153187589307,0.3332689476924354,-0.10761950695380162,0.0196914837589487,0.00444870942797513,-0.0039266477694312515
240035968305378176,0,0.5703896676948176,-0.7509526944933469,0.32068091175351127,-0.08699198956001498,-0.003110155076344933,0.014835816915587689,-0.009594252516624909
240432239167960320,0,0.6078180027392879,-0.738506157627841,0.2865592698087486,-0.036729730879684896,-0.022610206940426793,0.0331996285294315,-0.00933839684244183
240978868246214400,0,0.5766710796948568,-0.7450145528168117,0.3214378335416261,-0.09421873153101933,0.012144542274353503,0.006271635831725065,-0.004184305011157161
242105008671742976,0,0.6082272948561825,-0.7543562805946222,0.23522101419373714,-0.0335051567183212,-0.05667074382789836,0.026841271425935294,-0.02495218660879396
242734753958329728,0,0.6390985216348837,-0.7234648001031514,0.2518757457692666,-0.06719941818041147,0.010266929096092683,-0.004344652041327613,-0.0083859233706788
247823740446444416,0,0.7034687216741504,-0.6923812868066999,0.15262564581878146,-0.014801719486282571,-0.040204964303365696,0.0014131987153307441,-0.02465352630842617
252329740960393984,0,0.6474514262311679,-0.7264860837813366,0.22245907455034858,-0.0073973315439888904,-0.04593341654733753,0.03223866599699897,-0.01823869618522362
254631847728048384,0,0.6933260209144944,-0.69636018299509,0.1825447254537985,-0.00566831060057447,-0.028820414672381445,0.012240344988728707,-0.006809947027730232
275533323251882496,0,0.700318575671525,-0.6950586572339141,0.14197754840982524,0.03120920774938543,-0.06460837625748586,0.02895108213618128,-0.017415775414881624
282512988705189888,0,0.6087364123602513,-0.7386236975869895,0.2819617475753473,-0.06409020824043142,-0.003626517996323309,0.013532089155231788,-0.008292326088917598
287317953300908672,0,0.5857891583677473,-0.7524426137496985,0.29103176575780854,-0.07093394123245159,-0.01920057521257565,0.017442508747302958,-0.016648094592425396
294818409307323904,0,0.5168597520683832,-0.7444942165695216,0.3843809749451818,-0.16596989684780183,0.05505283156771203,-0.0158068005366547,-0.0029913909869199156
295620885292213248,0,0.5835593506446405,-0.7420912158863604,0.3218308152112746,-0.06671640732922482,-0.0012250860915906272,0.02663259228480198,-0.004707774983553063
300019923940638336,0,0.573930704302911,-0.7445072159350534,0.3330630884883074,-0.059177884601495694,-0.010125044656360884,0.04097551935995338,-0.009899465824513405
304311150320629376,0,0.5542455705988222,-0.7543221858713491,0.3384947390928083,-0.09461302529061287,0.0018086344701071443,0.015550832635557918,-0.005871530584096039
305426398708664832,0,0.5296777543154257,-0.7362840634945421,0.38253522497117143,-0.16508039898826657,0.0583850723604574,-0.01814175976042601,0.0021395868109422246
306837892464925696,1,0.6809638877977517,-0.6992773909374312,0.2133951867799916,-0.019327494410259393,-0.028881126630429674,0.02198672680793728,-0.00840955568942696
307987333088112640,1,0.5143198544387817,-0.7440682439289402,0.3906217303393147,-0.1624553076823898,0.05238571983492841,-0.008730139394006622,-0.006324043220177599
309391787394140288,1,0.6106151771845866,-0.7382769532604724,0.27560227173227025,-0.056361094805726215,-0.035241777525672056,0.031791656041887044,-0.026652733584514067
312628749626419328,0,0.5533276585621814,-0.7551655449777785,0.3372116824146339,-0.09682533660107576,-0.0011262208022820648,0.01744086486616352,-0.012695875043253854
314344331362996736,1,0.6165526171443182,-0.717977914814257,0.30340583670899907,-0.10670030339574987,0.02940025305797672,-0.0077920888512311975,0.0023315465022622594
315709100170969856,1,0.5633687250478844,-0.7402168624968145,0.3462794671578011,-0.11886961850872443,0.024902104926295337,0.003359227674538555,-0.00488070624635795
316170482737881728,0,0.5106564395910921,-0.7448593339866908,0.3945474711352985,-0.16183051925544734,0.049814031428647466,-0.006331425138390336,-0.0060186928687744196
322575344128842624,0,0.5048092786123461,-0.7447932587583392,0.3958555659466307,-0.17330730238956182,0.058664087168204135,-0.016206125135965754,-0.0030708577532572675
324100121943178240,0,0.5134737659309818,-0.734582258759823,0.40759640405454356,-0.1622339173308505,0.06498726979091571,-0.007249237347058283,0.0017400023772173334
326009496898928896,0,0.5653707337294532,-0.7532267888669522,0.32488454101861125,-0.07967775085936328,-0.011608213057288477,0.026346088124274483,-0.016672193337519264
326527401235564672,0,0.5234952453975108,-0.7463975562295541,0.3793448686732759,-0.15128237340182507,0.044388453815530096,-0.006104565999814318,-0.006850522004620831
330722897089067392,1,0.5506163919410647,-0.7519912241623538,0.34740703295183595,-0.10094537009805037,0.0063724421205624375,0.017319724041901043,-0.010420775427498464
331954247033853568,0,0.49565625024759025,-0.7460913347607991,0.4022077056277387,-0.18025827502608371,0.05630020168860196,-0.013369409659088987,-0.007750082504632991
332606704106366848,0,0.5274095055756748,-0.7498297890880989,0.37189840573052485,-0.14087507934590676,0.03758025842198685,-0.00528951957322939,-0.00018389812095218774
333636534183932416,1,0.5263296036480098,-0.7487922801220721,0.3727507514462687,-0.14678526438834616,0.04133231495985948,-0.009129242178920825,-0.002555324891334474
337748329714767104,0,0.5362445570553128,-0.7444221047520948,0.3660637724484401,-0.14775173645731374,0.04773053733415094,-0.012794793328570649,-0.0015273929259980979
341195058150383104,0,0.533233500512512,-0.7503717354936215,0.3656112548757058,-0.13400836951365905,0.030899375478095917,-0.0012880213212130513,-0.004246093275681781
345949758745792000,0,0.5244625771331537,-0.7551701115426152,0.3658669218430599,-0.14161472613820625,0.023868150710885102,-4.722179949159044e-05,-0.013194006714952905
346721341030064640,0,0.5193509913569254,-0.7421289658111946,0.3883663959401875,-0.1592051204959634,0.056518517358603526,-0.012183637702038369,-0.00127834299452166
347453684494319104,0,0.5640457047650926,-0.756944825946126,0.31910545355197506,-0.07767308952477096,-0.0162768321854125,0.023536340965204683,-0.014376351222811482
351633546665907200,0,0.5654506284881422,-0.7543878380902447,0.3230619938195497,-0.07394479959537369,-0.015932192891051435,0.029033556175403184,-0.0151956931898868
352951036474046848,0,0.5738101781101291,-0.7539641188082374,0.31035608906105056,-0.06844983455459357,-0.019712641538236052,0.026490658104117215,-0.013541121663793333
355574058902192768,0,0.5691151908589791,-0.7513393855639214,0.31629699913620674,-0.10668248454782829,0.009548890101704613,-0.003925722440314741,-0.008092617824709427
357580873780641920,0,0.5658183390626319,-0.7499559755992863,0.32779341448182625,-0.09892378110169886,0.010108593734801484,0.006878629377024652,-0.005630771600262668
360511037906831872,0,0.5519931095320731,-0.752683379405038,0.34185851155778757,-0.10768058170968829,0.008169040611924583,0.01124490265334644,-0.01076135374749847
363795760175504768,0,0.5283389626342615,-0.7523641123706447,0.3691477046777549,-0.13338051639643508,0.02451670236710074,0.00577622682701267,-0.010552699414619674
364742852004132736,0,0.5259059246869374,-0.749795460474984,0.37459041470424165,-0.14025114931314553,0.035027729829064214,-0.0023283202638473615,-0.0029998710139835395
365002268028633600,0,0.5383683693779981,-0.7460742871742995,0.361303929195939,-0.14476843794752692,0.04337624434368298,-0.011825525699266025,-0.003589618505980239
365939429892433920,0,0.5271053001996745,-0.7551798834085148,0.3575464534606239,-0.14995162198831816,0.03513133451013751,-0.017346140569503253,-0.001814282280924778
368263110278860544,0,0.5162915463227457,-0.7472354768544123,0.3848851517213423,-0.15685521564101026,0.04731544616893063,-0.010082501233094409,-0.001278420587517335
368884712306195584,0,0.5519494569237798,-0.7534044684315083,0.34282095531724616,-0.09724902001940165,-0.00011081305735051348,0.02161201853737051,-0.01681764028704283
369573831218501376,0,0.5498860213267296,-0.7552386544258319,0.34097039746497393,-0.10287355192195374,0.0027047375901053075,0.014845964592871824,-0.01297846323463882
369576820516013824,0,0.5308081250298687,-0.7541234510563622,0.36447769226392673,-0.12719817113488718,0.021173254571872045,0.005073299250314821,-0.006568637345090068
369621277722573568,0,0.5470699661073078,-0.7543186850635979,0.3471471022541672,-0.10378362354001142,0.0033926177477099756,0.01675669204914038,-0.011971877258885728
371004673803838080,0,0.5474415775052105,-0.7557673199811732,0.34284757043561437,-0.10582932888728735,0.003995141801119295,0.014040856626453414,-0.012886700428295114
371711041304831616,0,0.5474741616951798,-0.7588198011975217,0.3367400352092502,-0.10156841298241054,-0.007343176462196835,0.018494727306802794,-0.018936224003570486
374540943716955392,0,0.5885390276519203,-0.7573875138765315,0.27293847624146994,-0.04481115562993933,-0.04510745545924896,0.03113328686991312,-0.021875812744226855
380338531092183424,0,0.5650147922182271,-0.7537331007038133,0.3252531658472657,-0.07523014115153641,-0.014619744178525617,0.028445247151337845,-0.01313896652380976
380384779299991424,1,0.5946685497735766,-0.7197951106601996,0.35165134129807474,-0.0555878776555314,0.012404869841126718,0.036098061508221015,-0.007660663186308733
381370731998505472,0,0.5237629544732144,-0.7532324399507417,0.36957241311094846,-0.14400494801517957,0.030573138902051496,-0.00547982972009729,-0.0052268523752155354
382086995098288896,0,0.5482599307290544,-0.7549256605544442,0.3436636404873513,-0.1056294134897034,0.007136318372148901,0.011410785410703237,-0.007408882683147807
382781542850500352,0,0.523394235621697,-0.7619395706899201,0.35119258124381686,-0.14625021334308144,0.024153666111988624,-0.013793990910668701,-0.0027453486763829474
384250868341348352,0,0.5290439817596851,-0.7507400672542998,0.36905619293234704,-0.13897285991344402,0.02937267929403458,0.00191641794718375,-0.010929798807369441
387470410185960192,1,0.5547013388758161,-0.7616292163356565,0.3198247303047531,-0.09308741231041444,-0.018548821531932193,0.019132603896328676,-0.023751246621526743
387533868326227456,0,0.5398970050232363,-0.7549104995806853,0.35288807539586814,-0.11724304961629416,0.013326449473044056,0.008526082204973166,-0.009754322966115588
387661209812972928,0,0.530509396859315,-0.7550619233405347,0.35890674036535275,-0.1375958202647831,0.024328204802591385,-0.003832859289176247,-0.009384102087578783
387992437690797696,0,0.5492426170165066,-0.7545760678968711,0.3423803992276983,-0.10625497199767031,0.00657218339810349,0.014023102885684117,-0.013899911922420917
392840562417338112,0,0.6104502590151809,-0.7440509470130605,0.2611865265525027,-0.01511734086949545,-0.0531831053813899,0.04541443969474693,-0.02002048548224871
392942881419391872,0,0.5248954932289036,-0.7460110292596284,0.3743581851817722,-0.15813043692516462,0.05064601165926827,-0.015388840948366619,-0.0010698567742482268
393589879591384576,0,0.5832747269211287,-0.7426224282576883,0.3207289380439779,-0.07112428811905128,0.0030640526891938576,0.01908819141367201,-0.0017488436610044787
394843322846749824,0,0.5832343194673543,-0.7554898747728319,0.2891814800483126,-0.06462675477451628,-0.024837450962289488,0.020498132357536777,-0.015269560409962517
394991241522199040,0,0.5798932193399503,-0.7386807331132168,0.33318637535809964,-0.08056513201591158,0.010116874632596891,0.020484877295057522,-0.006981842144719998
395157267782903808,0,0.586219998450295,-0.7463716371693957,0.3073166467174124,-0.06290096160631743,-0.01312025669633085,0.024316412106031263,-0.010583538722464612
400211958948711552,0,0.5334090472434659,-0.7479393719367601,0.36448775123069943,-0.1461031433922933,0.041525497703516295,-0.009914725462797707,-0.006431654438336223
