source_id,y,c000,c001,c002,c003
557301216730452864,0,0.5302063638357734,-0.7602554502319683,0.3496864355781152,-0.13642675292371162
568173114690199040,0,0.6191113666923656,-0.7321843921883419,0.28289500116455996,-0.02403226548212285
569988137807051136,0,0.5445605492950748,-0.7535214178369063,0.34224560774288726,-0.13611474935952664
577615106369494528,0,0.6198903701729717,-0.727801823880727,0.2777335684277338,-0.09436365344294821
577763368640517760,0,0.5035502551152095,-0.7594707763924321,0.3770766161211294,-0.1656940130298083
577999175230073728,0,0.557165428283445,-0.7571984536170738,0.32874213871819663,-0.09025405030592053
578986163009656320,0,0.5380294724615113,-0.7589588602077908,0.3463097122341101,-0.12072828370852742
580372234855320064,0,0.5125944206233054,-0.7591039316335918,0.3675847613732265,-0.1609025299069877
585028765383068288,1,0.6681800363773462,-0.6955093488316096,0.2557004926219559,-0.06647888948747344
586043309672965888,0,0.5490099613084284,-0.7581642358863895,0.33645880879742746,-0.10281305262242409
587484528898551552,0,0.5248303864792894,-0.7586591282791858,0.3598967199234578,-0.1395125209255497
587900900208157568,1,0.6931810625884767,-0.6880848616006715,0.21354359412931376,-0.020937313844667186
593454670878796032,0,0.5020159474120788,-0.7576773827520398,0.3790272667866744,-0.17390601841855585
594542190958172032,0,0.5351263605669422,-0.7593841216396274,0.3496564091888832,-0.12130923106312659
595128265015393152,0,0.5350629169053768,-0.7599129219758411,0.34728973817333436,-0.12501945339164627
595523500790770688,0,0.4998273464969454,-0.758475098869455,0.38055234265887156,-0.17340144920281944
595824702553000448,0,0.5316283940565375,-0.7605170633928269,0.3505871687604881,-0.12678203351312461
596634626009611392,0,0.547517169640956,-0.7556162897041224,0.34242495964854003,-0.1096089352736712
597102541222525056,0,0.5614230179031876,-0.7545594097035213,0.32803230141982004,-0.08853870013483844
599294211494840704,0,0.5433492746742045,-0.7592989247918536,0.3413484142214718,-0.10824956641685636
601188910547673728,1,0.6703479332875136,-0.6993723144597557,0.24040673604835056,-0.060964049791188246
601444306482580992,0,0.5480018243150724,-0.7581824933559904,0.33776251725756756,-0.10377759513342755
602793579048797312,0,0.5672895497412722,-0.7541006866163955,0.3217447672156334,-0.0774275530310976
603097422215268736,0,0.5083650818411548,-0.758091373940893,0.37282220694905704,-0.16693116643299277
603338210965969280,0,0.5692459304374128,-0.7529810789940544,0.320625386418961,-0.07859978970128163
604238612204857088,0,0.5446554194694644,-0.7589492215764045,0.3408913731639835,-0.10554442104386724
604416389491246976,0,0.5238937678072276,-0.7577214385619246,0.36335831439360783,-0.13915558543382348
604474251290699776,0,0.5399038913025446,-0.758538682423741,0.3468612845007394,-0.11318173323342484
607898538520616704,0,0.5137837074055888,-0.7594381643829065,0.368269761752813,-0.15380948950508994
611587919724027392,0,0.5343203917826196,-0.7591998291744214,0.35167196987791444,-0.12018387541174064
611684298790301568,0,0.5426118660815017,-0.7596983607955894,0.3418449838298524,-0.10757681173195734
613219762482485632,0,0.5224797252216937,-0.7577074463270773,0.36415343862568006,-0.14243116109144013
615674873163301248,0,0.5018378569580988,-0.7585387139207664,0.3770454180172387,-0.17497010475889332
616743220508208896,0,0.512871347012318,-0.7574473529715783,0.37234864323031275,-0.15682148059071832
619153556155078272,1,0.6030514959490636,-0.7259929938228625,0.31430049777809155,-0.10236338823113185
620566974057395840,1,0.5637871022357843,-0.7458357239550885,0.33834339371540645,-0.10675637758048857
627130616093753600,1,0.5365336683710495,-0.750257240111918,0.3588024659114651,-0.14320086179839953
630767869277844864,0,0.5145514835542804,-0.7597635179781048,0.3663518784322058,-0.1542156564386943
633011250955383168,0,0.5191227179934328,-0.759288535961207,0.36499387255878846,-0.1441249312767805
635660764741010304,0,0.5507627241650227,-0.758564104902001,0.334097375801622,-0.09808090490518079
637474168652578176,0,0.5742158268993055,-0.750962752651618,0.317908586474667,-0.07256210384167933
639171814606295424,1,0.5773039919122287,-0.7441961109519151,0.3245554630333037,-0.08692525974357629
647193232966817280,0,0.5365796342589646,-0.7609745862088004,0.34530715095260966,-0.11731558610795306
648029239761019776,0,0.5306235214152635,-0.7592717808789229,0.3538117666220455,-0.12946920514779414
648868682531670656,0,0.5229236130251018,-0.7595874650299469,0.3614415980632739,-0.13761449451136762
648899606296121472,0,0.5157099708542591,-0.759288780147606,0.3681768237942304,-0.14822145837985753
649228871371933312,0,0.5279864391309339,-0.7575576613520963,0.35921343907110226,-0.13528641842879416
649989153600135680,0,0.5153135816027218,-0.7581991311488919,0.3685832193866764,-0.15405323926290362
650908345319118720,1,0.5910996170674182,-0.7288768712303005,0.31875835295409044,-0.13316479155645838
651674945442101760,0,0.5494222833769135,-0.7563074983629038,0.33941196225008063,-0.1045640585024061
651745279826458112,1,0.5046576546931972,-0.7595995745495314,0.37487297234964045,-0.16673149824036995
652226384884390016,0,0.6019910957317492,-0.7450811762978062,0.2856498025805052,-0.02941006072900102
654222239006166656,0,0.5148352954234173,-0.7606280520475591,0.3646696738681959,-0.15298893419290766
654866823401111168,0,0.5413961661329464,-0.7589006393603132,0.3453458183393029,-0.10814932561330272
655674865665718656,0,0.5339406418781131,-0.7580019898863765,0.3523737532087012,-0.12717355200156807
656428099850193664,0,0.5139116048643199,-0.7578083808383813,0.3709543435857569,-0.1549651421828476
657873717121550976,0,0.5477122303736998,-0.7551942943208979,0.3445813695113518,-0.10467363712945718
658178762878529024,0,0.5137768976014306,-0.7612548444713091,0.3660311266411648,-0.1501518417796186
661156102927711104,0,0.5830761837511778,-0.7506363796022361,0.306250280299999,-0.05270631248705232
662146419308286976,0,0.5380926690302965,-0.7583967741043123,0.34681160727216476,-0.12252477963792495
662771594747150976,1,0.558629547478822,-0.7419941883894859,0.3418693022434887,-0.14318880285617616
662848247026938240,0,0.5438244644810393,-0.7587688772055496,0.3420120860540086,-0.10748244419032252
663084577604389760,1,0.584644456363638,-0.7509624757247316,0.30372138779099433,-0.044716197232776964
663802902294594944,1,0.6807574498075595,-0.6947328899379744,0.22734218989405508,-0.04723383177462737
664631178147534720,0,0.530220543475595,-0.7607914749754862,0.35143414785221866,-0.1286722448877533
666988874675710464,0,0.49949226697724153,-0.7588335539437824,0.37816377854343164,-0.17796423583613413
667052165313596032,0,0.55535821735309,-0.7544956212444236,0.3348361536357073,-0.10098692073647192
671353867118310528,1,0.5846715810339366,-0.7337899049195009,0.32931257747648285,-0.10613549870473213
673296699867377024,0,0.5250446568529019,-0.765638868937622,0.34421102269120063,-0.14015706382489293
675213084211549696,0,0.515219494574429,-0.7593010966971686,0.3683170478174669,-0.14951009749168365
675664193216392704,1,0.6519934590748366,-0.7168496761721398,0.24411405804676628,-0.037939395876417564
677388055649732736,0,0.5477787790708588,-0.7581308721914499,0.33731562555572336,-0.1067434240870205
677934238056557312,1,0.6569308593354788,-0.6998929988284414,0.2693581792210089,-0.07770333024023975
678116344664890368,0,0.5410872214675879,-0.7569158100670814,0.34877104970967987,-0.11252479779758619
