source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039
36876009385300352,0,1.917693739629671e-10,6.878503508588051e-08,7.926754572567559e-10,7.62351812168756e-08,2.793615966423287e-10,6.20427356646717e-09,-2.3731190511896713e-11,-2.6061489888136398e-09,-4.9745080043178105e-12,3.6343393114477837e-11,5.913496228764591e-13,3.0482592234367866e-11,-2.8338920267100454e-15,-2.171093669920073e-12,-3.266904471326745e-15,-5.1272760280093736e-14,2.5911857246581404e-16,1.1735610924722526e-14,-4.543536903858157e-18,-4.390263653825549e-16,-5.942053138790103e-19,-8.478383910561665e-18,4.434224324447563e-20,1.3363395914142249e-18,-8.422242733344997e-22,-4.220566086864081e-20,-4.948708246234275e-23,-5.135874877058592e-22,3.1919818818096013e-24,8.035862963900809e-23,-3.3824041021826493e-26,-1.734488298906675e-24,-3.4163105056093164e-27,-5.978682587339638e-26,9.270363030086012e-29,2.849589609311489e-27,3.9447140205820344e-30,8.567848390483407e-29,3.1022089795859137e-32,5.820632110840807e-31
44951132016854016,0,1.0933267981754966e-09,1.2616200493701135e-08,4.476333319349052e-09,1.3747624076598021e-08,1.548787312431045e-09,1.0462761992499247e-09,-1.3881302374787527e-10,-4.666791562560595e-10,-2.724901306310398e-11,8.347675579155333e-12,3.334640344530563e-12,5.2880220568482144e-12,-2.975120173129066e-14,-3.9400376233136894e-13,-1.8259023264177812e-14,-7.641038233149248e-15,1.470798567746168e-15,2.0258726757405982e-15,-2.6622835069189045e-17,-7.955759089662162e-17,-3.1816033175169875e-18,-1.2476020278667303e-18,2.487439819319201e-19,2.2697604860460136e-19,-4.984445675644056e-21,-7.492734283977874e-21,-2.6553069437349506e-22,-7.291491174708203e-23,1.8164473937150385e-23,1.3495323649748158e-23,-1.8887584984270432e-25,-3.0584066448434334e-25,-1.8710292508719401e-26,-9.649983052723968e-27,5.215817595865977e-28,4.831970436080268e-28,2.1813440214662453e-29,1.4086536984944411e-29,1.7044743856201412e-31,9.402667834437158e-32
46608061680943872,0,5.685873777631818e-09,-5.4821042354472204e-09,2.3181565243498145e-08,-6.0902457107643015e-09,7.960517680722423e-09,-4.993244248500937e-10,-7.262814437637209e-10,2.084612323302471e-10,-1.391007065327769e-10,-2.827371902812991e-12,1.7220482982451568e-11,-2.4461282518523623e-12,-1.70957346368389e-13,1.7358309204953605e-13,-9.29018213504618e-14,4.158029892663822e-15,7.565952971045062e-15,-9.421796076450298e-16,-1.414340896096747e-16,3.513691702640749e-17,-1.6016880940207288e-17,6.862475989840635e-19,1.2714054952380237e-18,-1.0736503750951699e-19,-2.6020768263684974e-20,3.384125419520767e-21,-1.329523209694835e-21,4.1493545757616243e-23,9.254921276357695e-23,-6.455964279188998e-24,-9.882778616839145e-25,1.3916603524417063e-25,-9.434048904349613e-26,4.804063110655378e-27,2.6613755317398583e-27,-2.287764190537387e-28,1.100870240555158e-28,-6.877944459469608e-30,8.55875297360465e-31,-4.6704925672863265e-32
56252977678408192,0,-1.4642879879602471e-09,-1.7342879260976648e-08,-5.967339312933283e-09,-1.9190246204253307e-08,-2.047891518649225e-09,-1.5520911509142192e-09,1.870061207103656e-10,6.556026862985383e-10,3.5758759397314153e-11,-9.38975792992929e-12,-4.430104516879955e-12,-7.645403327835888e-12,4.394269428069752e-14,5.46879316350804e-13,2.3848055152233204e-14,1.2690209013028193e-14,-1.9444054699289205e-15,-2.9420712523332382e-15,3.648267634400215e-17,1.1057534850450146e-16,4.112928129689763e-18,2.0960197148177137e-18,-3.2657131271353416e-19,-3.3450724760215906e-19,6.6895122367578195e-21,1.06091808650903e-20,3.4116386423930616e-22,1.265873635194962e-22,-2.3747082887142494e-23,-2.0093587490728983e-23,2.546908549955527e-25,4.357181777560772e-25,2.4214225735920152e-26,1.4895212488265026e-26,-6.833677967841006e-28,-7.131663300788905e-28,-2.8250227708753427e-29,-2.1380975048127535e-29,-2.195727705026199e-31,-1.4501735546003035e-31
63139734399542528,0,3.122104367906062e-09,-2.094716540820324e-08,1.2667292636840455e-08,-2.31662782792183e-08,4.312847120841126e-09,-1.8702493684201046e-09,-4.011838833668409e-10,7.912423005805053e-10,-7.476957036009324e-11,-1.141217510852067e-11,9.375908523893094e-12,-9.219400761461852e-12,-1.0300864129154324e-13,6.601924284116456e-13,-4.972207319469514e-14,1.5252570443290467e-14,4.099704030216586e-15,-3.5474216093658924e-15,-7.933528586525072e-17,1.3346731677269272e-16,-8.476655803027438e-18,2.5195310373858326e-18,6.84074938866503e-19,-4.0320622769587294e-19,-1.4313687954397647e-20,1.2799049056696098e-20,-6.994456093253379e-22,1.5213160455692833e-22,4.960577724498932e-23,-2.4216568951621687e-23,-5.453365999012161e-25,5.25560753603709e-25,-5.002660975924693e-26,1.7941287818963528e-26,1.4292259259277549e-27,-8.596804483056228e-28,5.843588092639638e-29,-2.5762621392115167e-29,4.518964491561276e-31,-1.7470193460690378e-31
64368713521485568,0,-4.230265758032652e-09,2.61504158416587e-08,-1.7187514245878205e-08,2.8736294625112596e-08,-5.866460890080682e-09,2.262578140252587e-09,5.426391759297554e-10,-9.789180344817118e-10,1.019414131972785e-10,1.5579636321780877e-11,-1.2734898332355785e-11,1.1271029467691629e-11,1.3600709508063594e-13,-8.209878365054582e-13,6.78851220594916e-14,-1.7643949124432843e-14,-5.576511743936977e-15,4.328872883711113e-15,1.0680384978900022e-16,-1.658935307903923e-16,1.1611877059748422e-17,-2.9009989726583332e-18,-9.32465940103327e-19,4.890392209004887e-19,1.938217357532734e-20,-1.578510915338635e-20,9.599920572123744e-22,-1.729450277352021e-22,-6.770162643264816e-23,2.9246694450552645e-23,7.375502402331066e-25,-6.465207636602014e-25,6.849896829858845e-26,-2.135015512077508e-26,-1.949367361644191e-27,1.0419762053755703e-27,-7.99929203140507e-29,3.0866037300905166e-29,-6.196558347506639e-31,2.0793869818590955e-31
69784942159807232,0,-5.3837881720249195e-09,6.831041491417841e-08,-2.1918947718885583e-08,7.558981405948713e-08,-7.507753711537281e-09,6.115028569941201e-09,6.8917803824546e-10,-2.5824095483776174e-09,1.3090007188833493e-10,3.69407355034659e-11,-1.626826841140813e-11,3.0118678718434636e-11,1.6755776111070716e-13,-2.1539416166800002e-12,8.739279557532585e-14,-5.002905540128023e-14,-7.141073103271953e-15,1.159054807488523e-14,1.3470757758833668e-16,-4.3549485971825696e-16,1.500733005939373e-17,-8.265072498439904e-18,-1.1976076974406135e-18,1.3179569013604155e-18,2.467643381609689e-20,-4.1787756884398215e-20,1.2440870975733023e-21,-4.993492683819338e-22,-8.713815988117568e-23,7.917662421533e-23,9.363254216645162e-25,-1.7162591817438992e-24,8.849821107453137e-26,-5.871224934506682e-26,-2.5060136517199735e-27,2.810007902057152e-27,-1.0332527482628629e-28,8.426786018536324e-29,-8.021516074241102e-31,5.716475522612894e-31
69886853143994496,0,2.9820027363085155e-09,-1.580551429193651e-08,1.2117017516284365e-08,-1.7780286046971914e-08,4.136480292246923e-09,-1.5278127309171294e-09,-3.824799372643386e-10,6.115386331182933e-10,-7.188998680553994e-11,-6.4855357969565415e-12,8.978723712923709e-12,-7.342270048598526e-12,-9.571279459336367e-14,5.03708977740646e-13,-4.7875178100650237e-14,1.3737071493753782e-14,3.932027232742819e-15,-2.8377970336871337e-15,-7.527215877318655e-17,1.0199842362490514e-16,-8.190637821378184e-18,2.288342445169559e-18,6.575601844379802e-19,-3.2722574099320086e-19,-1.366394547155055e-20,9.977957917478371e-21,-6.771627281794262e-22,1.4149309908222028e-22,4.774308735107162e-23,-1.984473523630844e-23,-5.200057097585151e-25,4.123642168708829e-25,-4.831107270540556e-26,1.5191498490991648e-26,1.3746795719211962e-27,-6.9857900296988685e-28,5.641486674028151e-29,-2.1486569222684224e-29,4.370172630018502e-31,-1.477891298108684e-31
74703607425569024,0,-2.5461964888728275e-09,6.654761899845946e-08,-1.0354764985116336e-08,7.355061595521281e-08,-3.5397776754050803e-09,5.92356045533617e-09,3.2645766600746744e-10,-2.511433203098309e-09,6.161821489277741e-11,3.6581721536165086e-11,-7.679843000511273e-12,2.9229409162769363e-11,8.135601878439775e-14,-2.096441806866265e-12,4.114705728908904e-14,-4.8115451023902674e-14,-3.3695367850332088e-15,1.12448073387212e-14,6.390734136134234e-17,-4.2379254482149775e-16,7.044582879139128e-18,-7.94552737115215e-18,-5.64338588926438e-19,1.2774069598895725e-18,1.168022056198786e-20,-4.0610017547798036e-20,5.837342739638057e-22,-4.792976655956696e-22,-4.1066898868268276e-23,7.669339524410807e-23,4.423197940231313e-25,-1.6671417988829893e-24,4.160190733220884e-26,-5.674889003784144e-26,-1.1808117185234248e-27,2.7234908261035002e-27,-4.8600438433207604e-29,8.153731411595962e-29,-3.770437259329098e-31,5.526285830730495e-31
78846635958426496,0,5.688086001269995e-09,-9.054749826779834e-08,2.32501988281178e-08,-1.0093601775973338e-07,8.019339488635168e-09,-8.394117617175697e-09,-7.246725250064015e-10,3.4586926214352806e-09,-1.4072990454180776e-10,-4.367408055949099e-11,1.7308799094782036e-11,-4.087638851227712e-11,-1.6396534438761811e-13,2.868331689968624e-12,-9.435379276302437e-14,7.186370058304093e-14,7.630635654737399e-15,-1.5761949412713393e-14,-1.3964088810307723e-16,5.802969641805442e-16,-1.6342352911486716e-17,1.1923216778779697e-17,1.2872470806477889e-18,-1.8040326875071393e-18,-2.6041351163011292e-20,5.617209517268796e-20,-1.3618757820752128e-21,7.288963122446526e-22,9.400873800162802e-23,-1.088645131701478e-22,-9.837641120732237e-25,2.3136088258965766e-24,-9.628112708513213e-26,8.196634284769931e-26,2.6983387510974722e-27,-3.848923964259742e-27,1.1234715568028854e-28,-1.1682421398518738e-28,8.761204511244455e-31,-7.978150474768705e-31
79376016447500416,0,2.1153908035828037e-09,1.9706967265931994e-08,8.579042116716063e-09,2.1979127733689105e-08,2.919061757594266e-09,1.8311387984607221e-09,-2.717682526472281e-10,-7.533032699202857e-10,-5.0565413855814214e-11,9.431661768412733e-12,6.345912477371823e-12,8.91049617515768e-12,-6.960039744667656e-14,-6.245097696224317e-13,-3.3564067015891077e-14,-1.5718314771120236e-14,2.771423214175534e-15,3.436260999969231e-15,-5.3878901150432646e-17,-1.2635440563189863e-16,-5.724081753858956e-18,-2.608242848822769e-18,4.621305999597903e-19,3.934473046393116e-19,-9.682079634485893e-21,-1.2237622077356752e-20,-4.717871334591126e-22,-1.5953846075336283e-22,3.3463848454041644e-23,2.3748439210912166e-23,-3.701015238487474e-25,-5.0413063631288985e-25,-3.3753501822310795e-26,-1.7895941550874358e-26,9.650579519200014e-28,8.394387677829986e-28,3.941439571612668e-29,2.549629183726342e-29,3.046280528414465e-31,1.7418342624436568e-31
80762260092162688,0,-1.1873694633083252e-08,1.8743284046760606e-07,-4.811442229582715e-08,2.0645693944842633e-07,-1.6344120143497254e-08,1.6410413744414964e-08,1.5285252831096258e-09,-7.039808200721817e-09,2.827746445577462e-10,1.080587570129868e-10,-3.558336408941332e-11,8.14221462525752e-11,4.0243777076798427e-13,-5.892308406722411e-12,1.8795496629256465e-13,-1.3024832501488707e-13,-1.5545121398630975e-14,3.129379515815418e-14,3.0325130147984134e-16,-1.1907926647719335e-15,3.192862588602581e-17,-2.1458736399310247e-17,-2.589127026477069e-18,3.5437319800282456e-18,5.449875380694435e-20,-1.1364241364797415e-19,2.631168558993611e-21,-1.2861630752294174e-21,-1.8765501774629282e-22,2.1229207338117394e-22,2.075081614620315e-24,-4.65905512705384e-24,1.8862713588421876e-25,-1.5589314306800163e-25,-5.4075275956807764e-27,7.552863459787072e-27,-2.204386700157781e-28,2.2477500422495967e-28,-1.702419743873038e-30,1.5183107395233189e-30
83757226686850816,0,2.7825648019695624e-09,2.5947317121945804e-08,1.1286293888064742e-08,2.9122264396822167e-08,3.840982012407493e-09,2.4822472748355397e-09,-3.5746756671573934e-10,-1.0006933334434395e-09,-6.65461058708756e-11,1.1117303781186314e-11,8.349633680744506e-12,1.1967788742755656e-11,-9.143565000228246e-14,-8.256344257375526e-13,-4.4173630325746194e-14,-2.205957556388324e-14,3.6468686246677526e-15,4.62283570207789e-15,-7.087280182634668e-17,-1.6714654337172522e-16,-7.534202592500196e-18,-3.6713414935846546e-18,6.081621773348282e-19,5.320957037868038e-19,-1.2739497680565155e-20,-1.6308147427205272e-20,-6.209521474447776e-22,-2.264216352540577e-22,4.4038342994866005e-23,3.2230721788857677e-23,-4.870288213580185e-25,-6.734133450878116e-25,-4.4420117389265733e-26,-2.457585328703858e-26,1.269997975697998e-27,1.1357938454040898e-27,5.186739595689399e-29,3.482366265313971e-29,4.00859859767643e-31,2.391205397869867e-31
84006403509432192,0,-3.937233672358793e-09,1.0894925926974195e-07,-1.5966317370864953e-08,1.2009833441787588e-07,-5.43047375921575e-09,9.573563571666526e-09,5.066116670160376e-10,-4.096476734188855e-09,9.408178939178109e-11,6.21972471857543e-11,-1.1816905094980973e-11,4.744364154785251e-11,1.3259070284767528e-13,-3.426950387935901e-12,6.26493825898336e-14,-7.635372131050946e-14,-5.1694222452489226e-15,1.8238134890565206e-14,1.0014635766585663e-16,-6.926371586845663e-16,1.0652563539440996e-17,-1.2583495892352541e-17,-8.620491015907802e-19,2.06661245586577e-18,1.808553260404678e-20,-6.615828137047145e-20,8.792508415220786e-22,-7.550617841190583e-22,-6.257345572026671e-23,1.2385411611198184e-22,6.865915299861846e-25,-2.713106713776883e-24,6.296755421330558e-26,-9.10818474786469e-26,-1.801490415981952e-27,4.404734004497588e-27,-7.359973122642135e-29,1.3123261833862653e-28,-5.690207038675124e-31,8.869927518508609e-31
85707760314515712,0,-6.354252582572738e-09,-3.763071997697603e-08,-2.5857272024719507e-08,-4.1653117579835084e-08,-8.850409155873621e-09,-3.372995040659609e-09,8.132146002064427e-10,1.4232187052887608e-09,1.5417080674605615e-10,-2.028313021202095e-11,-1.9177516729719207e-11,-1.660663387582655e-11,1.9708321329645638e-13,1.1869436889540584e-12,1.0271638940347299e-13,2.763090336178072e-14,-8.406496928154971e-15,-6.3909922553233136e-15,1.5941389304821223e-16,2.400068757264981e-16,1.7646562563698e-17,4.5640502173969044e-18,-1.4087936055483032e-18,-7.268272352368172e-19,2.9067974068493974e-20,2.3035927786517128e-20,1.461101258009674e-21,2.757400396373452e-22,-1.023422248963937e-22,-4.366663735531268e-23,1.1071280109610467e-24,9.462022196880013e-25,1.0396600427760608e-25,3.238717108712525e-26,-2.946352914514799e-27,-1.5495838673882933e-27,-1.2134064756957782e-28,-4.647631413347027e-29,-9.414649681458797e-31,-3.152958699952962e-31
93468972376758144,1,4.435537723952287e-09,-6.646834654226906e-08,1.8086936538571528e-08,-7.366352455424927e-08,6.2122420610972945e-09,-5.993648921738551e-09,-5.667827314698057e-10,2.5181871432537766e-09,-1.0859144928210646e-10,-3.515166344563291e-11,1.344089724446231e-11,-2.9450477787274773e-11,-1.341803659547665e-13,2.097934956971461e-12,-7.262524609215536e-14,4.951140907490878e-14,5.910300763531436e-15,-1.1338107661485567e-14,-1.101835178505981e-16,4.24233456241129e-16,-1.2512310374804589e-17,8.18666198615223e-18,9.934762921205314e-19,-1.290994106873387e-18,-2.0326712689919186e-20,4.07805224297843e-20,-1.0393785784776202e-21,4.958446926301702e-22,7.239376690282325e-23,-7.762813814319107e-23,-7.698797425600476e-25,1.6758778086755513e-24,-7.37574919215071e-26,5.774604300353173e-26,2.0803039545354123e-27,-2.7528553699166475e-27,8.609586602955048e-29,-8.275932972189806e-29,6.695486077178842e-31,-5.6218933630136535e-31
97013488627139328,0,1.9848143648741891e-10,-7.20981277254071e-08,8.099561306492316e-10,-7.993716816107882e-08,2.7793900534876415e-10,-6.514988134906636e-09,-2.5682737195333363e-11,2.7331139088116944e-09,-4.877638464637184e-12,-3.7871805003984105e-11,6.057330863740186e-13,-3.198994276438397e-11,-7.264482307964029e-15,2.276149441534291e-12,-3.3638275235820676e-15,5.397514747652406e-14,2.7097384166705976e-16,-1.2317268165353531e-14,-4.824656060991701e-18,4.602799606646184e-16,-5.663176265774392e-19,8.927720516707452e-18,4.5682207765832333e-20,-1.4030767605984457e-18,-9.399268889908245e-22,4.4269483971919195e-20,-4.774145310235367e-23,5.411892497249804e-22,3.405491038874741e-24,-8.439317696724712e-23,-3.329952078525307e-26,1.8195785944032406e-24,-3.409020710814656e-27,6.284260539944254e-26,9.634407986650384e-29,-2.9920387991658532e-27,4.012094491826924e-30,-9.002286025296156e-29,3.1329521871268644e-32,-6.118116708218435e-31
99836961472298752,0,4.077873857711741e-09,-8.301207931955149e-08,1.6575969420558104e-08,-9.183605015973967e-08,5.66170305120688e-09,-7.422622719072865e-09,-5.231240442298736e-10,3.137116129132004e-09,-9.84664947438121e-11,-4.504298916293809e-11,1.2289301049313467e-11,-3.657268023362485e-11,-1.312220103135659e-13,2.617061542021529e-12,-6.568245590068543e-14,6.063723744347233e-14,5.3876316899243546e-15,-1.4073316223290491e-14,-1.0270119574166588e-16,5.29115447751614e-16,-1.1233817212918417e-17,1.0016450508647642e-17,9.015234498855965e-19,-1.599948091464818e-18,-1.8710773595555493e-20,5.0757091874382776e-20,-9.29737183642681e-22,6.049468428341922e-22,6.554077843442285e-23,-9.61044500625693e-23,-7.098854566930464e-25,2.084450742636166e-24,-6.631420056007669e-26,7.123171791395428e-26,1.8855417489328317e-27,-3.411200077957759e-27,7.74617356977993e-29,-1.0225946886897615e-28,6.003849271510902e-31,-6.935584815718584e-31
