source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034
79376016447500416,0,0.5294216300490849,-0.742419401635124,0.37344345200537515,-0.15711261077291466,0.05512654822072964,-0.017843427362506964,0.0018550833909018545,-0.0002921727820738172,0.0011014877930944618,-0.005902578852771953,0.010147141227630985,-0.011435803887788285,0.01093184189869415,-0.005966193298709829,0.0057157018297056125,-0.0007633810416373158,0.0031779291896467782,-2.0907223004288885e-06,-0.0004050708873000862,0.0022615600926958897,-0.003630359231124553,0.003554754920952594,-0.005202702606067208,0.0020245616519021536,-0.003908472599722158,0.004351934967553738,-0.0056190578567718525,0.0072227958460991445,-0.008206852744945006,0.009685544292613469,-0.008749538523211208,0.008637798715706869,-0.006285099437122062,0.0041620205339274775,-0.0018204835618003674
80762260092162688,0,0.5848699405595468,-0.7474970230407247,0.30303666501855525,-0.07250721016643748,-0.0065079761149786225,0.011705221929155497,-0.002062001548028987,-0.011221284535096595,0.014704054240189604,-0.016058816851464538,0.01163183085647929,-0.004096576380339714,-0.005693044435355082,0.012259701788018648,-0.011808802843833186,0.01010775085601752,-0.005764970283003474,0.005069043983125088,-0.001741575413693538,0.00193846197982597,0.0003241892109184288,0.000924968189219429,-0.0009839812534056889,0.005149121635979606,-0.009197453770772633,0.011714724636931318,-0.01013491036543941,0.0063757524486312694,-0.004672523965361541,0.002631022825004671,-0.005878056899737633,0.007133375414415091,-0.009245252592560307,0.007976592789380102,-0.0020373342827534847
83757226686850816,0,0.5428482099127369,-0.7471302847005395,0.35405651814630495,-0.13228236835825213,0.03804362419328227,-0.013946122226101627,0.008024645931693577,-0.013261656450052839,0.011769680550541575,-0.01588748119539082,0.015349547073653595,-0.01914545030176317,0.014741215975553177,-0.013593017174392806,0.011380671771999237,-0.010365047521673956,0.009235077898604862,-0.002081807525489349,-0.0012705378487358832,0.007995799060757284,-0.009425307901354534,0.009717040328455826,-0.009518231462058,0.006923292895426229,-0.009234401755546557,0.0071628332739797,-0.0023785129946123323,-0.00013603500985517772,0.003411866904794597,-0.001141141173950944,0.0029051487762839978,-0.0004726102748254362,0.003464570058448749,-0.004254271537844277,0.008508673913700287
84006403509432192,0,0.6065934189719084,-0.7413204741146392,0.2767863218209016,-0.053284749313431364,-0.018988361054571107,0.014280373481192373,-0.0006433742997095031,-0.016581466022206195,0.022063288327716212,-0.024161480138438954,0.019036220666570448,-0.00914351066012868,-0.001620343379977708,0.010361647905431665,-0.007530799554660586,0.008099723955334811,-0.0012300107522109948,0.003785439289611579,0.0021606208166454273,-0.0010470088738841735,0.006868781770457965,-0.004980449114535474,0.0043082156794805315,-0.0013493256731170787,-0.006543832773208993,0.0060166117483811225,-0.007597513691089029,0.0015696991849202782,-0.0009511780357532698,0.0012180628586476831,-0.002199287548000154,0.009033326326666676,-0.006410576394991348,0.00815778214984884,-0.0003053504152722869
85707760314515712,0,0.6068587812423278,-0.7302388698794242,0.29958145511460565,-0.08642036788286808,0.02130168555910977,-0.001322784212170778,0.0036322642125041983,-0.00031157399274213854,0.002921993243819515,-0.004386489711662156,0.00674153180439184,-0.007443928251317231,-0.00255807147059942,0.0020024280506910808,-0.009624888473658347,-9.445668904150674e-06,-0.008132979582017393,-0.000430652064117321,-0.0066390692906523425,0.0022045916344827056,-0.0034150247780350552,0.006033807020293978,-0.0005761622897595284,0.009281770742407023,-0.005162657429159742,0.011758142475095323,-0.006446083827008422,0.0034176612671321435,-0.002259828922716403,-0.002488969406602157,-0.004421021277671686,0.002598526270864206,-0.005701226583999275,0.004153388999102981,0.00036929577272271536
93468972376758144,1,0.5879331464396318,-0.7301149743312401,0.3198897249814874,-0.12682180100806648,0.028260231740429152,-0.016894344075333512,-0.001316220850284875,-0.014524437268747687,0.0029183495129575564,-0.016397235540688462,0.004608286718481242,-0.012501975216173423,-0.00013925526998057253,-0.005684315540311139,0.0018865378905109109,-0.007192708317064971,0.009882989834525516,-0.0068633453174391495,0.014153679480846762,-0.006428003475176337,0.01377790287917015,-0.004364062403594749,0.009013771416095483,3.6347670571709843e-05,-3.210085217416161e-05,-6.798803094242942e-05,0.0005963233314212991,-0.010945424176081036,0.004897608745879552,-0.007422738263438295,-0.0009003359368498378,0.004224751819874147,-0.00613908362811475,0.008508280016114173,-0.003114616617645532
97013488627139328,0,0.5395539290457683,-0.7460074310421594,0.36212241908758047,-0.13119495861811598,0.03662173421097747,-0.010553856963961036,0.008987429637980228,-0.017706373932321304,0.01783071921023363,-0.02497382638601523,0.018695920709725068,-0.021307878078172318,0.009212448352101898,-0.009601046737006574,0.0019815737179344575,-0.004904005742770636,0.0009197548648994704,-0.00325329836737472,0.0020283318434783965,-0.0026364928890842943,0.003516387597377534,0.0006115736284811135,0.001220769306334666,0.004556346708117493,-0.0037578969746157424,0.007488514747138377,-0.006023008389715142,0.00328970122116676,-0.003577445789247666,-0.0006200852652647872,-0.0025124162511701302,0.002398047222035634,-0.0018519393800111826,0.002566182426894665,0.001619745279640162
99836961472298752,0,0.539364309945954,-0.7434409464482724,0.3551190044952615,-0.145899390372267,0.04784376671906311,-0.030434140887932927,0.015846928088283654,-0.025158319969027367,0.019043064524397912,-0.02692529090303308,0.024325364169601824,-0.027460352649034802,0.021812546119765238,-0.019169598306840563,0.01599729143289967,-0.014929951352898827,0.012171684577940158,-0.009421334463320276,0.009081366537862332,-0.005102275695675908,0.007126442976773278,-0.0012965840068412324,0.004707341901618603,0.0038088290769461666,-0.006108097267153702,0.009978597485733143,-0.009661373854092917,0.006680122109765819,-0.011614198288239955,0.008357400077219647,-0.010592076447772419,0.007208343131555248,-0.0037943988855919366,0.004469091090958095,0.0042538436690535775
100734064176680704,0,0.5547866545387687,-0.750241470533332,0.33871148858124506,-0.11365425632365171,0.019845145567666547,-0.0006342541436183053,0.0007179929510016363,-0.008382631244739546,0.013969059063020938,-0.013734366071744488,0.01504379970153956,-0.007016266341926137,0.004969645252910761,0.004857117241774887,-0.00042409824793540553,0.005781648271305754,0.0006907979106463039,0.005087981610049922,-0.00040386800657404425,0.0037603078584576904,0.00044609686900860156,0.0008112049484551992,-0.0016743805602886534,0.002931635189125182,-0.009457303881606587,0.008697983457805052,-0.010446275242893828,0.005752105558791298,-0.004276627911651297,0.002936949823772952,-0.00338680035675645,0.00586661972994886,-0.00514329174304431,0.006322536334472794,-0.0010281555117127332
101096662495962240,0,0.5678293322690123,-0.747953561056241,0.32426137542651734,-0.08291839513941272,0.00518019763684746,0.006798484349046266,0.013752974047507735,-0.02619287714010715,0.038471999025687646,-0.03491817804077705,0.03348785603249291,-0.016506484504904127,0.009187529392923617,0.0034240902709499646,-0.003157654727945577,0.0015394667051389082,0.0032614514912968733,-0.0062523902101312805,0.009790691691404176,-0.01117853100842509,0.014571484896052284,-0.010406475244743798,0.010015731784663523,-0.0049859876190044864,-6.56022497070679e-05,0.0018905348750599784,-0.001432090942936295,-0.004051621679597938,0.00428555527610959,-0.007284021682836213,0.0073914534023949135,-0.006945180680434493,0.0060212777683594934,-0.0017986047605152622,0.0034975142132272247
