source_id,y,c000,c001,c002,c003,c004
1792620565667968,0,0.5302919780694495,-0.7456263189931897,0.3764869325525062,-0.13949905291087833,0.04036600393932427
6052403489630720,0,0.5204588549422391,-0.7444401910285654,0.3869307517991489,-0.15058832014244566,0.05038981486757006
10844075163628928,0,0.6166366644329313,-0.7417428203354715,0.25667364956746236,-0.057708244038838986,-0.019110435512623695
11015044926034816,0,0.5818406609071533,-0.7392601283949846,0.32532111010300396,-0.09327188453616068,0.020553314987619073
11963171843658240,0,0.6058007020928728,-0.73132367762943,0.30129945396925883,-0.08365214815172095,0.019802652089481645
16615171179593088,0,0.6878558983667427,-0.695256368974365,0.2067981782595671,-0.004320585701697017,-0.026242913145866322
25501939551450880,0,0.5614601339189622,-0.7513666556724264,0.33126341007013804,-0.10197003919395366,0.008793805707507185
30269452033850624,0,0.5515945156331264,-0.7402041347200515,0.3570291532431602,-0.13450930197580638,0.04773636646467382
31265029748469120,0,0.5453048554024224,-0.7440287318898415,0.3605070823797978,-0.13283220767124757,0.038132780597876725
35928500943041152,1,0.6372804005165844,-0.7180036486674296,0.27138712187977587,-0.06785892847619125,-0.009415281278583735
36876009385300352,0,0.5940077120039515,-0.7394559815100932,0.3007025887893179,-0.09825677145963556,0.016830016236080807
44951132016854016,0,0.6978461591002356,-0.6992870274720046,0.11614495061505052,0.044427592971723134,-0.09243879525276733
46608061680943872,0,0.6791136248411318,-0.708055182709431,0.19095363918312855,-0.0110337842225424,-0.029622729143387195
56252977678408192,0,0.58423015129385,-0.745729592693809,0.3117771869539384,-0.0731264325120956,-0.003164721636017065
63139734399542528,0,0.5960666687335352,-0.7331377099168939,0.31143711403189683,-0.09751418189676722,0.026674576945214218
64368713521485568,0,0.608599849737214,-0.7399457468006518,0.27866992042472066,-0.06568147682501217,-0.010748662429872389
69784942159807232,0,0.5775125045515214,-0.7420865098054431,0.3242474822324893,-0.10043222672233187,0.02374567650943092
69886853143994496,0,0.6304679304745165,-0.7362463666667278,0.24189565431669033,-0.03029751517949979,-0.03193789614033294
74703607425569024,0,0.5666691792679107,-0.7508460832748622,0.3254404423962238,-0.09565115815034038,0.007454857213922937
78846635958426496,0,0.5642302538908295,-0.7549412710206755,0.3217835064024459,-0.09031216509530647,-0.002643056397883977
79376016447500416,0,0.5340830633020213,-0.7413002784836755,0.3748699158225157,-0.14794768172759984,0.05303968605302181
80762260092162688,0,0.5840524058981398,-0.749985063845755,0.30095277906301604,-0.0759236579537253,-0.008259183376482158
83757226686850816,0,0.5476959180264188,-0.7478443820365462,0.35294823265306624,-0.12320824472598077,0.031705443258128005
84006403509432192,0,0.6057181403878361,-0.7446929445665441,0.27344464614216324,-0.057086578505052527,-0.022518898034433615
85707760314515712,0,0.6076302111255224,-0.7310384272640327,0.2979631887055045,-0.08510088281013647,0.018550534015652844
93468972376758144,1,0.5940695735680184,-0.7268643503701064,0.32322006900267924,-0.11600303421492489,0.028664280360579972
97013488627139328,0,0.5439740717604789,-0.7474167917528297,0.3599149044868634,-0.12284106054010013,0.028838932570883286
99836961472298752,0,0.5498662161388697,-0.7450213748841537,0.35371811000937275,-0.1272202813644815,0.035899776820846094
100734064176680704,0,0.5560175179348289,-0.7514624987690484,0.3368162277164804,-0.11150954716746607,0.016403729171044268
101096662495962240,0,0.5689373724316972,-0.7545852808972557,0.316309250024197,-0.08244508587148376,-0.007911148367936723
102622917779071744,0,0.566685007069414,-0.7535863162986759,0.3213801338071517,-0.08747358168888453,-0.0062408934252732905
102803104542235008,0,0.5303337242399789,-0.7468865639079644,0.37339308877366767,-0.14075491919967692,0.04089322150015241
107344877838785408,1,0.616022075249147,-0.7284809019930567,0.2895910856709136,-0.077194800226291,-0.003216233057672606
107585292928397568,0,0.5606078830127326,-0.7564123051075952,0.32347735070080347,-0.09441228591804246,-0.0028195810178038325
108002248353357312,0,0.581117381904957,-0.7565805523418122,0.2915680557699029,-0.06413351008443485,-0.02763001999447406
115962815619380096,0,0.6306417290358165,-0.7393984828020538,0.22943700517646676,-0.01753567424241903,-0.05130354776479459
116691791828603136,0,0.5688125226216991,-0.7506592140046306,0.3210075010095711,-0.09937747099062452,0.006431259113650107
120129277493243008,0,0.6078667767580992,-0.7382185253864759,0.28455702324791093,-0.06751211255432209,-0.0008975904837354346
121824174666929024,0,0.6263059254798747,-0.7330250806451792,0.26155598338754477,-0.04174763561061728,-0.01614686746782877
125093503772825856,0,0.6145353324377304,-0.7360632169843042,0.27375588545940227,-0.07487025683324146,0.003070115051313142
125893776439505664,0,0.5617650439187931,-0.7431487250611686,0.34371167784439427,-0.11470467718006908,0.02924256174283781
127674641678296704,0,0.5315809429963698,-0.7432303779043016,0.37571473955993934,-0.14637888246691633,0.04941622859408575
132944115577925504,0,0.5861094520210466,-0.7473104220408762,0.3029855092806089,-0.07874004655783712,-0.0016216025146715994
133373444804991744,1,0.5703194714473717,-0.7400077934898968,0.33633601592496726,-0.116081908071407,0.022961730606089522
141428363911552384,0,0.520137798415035,-0.7440195502400585,0.3860381845082716,-0.15498161098138694,0.05335541096939283
142086971376178688,0,0.5307184044748536,-0.7460869075040434,0.3736118753212402,-0.14204128627636955,0.04394020043899499
143510907654193024,1,0.5958746650771142,-0.7214808403421837,0.3316315053809204,-0.11493275088240211,0.03478200614918078
146588028382865280,1,0.6459604055496596,-0.7157592852958354,0.25736915978428904,-0.0638231219282427,0.010560524332427998
150218508402721152,0,0.7039700649413615,-0.6862963167249405,0.18178624292491888,-0.015006346932121195,-0.012332264643221694
150480505705334784,0,0.7027989626076535,-0.6908456956859331,0.16658519833225036,0.004971013810004474,-0.03210145834896937
150610660393771648,0,0.5982332947285893,-0.7441753372571476,0.2847715896754664,-0.08493314224947843,0.0033905099505714266
162522700650966400,0,0.5729259225673187,-0.7559846271217182,0.3054242896340815,-0.08251666929128237,-0.012252893397605148
163016106492676352,0,0.6365674022046645,-0.730359340649191,0.24440966800061767,-0.030188944395753516,-0.026640529292450026
163565999746075264,1,0.6249362551088734,-0.7233902857856576,0.2815088000659095,-0.0826968390677553,0.00867178038785684
165712109004835712,0,0.6768061798444364,-0.7049114577751735,0.21077792308693136,-0.016772969555713352,-0.018015722386378143
165787700429000064,0,0.67415501661194,-0.7192594399014755,0.146604672340423,0.01885231007318468,-0.07957720868711361
169258102725227008,0,0.6107972071946083,-0.7336436652268892,0.28695593689739984,-0.07864131170238578,0.012867732076270757
170774775937432832,0,0.6603258570496503,-0.7236351066275508,0.1953782771360996,-0.014697629451968886,-0.04396934704541434
176164272695455744,1,0.6043985448620052,-0.7288462024611584,0.308243034546457,-0.08861970062364469,0.02486749769490552
176209799348981376,0,0.6377260903941829,-0.7176057035780106,0.27311971607074426,-0.06039455742468387,0.010276475552030888
177389712764641920,0,0.6573445643549698,-0.7055802186035434,0.25586206064835953,-0.06255837155531924,0.025994901374553
181774221540061824,0,0.7002483343318564,-0.6935143095278782,0.16076970944822583,0.019859912563883263,-0.049485928731498804
184468780942344960,0,0.5776042669125399,-0.7520544926020305,0.30680372650123655,-0.08131335115929626,-0.006852979624174621
189831438452843008,0,0.6622324412419147,-0.7178566508356384,0.2117323089173945,-0.020492626673187502,-0.029656436575501415
190164354254168192,0,0.610296301524122,-0.7313694407537662,0.29318750214451866,-0.07979336816570509,0.017642915307041696
190970433715259904,0,0.5576282105715176,-0.7413607352019702,0.34971549623249937,-0.12445134586509259,0.0405705962838265
191727718051389312,0,0.6020448450305458,-0.7413600996264563,0.28688472477685206,-0.07496059329645344,0.0022959521663999632
195587076882426880,0,0.647610789974744,-0.7195285681961111,0.24649000292179288,-0.045602987040760316,-0.006476904393072465
197796403761616256,0,0.569822919108217,-0.7235479960950032,0.36521029525468623,-0.12293105805933427,0.05735445414519311
199210757970191744,0,0.7157416099452041,-0.6774148594347221,0.16784959616141618,0.0005822769669556794,-0.025479992779949036
201146826149598464,0,0.5875832169203644,-0.7420976544228937,0.3105867927005255,-0.0862752835051921,0.011377791949894784
205078336132788352,0,0.644519401688855,-0.730553534653488,0.220439843859521,-0.01805865718115268,-0.04434449223904402
206657161813612288,0,0.632670746149746,-0.7303711651594689,0.2514704260970659,-0.054416348456686955,-0.009336695835454689
217062978512976000,0,0.6385505677763351,-0.7153242568338297,0.28135140371286654,-0.03716756946960284,0.004933496343480415
218951870771462144,0,0.5360059052576195,-0.7506022212349247,0.35492253194172024,-0.14755503826978536,0.039388856386516485
219511728348315520,0,0.7250766257390285,-0.6750825703119337,0.11274898983970336,0.04003145037570719,-0.06490422435313022
220091342774317056,1,0.7711332270385135,-0.6240113314069738,0.11798358380053686,0.031494790789130846,-0.03242462859609671
220172981513287936,0,0.5834506972651012,-0.7375890731294292,0.32073053155965336,-0.10851454862552214,0.030069285375577293
221005208733887488,0,0.6695832891093693,-0.7045040435644374,0.23097772289836524,-0.04450306304902871,0.0010200248900719517
221190923119953536,0,0.587023135307748,-0.7399588734406303,0.3132822762018411,-0.0969391950322848,0.017936335027556448
221375331836119552,0,0.6433862247468357,-0.7154447240496872,0.26015737929505783,-0.07837847158048908,0.019182435364547865
225573267233289600,0,0.6489305663638739,-0.7252116920060043,0.22442665013732435,-0.049116056359381,-0.01331966712388532
232217547284544896,0,0.6095003213423712,-0.7323758837256705,0.2910229833436975,-0.08435968443214979,0.017999723020959008
234507383322003072,0,0.6016590801273618,-0.7232882903617041,0.3263904301363409,-0.0840695674717512,0.03552457271336431
234861632224343424,0,0.5930508312609,-0.7496369080387929,0.28554010795580803,-0.06791159485713318,-0.013786938722565287
235323736345986176,0,0.6534835269221572,-0.7270059866441966,0.20637515907067283,-0.012952894410887098,-0.040781020951068024
236173899353193472,0,0.6439006174596426,-0.7355357380141422,0.20049076482932068,-0.0006039161654184088,-0.06467040623423614
236895144624064640,0,0.5583624534495786,-0.7466360537549956,0.34204238875595894,-0.11440529866016322,0.02616114950706078
237133566847520000,0,0.6205842105432596,-0.7462857665447554,0.23407730463927484,-0.027198526881403715,-0.0489984475815282
237331822538478592,0,0.6012247707132407,-0.7486056062123387,0.2723659441274383,-0.05952422694634984,-0.019801018011116472
238611138677074560,0,0.678540598969868,-0.7011043086631236,0.21841390551826936,-0.001446558801339174,-0.018129458555261317
239183090879100160,0,0.5459472583916154,-0.7520451964895185,0.3481786109416252,-0.12080515409313343,0.023396220186495384
239492156726524544,1,0.5777847084577814,-0.7362890883166092,0.3339835308720096,-0.10967882270673338,0.021651005846919907
240035968305378176,0,0.567808620280052,-0.7516454511806235,0.32212033045631216,-0.09411542728087781,0.0018070721055304642
240432239167960320,0,0.6016819883448516,-0.7433979671993447,0.2866272462623679,-0.05361043053798383,-0.01757813138111335
240978868246214400,0,0.5755192300127667,-0.7452506376659882,0.32206585885761974,-0.09720966623888304,0.01424662388002276
242105008671742976,0,0.6048175708136483,-0.7559363149985258,0.2422151138227785,-0.04708302001365467,-0.04325530676968565
242734753958329728,0,0.6404794780889018,-0.7212616826509989,0.25523876700070613,-0.06487266900773049,0.01457161357537547
247823740446444416,0,0.7049527530193664,-0.6897776304712283,0.1620427094195108,-0.015477945546253754,-0.02740492724976534
252329740960393984,0,0.6422633259818566,-0.7308409041333502,0.22690365336818627,-0.024148966695512083,-0.03606871830242258
254631847728048384,0,0.6911379207474948,-0.6982386011860485,0.18441901166250757,-0.012091749125100488,-0.02519222219454879
275533323251882496,0,0.6961182814314523,-0.7002627035397797,0.14755910021467394,0.015700167203478138,-0.055057251853852
282512988705189888,0,0.6062660023929697,-0.7396430273220319,0.28347677882100064,-0.0707830746227179,0.0006314210733035421
287317953300908672,0,0.5831900475893523,-0.7526478132207103,0.29495457243905115,-0.07938125365928998,-0.010538235696160927
294818409307323904,0,0.5204748619539735,-0.7418143965706284,0.3878771122481611,-0.15851978378791456,0.05692225449160432
295620885292213248,0,0.5783382125782143,-0.745980299908371,0.3203755019382934,-0.07997777404787765,0.0011821322202841805
300019923940638336,0,0.5664418186192288,-0.7502024777024415,0.3316396153447352,-0.07956460973422629,-0.004954490921828672
304311150320629376,0,0.5513405502434359,-0.7556699693449122,0.3384354776533678,-0.10210271790048278,0.004791403802242699
305426398708664832,0,0.5336648521950064,-0.7343020137859847,0.3848266595515823,-0.1567622093133376,0.057761837843871386
306837892464925696,1,0.6767865965092309,-0.702986430735575,0.21502053693708628,-0.030712267901190728,-0.02434966699486419
307987333088112640,1,0.5164981540305518,-0.7415646826627804,0.3939572724019545,-0.15812124283429752,0.05573884100366144
309391787394140288,1,0.6058099234787776,-0.7401740626270128,0.28195914346553896,-0.07201787489539511,-0.021193412669779768
312628749626419328,0,0.550460300915534,-0.75557632254697,0.339166940072894,-0.10504793318640658,0.005347561802445548
314344331362996736,1,0.6182947516457505,-0.7170701147009105,0.30352084277670005,-0.10293749325660527,0.02830231743710845
315709100170969856,1,0.5628556325227071,-0.7397860532605687,0.3473926495438917,-0.12033708510262715,0.02733981218830768
316170482737881728,0,0.5122971643835571,-0.742738677209325,0.39739827962072066,-0.1586224941932861,0.05295643900699127
322575344128842624,0,0.5084719202546623,-0.7420870598966366,0.3995326747505415,-0.1657208871068974,0.06060801291647021
324100121943178240,0,0.5149527766337239,-0.733959123232819,0.408318739868737,-0.15895410697232382,0.06431983993425064
326009496898928896,0,0.5610184843401986,-0.7546943297470506,0.32733857441795294,-0.09238612908662144,-0.0029982872925188417
326527401235564672,0,0.5251429940800231,-0.7441431108515223,0.3824041067251622,-0.1481379607367501,0.047938607503510734
330722897089067392,1,0.5476060653661826,-0.7527481770958592,0.34850523198497513,-0.10911835574984989,0.011621823031571415
331954247033853568,0,0.49891134535130016,-0.742773357185564,0.40683432675045184,-0.17378514208285423,0.06049598584857595
332606704106366848,0,0.5285611876740448,-0.7490672926419425,0.3727613482456499,-0.1383648705041447,0.03775449434345868
333636534183932416,1,0.5284420714961819,-0.747031817463503,0.37495245115009224,-0.1423842124026998,0.042776584774854326
337748329714767104,0,0.5391561324807973,-0.7423527874735578,0.36848149271351477,-0.14166025816310984,0.04875207199051587
341195058150383104,0,0.533725370140167,-0.7493344710974511,0.3671352965482155,-0.13324303871267482,0.03306125159324016
345949758745792000,0,0.5252238638051034,-0.7525707016839944,0.37004493746930306,-0.14110624533404278,0.03054510824283957
346721341030064640,0,0.5220600842080105,-0.7402191498201715,0.39073595705417996,-0.15347379075472337,0.057446376148169526
347453684494319104,0,0.560147822452782,-0.7583205978594284,0.32120415481970926,-0.08907886413520046,-0.008782639379155225
351633546665907200,0,0.5605338368343271,-0.7566360072264396,0.32477639700157335,-0.08809036763052917,-0.008009332906905085
352951036474046848,0,0.5692623091118966,-0.7561712578478308,0.3120120437852755,-0.08145754416623265,-0.012593858057108973
355574058902192768,0,0.5704350361241074,-0.7492702016851084,0.31949675726455273,-0.104556686279808,0.013702404185627903
357580873780641920,0,0.5646373184990956,-0.7499839248941801,0.32879342548619095,-0.10215662491275963,0.01295061009998986
360511037906831872,0,0.5502189245013983,-0.7523843926275958,0.3438860206768494,-0.11284580504780153,0.013604775524905289
363795760175504768,0,0.5276928030170577,-0.7510888858859667,0.371605996820065,-0.13574760828262017,0.02978860714253657
364742852004132736,0,0.5265547287751653,-0.7488583217016295,0.37587613512714085,-0.13903519699207625,0.03657426228905624
365002268028633600,0,0.5411614387808888,-0.7437148073785371,0.3641963876222844,-0.13904198449927138,0.04539713924782863
365939429892433920,0,0.5310684924194516,-0.7526103790694291,0.36074825228032387,-0.1417254418750222,0.036310759814722204
368263110278860544,0,0.5185353574384081,-0.7456371326661588,0.38690189042421697,-0.15209896255184868,0.04815788878709279
368884712306195584,0,0.5485011040381801,-0.7537574632041817,0.34553389742967855,-0.10738474671707993,0.0084301502038374
369573831218501376,0,0.5475503145320659,-0.7551225803989542,0.3432836805591163,-0.10976562912057092,0.009293167006603209
369576820516013824,0,0.5300959205437236,-0.7535469504163244,0.3658176219463393,-0.1294008968511297,0.024457798527429825
369621277722573568,0,0.544290858461681,-0.7546693992750365,0.3488183650711831,-0.11161480603661776,0.009457402147368982
371004673803838080,0,0.5452660305210824,-0.7555095601067477,0.3452057863683178,-0.11230483660093704,0.010528498513968653
371711041304831616,0,0.5448636808376133,-0.758268006539108,0.3406263997995266,-0.1100966543158242,0.0023626322967884917
374540943716955392,0,0.5839380982091615,-0.7596749953777596,0.2777596719243039,-0.06039041202910246,-0.0333580821560052
380338531092183424,0,0.5600633607601352,-0.7562098500423013,0.3263057345343452,-0.08910671468658003,-0.007762450697329827
380384779299991424,1,0.5878282441074383,-0.7255143801498756,0.3498572373914044,-0.07366877445906184,0.01611411616757559
381370731998505472,0,0.5252248416707764,-0.75144415663942,0.3720467399185156,-0.14122207292821298,0.03328805458781873
382086995098288896,0,0.546281249942659,-0.7552586579105431,0.3445666208260145,-0.11098064418920037,0.010876398307474493
382781542850500352,0,0.5266022771761775,-0.7596860362635257,0.35412472616219026,-0.1396517041840886,0.025695287858105348
384250868341348352,0,0.5292117034367751,-0.7488249583267791,0.37219351456804106,-0.1394732827331966,0.03486181076134194
387470410185960192,1,0.5523821803438338,-0.76056734905299,0.3255445405839129,-0.10194493533722941,-0.006262319713720007
387533868326227456,0,0.5386496144297297,-0.7542909318490385,0.3548452758955725,-0.12105429548626542,0.01823377974890995
387661209812972928,0,0.5318603919110915,-0.7526977169800506,0.36245951212898914,-0.13544541440782434,0.029125798741110966
387992437690797696,0,0.5471093369076997,-0.7541312480102553,0.3450705786698385,-0.11268923385337354,0.013596564011336448
392840562417338112,0,0.6031743232643805,-0.7502922776276868,0.2645544884609383,-0.03846576950307121,-0.04211343133161398
392942881419391872,0,0.5283555486379667,-0.7437698845076027,0.37712122380564855,-0.15090647965638604,0.051513008804254495
393589879591384576,0,0.5793785971686163,-0.7456304286755138,0.31911786005275167,-0.08064749577186674,0.0039341831648821955
394843322846749824,0,0.5799965851355215,-0.7564851969625215,0.292358114651535,-0.07468794047059432,-0.0168092936606401
394991241522199040,0,0.5759510557167554,-0.7409438477194432,0.33300536314639545,-0.09058472251866354,0.013580578316680386
395157267782903808,0,0.581825877227507,-0.7488481185521794,0.30826855208656195,-0.07495292671813988,-0.0075962161727225665
400211958948711552,0,0.5359018671858217,-0.7452763705471285,0.3679970228083847,-0.14117824626217101,0.0449356677635074
401413450281523584,0,0.5251499471598909,-0.7441817704204828,0.3822175036958341,-0.1485838794713365,0.04736703707824598
403769330040790528,0,0.5550169452799235,-0.7452266167099346,0.34819294281134483,-0.12008907633310445,0.030557626233786685
404958378847936000,0,0.6633722983353172,-0.7171512566948348,0.21000306541210362,-0.0358120400354666,-0.0157314693641721
404959035980962944,1,0.6385615748888034,-0.7290224879268608,0.24065084833808378,-0.05233009909030149,-0.01067975167413565
407102392163968000,0,0.5996124869704575,-0.7387399607071804,0.29580936593484347,-0.0844198337195675,0.009911943474566844
407322745461965056,0,0.6223916490271414,-0.7277335606404052,0.27406172200730217,-0.08676634517188297,0.0198563293390052
408127652396870400,1,0.6074708329163553,-0.7146866631715318,0.32744973535997907,-0.10785836317958296,0.036679762070548044
416348224099839104,0,0.553995938062683,-0.7447480419376055,0.35010181906518417,-0.12164133508948126,0.03272547211344629
416403783797286784,1,0.5730224899288212,-0.7342017160707567,0.3484336770482054,-0.10115355614092468,0.03090302466169931
417343419561896960,0,0.588806462751449,-0.7440464221652369,0.3031136452886566,-0.08806907358205483,0.008235739399580354
419587969475052160,0,0.5712606382556994,-0.7527602010167328,0.3152775656120277,-0.08714895489170536,-0.0042987472565875805
421328839978415616,0,0.6080560936405472,-0.738871241123104,0.2801157094276545,-0.07656066481369624,0.003275662212287761
423505288886486272,0,0.6342549899849246,-0.7396794960085517,0.21360492539758408,-0.00012461912843988212,-0.07048241752184295
433769779680224256,0,0.5658329673975578,-0.751905881856971,0.3249617166170811,-0.0941221679365131,0.003390880590020943
434851149371030272,0,0.5989930805916199,-0.7364803771731634,0.3013122347527885,-0.08795449490354472,0.016699923855477954
