source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010
1336626880880309248,0,0.4633019897241646,-0.7321465201376091,0.4590094054443058,-0.15217518991003262,-0.022568774775363912,0.058542810165068807,-0.04383169871359618,-0.011050975517013744,0.03537029261880689,-0.06816503887306077,0.05990270815365832
1337242538672314112,1,0.4630989461212272,-0.6950212194732952,0.48779907261818173,-0.23667812166057547,0.0723183661513993,-0.017263336682063334,0.0026926689322106364,-0.020272096367223092,0.021323222243410704,-0.03764120341250656,0.026508203048034
1337803736279119616,1,0.4956212341169633,-0.7225843463407199,0.44950775522790254,-0.15053765213929088,0.00020471810923151622,0.05228685831717685,-0.028820547896323486,0.006302463340678342,0.029940329306746435,-0.030093098311650794,0.04589474503376136
1337855099791936768,0,0.4401927486184644,-0.7230275435672175,0.484240353942217,-0.20224432345965118,0.02083399829341546,0.024738877677897463,-0.03398041989211773,-0.011827921602506189,0.017924367546249896,-0.05904325608757392,0.04384065794047353
1338462275026502400,1,0.48518380016380347,-0.7008720678245777,0.4666042539101945,-0.22188548735423505,0.07107551993352311,-0.012317985410086387,-0.008617168641147099,-0.0030504961663876855,0.009538274746673384,-0.023377149521225663,0.022312151641639726
1338485777087459072,0,0.39699095488150027,-0.6861971593423499,0.5250964699345315,-0.28132929848272636,0.12267032503859439,-0.03449480803177887,0.003785009929811244,0.01197361325580686,-0.012316543851931556,0.004442733105839402,0.009598648841194912
1338830473983021184,1,0.4594962279445034,-0.7132804525541868,0.48274910710472885,-0.19731398120128038,0.03098631552556893,0.02909214832993953,-0.01603065420963782,-0.009415438023177541,0.03228271219598698,-0.053254795080904985,0.04565436477773406
1339262650770064512,1,0.48157558489581537,-0.7116817858852216,0.4642936683816209,-0.19511918806585246,0.04128286756740235,0.010874368484350574,-0.0076688512677564975,-0.018204407873526188,0.0365206243975439,-0.04758738669120969,0.046290705891526326
1339965651017044352,0,0.46779556862779365,-0.732757938315436,0.45776221656367466,-0.14999256525245241,-0.01687103738666477,0.05314473893072467,-0.032491495540894796,-0.014605133273582514,0.03776755934439213,-0.05929801448254883,0.053557892268702535
1342607330782394368,0,0.4416776349947307,-0.719357226995433,0.48882522779662885,-0.20575091041416,0.04115430528578781,0.010471443290699413,-0.006890495280792215,-0.017132618652299987,0.027234484369451622,-0.04482999821982044,0.03559110638509627
1344362628081417344,0,0.4025874916670951,-0.6905351634722938,0.5219049280177165,-0.2730557982452474,0.11047303293521983,-0.025700756523781846,-0.000768111777619766,0.020222404144809126,-0.014643991730408687,0.025510079037054295,-0.0008429553873941187
1344412831954515072,0,0.3910684451769471,-0.6847015264772818,0.5273268216732468,-0.29075211700953896,0.11931602917020992,-0.031620512840123016,-0.005782999495252815,0.012018836411321926,-0.013417864609085606,0.00531573668373172,0.004069043721456422
1344977912211651456,0,0.4459926479921387,-0.7237730768208507,0.4840456225796998,-0.18886184317920165,0.020462425879471082,0.03491890713667005,-0.01961219650839541,0.0012355842213224457,0.030846881598887863,-0.03775616698117244,0.05359912816823076
1345049483546987904,0,0.4668716733733952,-0.7320987277830956,0.4569208258096931,-0.15288548426823775,-0.019224404281412328,0.05648939143361006,-0.04198288609134954,-0.007598065838273153,0.03450646254414918,-0.06172152529356956,0.059418145258166015
1345187540975203584,1,0.486772174053008,-0.6865858735511973,0.4724066232875652,-0.23701776015138554,0.10410793406113043,-0.02537576816659753,0.010090726711794602,0.01689235571838376,0.006603855582309867,0.015628927217131876,0.01223977892723384
1346490462254006656,0,0.4456733698568338,-0.7198283335952474,0.4852413141223316,-0.21067443166170982,0.05158649988151334,0.0052816401150791855,-0.011936960891162338,0.003139389401630515,0.006359581702343668,-0.012341039431880576,0.018585301709701626
1347406114922105472,0,0.504114675128417,-0.726828517718946,0.38802273091320966,-0.04298989811877977,-0.11622500669203704,0.13905024875698738,-0.07953419406227864,0.00680789422089068,0.06349515814718923,-0.09342047642367121,0.11491148451254536
1349088676950060672,0,0.42364668604470146,-0.70987933164237,0.5043283209905178,-0.23652268687780817,0.06846424601042064,-0.003913483175472599,-0.006993633847394367,-0.007171421137286469,0.013812943211907664,-0.025359927057488407,0.025842819523322704
1349089226705872000,1,0.48790263485593444,-0.6877511166326359,0.48053528611851676,-0.22022058992276264,0.09025743793362959,-0.010180778979577348,0.01414845442044961,-0.006190464846790763,0.02079760227919417,-0.02186037326454031,0.011797494647402457
1349954611076184704,1,0.5260202092310304,-0.7088928689740013,0.43344537603205546,-0.12604064872431403,-0.00222022154094757,0.07300127171351858,-0.026439673759007222,-0.004199090390905592,0.05502178806806657,-0.056304412823582874,0.06902255308408672
1350113181268869632,0,0.40829568267965205,-0.7016476412400487,0.5126354871773057,-0.2639227746313389,0.0855554144591016,-0.022261757916857552,-0.016899836827328915,0.0009176586875215018,-0.015333067923259863,-0.014035860814944998,-0.0009897540018450808
1350139638267524608,0,0.44075175815082873,-0.7162868910399398,0.4931270342844352,-0.1991267101960086,0.04778282799081988,0.023712510277948625,-0.00172072894942706,-0.007517684981659594,0.04289415318191175,-0.04644222539725155,0.05425414074996949
1351960566961750656,1,0.6567544256946457,-0.6822682166392875,0.30393017517855925,-0.06360761263690927,-0.012318372847973663,0.021823342847554494,0.0034127468609049896,-0.033438609862257294,0.04495235688814615,-0.04398908037523528,0.03241424794017135
1353479675418573568,1,0.49376452285708533,-0.714471614262756,0.45433864410124886,-0.18837350859529653,0.019871889205730697,0.024599491489503817,-0.024726366178681628,-0.000651000036737414,0.019733010895429396,-0.025424922620805642,0.034220808864680145
1353948655783762816,1,0.5317012371834231,-0.7175951437401399,0.418267871297566,-0.13996808445306805,-0.0030558210673506895,0.03582021114082903,-0.017622053312227933,-0.016019820963796744,0.036207636713295514,-0.05276081152409182,0.04310027898591174
1354579844177083904,1,0.534598503841607,-0.7034100970906834,0.43371376165750486,-0.16404079250128542,0.047959637321943596,0.020023005118189642,0.005446742830313558,0.005858361601173284,0.030316833686195047,-0.006606525093432842,0.025959098846963673
1355440864860926848,1,0.6106057865174089,-0.6963295917099461,0.3589155992979067,-0.1034994999325584,0.026998186880649297,0.013759608058631636,0.011001929499136866,-0.018453256733236927,0.02484566010446334,-0.027113673927640573,-0.0045680509447398425
1355775219474985856,0,0.4310620475400568,-0.7174455857148484,0.4958985751106969,-0.21603133350629028,0.04087400436575435,0.016773502317840232,-0.02154695954857181,-0.007314092150756407,0.023492151509713812,-0.04444124685083078,0.043309366523176726
1356777767921294976,0,0.44439873170508737,-0.7238623111256062,0.4827561984839397,-0.1796694147172232,0.007505090362091051,0.05101479258207277,-0.03040011166191594,-0.004876771695647592,0.04333456083657307,-0.05741013362057923,0.06646715949487136
1357192730481600000,0,0.40957745164586273,-0.6986809495653011,0.5196208015424145,-0.25112165106447487,0.09398641272114447,-0.015672960485821504,0.009816567614741088,-0.010750483634318434,0.019433438292860622,-0.028465756737371315,0.02333232936681829
1359746036999738496,0,0.39750100409678596,-0.687986474316271,0.5195037708847963,-0.2873285910537274,0.11524926546714555,-0.04144363018022163,-0.00663367235880191,0.009968030745561157,-0.02819346864806166,0.013411339063862382,-0.010373287349517583
1360139937040515072,0,0.38901094129650476,-0.6867925277412507,0.5294180419548691,-0.2869267420636411,0.11465612019598316,-0.031003805221997558,-0.0010432149843822346,0.004294222679437646,-0.001899874718884189,-0.0061112071651445,0.014434198013113764
1360142372284959360,0,0.4435310089640071,-0.7249032861877618,0.4839579429890733,-0.19247456920327743,0.014474416156032302,0.03641768918682197,-0.033792278929055876,-0.0029274995186889807,0.023418260061053603,-0.03996929674286359,0.04124941969928991
1361629637856575872,1,0.4609898840067769,-0.6998443211786207,0.48296500999007425,-0.2387751366804608,0.0813535568872718,-0.01737651187051269,-0.01345624307111813,-0.0015146690457042786,-0.005727072203680747,-0.017339698149216178,0.0005591199630778886
1362129709489294208,0,0.4996169904035785,-0.7288996056628326,0.3953211790967195,-0.058510914995499534,-0.10576904445082433,0.12442567710875299,-0.07681191862196417,0.000925488413344581,0.05948303018800016,-0.10132299184863615,0.11406804605979026
1362888819188840320,0,0.4483842016425523,-0.7242542288169601,0.478394321138947,-0.18010512432391848,0.010905120095485565,0.039809502641001304,-0.02345706131798487,-0.013332174503176607,0.04471370456831041,-0.06467504714981523,0.0670414916664351
1363886900869046656,0,0.44394489877894533,-0.7219502093114474,0.4835357474531294,-0.19152647684488347,0.023438450361163137,0.026697592240330994,-0.016696612778019572,-0.01782883057259746,0.042767537617228894,-0.06166552299112158,0.06100119885232082
1364478541203752192,0,0.4012505731041517,-0.6927258976149423,0.5204810412988702,-0.2738548092478623,0.1073878349281687,-0.02507483722044963,-0.010111244895086115,0.019565041787897926,-0.01965454498583875,0.004758180790326344,0.013303133041009758
1365071418489267584,0,0.4024808201402142,-0.6914507112144348,0.5200753030276984,-0.27433046320593074,0.10957953520640604,-0.02855423425121687,-0.009179783127526804,0.016874076816929262,-0.025205600674687526,0.015851172226084075,-0.00953812536348185
1368015532671476736,0,0.45863193187764717,-0.7279731027722838,0.4714916606284657,-0.17600324321759375,0.006225604334009581,0.04595492505843691,-0.04117303013590411,0.010549857113593528,0.011974033747820419,-0.0321373851522262,0.03601478649409792
1368077582064321152,1,0.440469044144079,-0.7027569194614393,0.5059392965874792,-0.2085619617749765,0.07191397384069181,0.01372308267454545,0.0019075736095431049,-0.0036459262818402424,0.044226913424344934,-0.037334907062409564,0.06261214071908189
1368415548745660160,0,0.4280235662904352,-0.7114493112636121,0.5048913109869622,-0.22418652102061015,0.061144133368403006,0.011958548548453268,-0.012930069522354055,0.002905455215447435,0.013997275269562955,-0.02505446740018457,0.0240828099853811
1369049829516110336,1,0.6180164263080465,-0.6841990978800229,0.3488111468950527,-0.13363709804639462,0.06456591380812836,-0.0320190410738939,0.041982144932675866,-0.02864278543895997,0.045211104750471756,-0.013586576261487538,0.01984127480284037
1371932096168505984,0,0.46278692291154344,-0.7302645445380708,0.4649688607729931,-0.15607733800168697,-0.00786703550914588,0.061395359851989094,-0.03419992673777998,0.010859828823558569,0.03692026643625819,-0.03658787458923823,0.06453798939969488
1373881186687373696,0,0.43117240006136437,-0.7146372303264331,0.49940950913695326,-0.21946332437060903,0.054756463237767034,0.011999378297812432,-0.009704353160440451,-0.0014167961519660362,0.021869888902501033,-0.02622458146841454,0.037490319486937144
1374058963973357696,0,0.40905853984345025,-0.7020386322876675,0.5158126275242708,-0.25711927878247665,0.08267435895745083,-0.009584846982009388,-0.013265989791600158,0.0034396183685542103,0.0003089528065181209,-0.016601619797189195,0.01579347680528693
1374324770909412224,0,0.42285819564727345,-0.7106791913032784,0.5054021462050323,-0.2273695679201305,0.05732207439862114,0.013873446883852135,-0.011666519560883677,-0.0044132415582423265,0.03199652842814253,-0.03995869024732059,0.052377779051432566
1375081784665146496,1,0.4233068948405092,-0.6979630861565091,0.5138980356572652,-0.24698533078710314,0.08805366576641968,-0.00041342395987132945,-0.0029760559358773687,0.015077529889361825,0.01157964932988688,-0.004778374297041704,0.020472653385878847
1375922567463461376,1,0.5842609279844554,-0.6999346651059314,0.38559362021662386,-0.13089120457130662,0.03425703437065799,0.01567023859032161,0.006279508177641716,-0.0032217085391324425,0.025052936612565812,-0.012822029073189847,0.02558747262273968
1377363821048984960,0,0.40560325596701163,-0.700788544677104,0.5187470833221767,-0.2588801588397965,0.08171842734981258,-0.010757231603116155,-0.02297018829921553,0.0027763691451229535,-0.023509998384262046,-0.018652777177550584,-0.005859863926528485
1377891689708857856,0,0.4147901909890448,-0.7042753181152502,0.5113669800935228,-0.24747337142163084,0.07902654351915182,-0.009570083984754884,-0.002861767406742202,-0.008573793082191996,0.02105349247477507,-0.031942594899727,0.03638758328464846
1378348017099023360,1,0.3920287419934443,-0.6819044986804412,0.5311822119158052,-0.28145004341711805,0.13048769167727167,-0.026015992310153162,0.008910325730956743,0.027612936572678895,-0.014215836750032042,0.03157274290072955,-0.014366110135523425
1378395575272278272,0,0.5081343037014072,-0.713411598024228,0.35212668691968885,0.0028430626165968954,-0.16549021899297842,0.17536412973613635,-0.11276705130395757,0.024735720267494536,0.0626147009372992,-0.10893209191632547,0.14692678054116928
1379038445977180928,0,0.40987411515991695,-0.7066806273348841,0.5088493956973371,-0.2575440323499294,0.06935767695572814,-0.019691703971884758,-0.02524033925323074,-0.00867429221400049,-0.02742552195166244,-0.023004112290627217,-0.01253584880248092
1380875729907633408,0,0.4146232239827173,-0.7024854535957389,0.5145094519489628,-0.24569123034587237,0.08270372535601397,0.005802608911813819,-0.014338159154278093,0.02393370291066864,0.004229562984376923,-0.015176230602724557,0.04021721307641599
1380974582874497280,1,0.47018602265791465,-0.7208284513606124,0.4670749416099365,-0.169315010979822,0.00010025438223448894,0.054179381362847646,-0.03710061827062246,-0.0009702894114955498,0.03589060183763071,-0.05610847930902647,0.06128429063899035
1381954385173920640,0,0.40900272161816226,-0.7021135284684559,0.5162153591676658,-0.2549522501972627,0.08490117602710591,-0.012593096643642695,-0.00432648596628153,-0.005148850691753345,0.010659383534913485,-0.020197106647920737,0.01846210813653936
