source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018
79376016447500416,0,0.435247970168129,-0.6998950045303293,0.4925594440351131,-0.2528336533424038,0.10305563842263508,-0.033397635264756295,-0.004729572089970803,0.014429382991277889,-0.019497334681755216,0.005034760026083902,0.008116765781772188,-0.02406598299847754,0.022765860617209942,-0.01707641991858161,0.012542972075578647,-0.00123856328024799,0.012091761629880083,-0.0031365960617539775,0.004973568994525008
80762260092162688,0,0.5040240386226172,-0.7333352067040221,0.4243506721924338,-0.12701452997239338,-0.015334174093925465,0.042255324769399964,-0.025443466508204997,-0.0070948471587016625,0.025874802312942265,-0.04402546952381447,0.047018715745676926,-0.035212385753194256,0.0018683858670021762,0.02376065695329191,-0.03232697298924731,0.02870664067213368,-0.020059553745891724,0.017197655629512247,-0.007808638170301209
83757226686850816,0,0.45565543973240424,-0.7168878695628594,0.47387584478916744,-0.20707739374207804,0.058382113539937684,-0.004154155753157312,-0.005785503804508177,-0.0008499199796155115,0.0007247904164153397,-0.008120223609345787,0.016293804300810587,-0.03280939877707197,0.025389700736455034,-0.027489665207876532,0.02514220195494766,-0.037317933846814394,0.0420291156530192,-0.02609220604214569,0.01642808242227928
84006403509432192,0,0.5314393872206855,-0.731767798205339,0.3928094865560991,-0.0942373922643369,-0.04306612704045929,0.05599114319226012,-0.03353927063945395,-0.008323861798345064,0.0333114683477045,-0.058667752078705615,0.06080810264587393,-0.047325790547476716,0.0068586164010543136,0.020562657120250405,-0.025742028970516827,0.02429103018207514,-0.011054173201526183,0.019290348465115823,-0.004292178001051761
85707760314515712,0,0.5379704758124054,-0.7212148350673645,0.4066997383382566,-0.14413346335520413,0.03641533802338209,0.0009117593687511321,0.0038993128997375256,0.008843891948660587,0.0010946036095366431,-0.0004105541333529524,0.02917237378062991,-0.02501285055587642,0.01135603795268347,0.00847114622300508,-0.017712883312199213,0.0008183279123244969,-0.01842251719870763,-0.007583456056258534,-0.021151799943871803
93468972376758144,1,0.5186562653706254,-0.7028215748814587,0.4378627599587632,-0.1965089735952016,0.05574604671418686,-0.012320953953360868,-0.008871541347143654,-0.00914153700690553,0.00012808318386874,-0.02508267670532074,0.011180546401564084,-0.026909920627495736,-0.010110511015360478,-0.003950786819322083,-0.018243124939979434,-0.012138783700038914,0.006409516474493961,-0.01478660472092197,0.030662933748847734
97013488627139328,0,0.44823507847540933,-0.7147758242218686,0.4853652271252123,-0.20634977459226647,0.053893945469154055,0.010423106846884241,-0.009520351375358373,-0.0009956086000401712,0.017572945606987547,-0.034328998525467024,0.04087609118451121,-0.048713551535703004,0.02606208998510573,-0.022183696938635922,0.0038299639794240887,-0.010869603305101953,-0.0017499271917189362,-0.008620182736062581,0.0019199956749144907
99836961472298752,0,0.45808970383387587,-0.711957311607788,0.4719702118032092,-0.212977530133683,0.06596404572406817,-0.02087968681897761,-0.001628060568272671,-0.011642935486440962,0.0031201167418500454,-0.02375468561099993,0.028949706185768698,-0.04672791365489694,0.03728594006344497,-0.03390446054987797,0.029608766944754065,-0.03506552191221425,0.026189724879760713,-0.02753868121992426,0.02332310848455177
100734064176680704,0,0.46875962299379015,-0.7249822897348233,0.46189288581645194,-0.18869745409722588,0.03076276277073039,0.013787302264158318,-0.022788296320713247,-0.0005747726055211023,0.01309016261156434,-0.030499916102633844,0.03595266886163004,-0.031545117868547405,0.015050464490913308,0.006169773677222693,-0.004384519295250787,0.012725064220288131,0.0021122532905454615,0.014632839137508211,-0.0019111853493075754
101096662495962240,0,0.4795833390830216,-0.7287161531892912,0.44045808654222,-0.13491770444644197,-0.018636594385589404,0.0553331421274666,-0.025985816716036832,-0.016165968520307026,0.05448992859925954,-0.07756218327384619,0.08778093964572815,-0.058814428838958314,0.03477066817492669,0.009869327135758865,-0.019240036702150076,0.018605286013039613,-0.00818512307094241,-0.003566870190702536,0.012987033577656947
102622917779071744,0,0.4777739251992618,-0.7272980321167066,0.452347291885054,-0.14504524305802735,-0.006667162271536373,0.04877696000931984,-0.03645035746139885,0.0037185238703071784,0.007108110097075437,-0.04461391789413299,0.020570220934227428,-0.0468139016674536,-0.028181827126198256,-0.000595536061679837,-0.059550951151102184,0.017457406699247984,-0.049810129248241915,0.014349302921742087,-0.03686671109925909
102803104542235008,0,0.4299904020162697,-0.7063957999467654,0.49706386230229527,-0.2392361559202046,0.0781037696401365,-0.00744532715923988,-0.01850870485183229,0.021891024348695224,-0.023382012364647587,0.008924036808990453,-0.0022421424291059738,-0.01938310882778439,0.007974493194356466,-0.01496866770419864,0.021764752997749798,-0.019807730532403246,0.03694693356880842,-0.01646604185597843,0.03213076341444435
107344877838785408,1,0.5423456134606344,-0.711885195965219,0.40494132941850886,-0.12853166613142922,-0.0073268438641208335,0.03656228308387416,-0.015360056676723471,-0.02174239914192898,0.051564165431372724,-0.06529020479180553,0.06411613414251595,-0.04341651134336298,0.013115121450431864,0.011317896623898354,-0.023022541138917458,0.03061118856560722,-0.027423970800267615,0.029195134602173562,-0.01394732148164228
107585292928397568,0,0.4724022645229606,-0.7298106656205388,0.45223536510716916,-0.1577543896539371,-0.004953829130162374,0.042102484229368735,-0.03543713637906668,-0.003900027717976971,0.025698391356667367,-0.05190869197523124,0.05124567415077239,-0.04605767733000467,0.01375602948363555,0.0062457698478717944,-0.019853144275429477,0.028518318469725603,-0.027719883642149005,0.032528761402021246,-0.019404097412791928
