source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019
332606704106366848,0,2.0227426207427308e-17,-3.350433588378088e-17,2.3557937101947686e-17,-1.1069394147618329e-17,3.4401763342043073e-18,-4.362108555719346e-19,-7.394047246928029e-20,-2.1743061308179933e-19,5.706283021372839e-19,-1.0213358593796034e-18,1.19093778979261e-18,-1.4849035750660363e-18,4.96761376067337e-19,-5.541175798752749e-19,-4.643916551307992e-19,4.1758152913361505e-19,-7.202702493788855e-19,2.4662947093264087e-19,3.772673790491555e-19,-6.198064557930429e-19
333636534183932416,1,1.5363417810420457e-17,-2.5353165824684908e-17,1.7914044753016387e-17,-8.683440882445473e-18,2.9793762031232674e-18,-6.499935814161276e-19,-2.565438904145113e-19,3.392436832778687e-19,-5.233867233708076e-19,2.8772303066129285e-19,-9.639660334413421e-21,-6.002291669812202e-19,6.825650410741571e-19,-8.664263029741619e-19,7.606386209898019e-19,-1.0296765819230774e-18,4.0337015202918084e-19,-5.405540325885392e-19,-3.3910945007208155e-19,5.310815052488709e-19
337748329714767104,0,5.718437556574434e-17,-9.096566490824693e-17,6.290455614773896e-17,-3.1320992883676654e-17,1.241466678474559e-17,-3.650250106436625e-18,-3.786491894633396e-19,1.921820956151336e-18,-2.3732044427561828e-18,6.856086064898848e-19,5.617022131800211e-19,-2.907295367041623e-18,1.992756247315618e-18,-1.8670486484490145e-18,6.758443024689475e-20,6.68428430894897e-20,-1.2278618550988044e-18,6.603170459595906e-19,-1.327033525226577e-18,2.306792997829171e-18
341195058150383104,0,6.536561551896804e-17,-1.0689482822827384e-16,7.414009838086918e-17,-3.391101156289182e-17,9.562990017010272e-18,-1.8710385265577128e-19,-1.701352146423731e-18,-3.945479715597868e-20,1.236605261730393e-18,-3.523151272174203e-18,3.97831612999168e-18,-4.808624379365742e-18,2.05119645024211e-18,-1.3041008280143615e-18,-6.801125207227466e-19,7.120843351625715e-20,-5.593044360103651e-19,5.269573154926126e-19,-6.393974571533358e-19,1.7338383624808698e-18
345949758745792000,0,1.7211185376224704e-17,-2.8741647927255404e-17,2.0266032170305587e-17,-9.72398917893373e-18,2.473119915600739e-18,-2.0036678895557448e-20,-1.1994025531768098e-18,1.70112786307437e-19,-5.531901758623239e-19,-6.571678174839867e-19,4.010211742136602e-20,-1.1088361098459397e-18,-5.812946510804032e-20,-4.012556855548359e-19,-5.403832507556192e-19,6.22305136619819e-19,-4.61740612934344e-19,9.143929007343812e-19,1.581491077313363e-19,7.640464884037643e-19
346721341030064640,0,2.574537445979352e-17,-4.300788071825775e-17,3.170823406473321e-17,-1.6330456710236468e-17,7.068212294437078e-18,-1.7708559963954563e-18,-4.9068652826364407e-20,1.3866523853119686e-18,-1.1998422936807935e-18,8.099371740508571e-19,3.2225444554159006e-19,-1.1637982777566674e-18,1.3555719559707506e-18,-1.0722866665354309e-18,8.188477723098846e-20,6.645237178303254e-19,-1.8557093968799758e-18,1.170793679573451e-18,-2.1119374342414525e-18,1.6909712255207681e-18
347453684494319104,0,1.4923383638528387e-17,-2.3181316993783888e-17,1.4301559006601386e-17,-4.669873710682542e-18,-5.432103460652668e-19,1.6348371128527688e-18,-1.0968793505495825e-18,-3.0960023301147316e-19,1.0806605646620636e-18,-1.7849720823549156e-18,1.6223100695471348e-18,-1.5050988892264267e-18,2.8903475849932013e-19,2.2605720331215052e-19,-1.0953189902101665e-18,9.753339862608413e-19,-6.918661639990532e-19,1.2971915777584832e-19,4.763780594795881e-19,-2.6451055554574644e-19
351633546665907200,0,5.888819318764258e-17,-9.156580671932507e-17,5.703715674207957e-17,-1.8359757589105498e-17,-2.06937813415217e-18,7.772770089663474e-18,-4.724103494275238e-18,1.4079514022531062e-19,4.693155439291391e-18,-6.1379720009471775e-18,8.00429842220224e-18,-5.685523596095804e-18,3.339782593187485e-18,5.399087010020113e-19,-2.0769617066424054e-18,2.8671720759240976e-18,-2.265471605792602e-18,1.2486364748474256e-18,-6.495093815680844e-19,3.483515033772733e-19
352951036474046848,0,7.794416921562451e-16,-1.182470230693308e-15,7.096156467991427e-16,-2.155019391368899e-16,-4.3235511982560256e-17,9.591266504468853e-17,-5.833415564750271e-17,-2.0352137753433578e-17,7.885723681999838e-17,-1.228664406711959e-16,1.343053839435097e-16,-1.1585607104070467e-16,6.587022518102156e-17,-1.4504875187481973e-17,-1.5430101459471233e-17,3.5237925386194e-17,-2.673160793434278e-17,2.705965061511844e-17,-2.0489119333696327e-18,-7.775132704310902e-18
355574058902192768,0,5.928891410045381e-18,-8.773143243892546e-18,5.3168742567209174e-18,-2.0972358413046884e-18,3.115990744853625e-19,-3.369190694501178e-20,-2.518392036589085e-19,-2.1263848320340791e-19,-1.4025615279547505e-19,-5.813745788055071e-19,1.3241418444794432e-19,-8.609579005110464e-19,4.9163550416419754e-20,-4.414136789970575e-19,-1.0803336389231853e-20,-2.989130637275546e-19,1.791187606273702e-19,7.270954384418267e-20,3.3003112850906804e-19,2.052736318907895e-19
357580873780641920,0,1.3012991874490736e-16,-1.973302295554306e-16,1.227366580737352e-16,-4.6815546384376437e-17,6.6884676308186104e-18,4.14877743590505e-18,-3.838877424617558e-18,-1.6417654526201527e-18,4.897220219114541e-18,-8.908239748352181e-18,1.0413964820653236e-17,-9.679443845397785e-18,4.550291747582273e-18,2.7816506122687176e-19,-3.1776747896047075e-18,4.29136039746665e-18,-3.9840195032548596e-18,4.59020389771216e-18,-4.453619930890612e-18,4.829042530601063e-18
360511037906831872,0,3.8686364681900266e-17,-6.095246772474141e-17,3.990456889022144e-17,-1.6124954968128336e-17,2.258791202388432e-18,1.9920968018320927e-18,-2.12197323307971e-18,1.5857835949643767e-19,8.84150719105368e-19,-2.4122298695029006e-18,2.438641305387052e-18,-2.0020057685585284e-18,2.5646402374718517e-19,8.874518737138516e-19,-1.359107222863915e-18,1.5949744739306871e-18,-1.0211443082916481e-18,1.1913893567309774e-18,-6.113934049984925e-19,1.0550869165754111e-18
363795760175504768,0,3.9738850067690894e-17,-6.623649111259666e-17,4.676016081268039e-17,-2.1516963873840128e-17,5.400319004598538e-18,1.1305889574497941e-18,-2.368331591597126e-18,1.3182158983676372e-18,-1.370964617128198e-19,-1.2147352786501407e-18,2.254872728758672e-18,-2.6661687356329724e-18,1.965419264512973e-18,-8.553409491653375e-19,1.914808749214977e-19,7.0698718399292815e-19,-1.0071876910481687e-18,1.3381054521099559e-18,-1.3253009559056842e-18,1.81118382552037e-18
364742852004132736,0,4.80494419425395e-17,-8.012192739868725e-17,5.695010173136539e-17,-2.6624242946179465e-17,7.889126638572323e-18,-2.917756472224361e-19,-1.0818821473257324e-18,-1.2840804354677393e-19,1.2633719956747232e-18,-2.8028315388485745e-18,3.105441971058972e-18,-4.123239658222304e-18,2.106505183798493e-18,-1.997688046522904e-18,4.34463303301475e-19,-7.614093183188246e-19,3.4219038506611165e-19,-1.0251440682508688e-19,1.1525999339776769e-19,1.2795827301410889e-18
365002268028633600,0,9.137883489401446e-17,-1.448136286322643e-16,9.902615953308682e-17,-4.895896461853394e-17,1.8502046920849594e-17,-5.76716658059904e-18,-1.3698947550562174e-18,4.581082774278779e-18,-6.8787480220868896e-18,4.310385864341622e-18,-1.0752132316985277e-18,-2.4123569587812198e-18,1.695888030606929e-18,-2.5431862024545066e-19,-9.520599553407977e-19,2.003895572394457e-18,-1.1317808000064624e-18,1.6470139772085237e-18,-1.6285560027044722e-18,4.3656531020685806e-18
