source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016
1792620565667968,0,0.4291151412358591,-0.7061007802704622,0.5033440932850195,-0.23791353394192202,0.0798439657904405,-0.006867288318053581,-0.009466853438480747,0.009923208376085636,-0.006767311452546762,0.0020520923805967635,0.007399739325478369,-0.010425092105915792,-0.00236874284527213,0.0025228794102284333,-0.018521991500445777,-0.006759875055555057,-0.009963215715832495
6052403489630720,0,0.41526880828420143,-0.6996254939670713,0.5106755732482136,-0.2570910862788594,0.09802873660935534,-0.02324276124871857,0.00011066349675600227,0.010303392447085974,-0.008646456322585198,0.0072707834694507685,0.007871534287631132,-0.015512388221121855,0.018005784222056426,-0.011245011944489427,0.006236036909646707,-0.0026182989369772465,-0.0028218899320419395
10844075163628928,0,0.5520322903179722,-0.7333444822277928,0.37118597023519506,-0.09676472102949113,-0.033700049160643716,0.03292703844520741,-0.04056574908153553,0.006390020152483531,-0.005545019300265108,-0.027678446046367516,0.025357323615188682,-0.02686472034251607,-0.004780922198616953,0.03257371213506221,-0.03374434514905875,0.031700338007079915,-0.03206934195568645
11015044926034816,0,0.49887890343567487,-0.7227393560521598,0.4396654495803928,-0.1574223758860069,0.03488452184355331,0.01981689888319564,-0.0004944781033238687,0.012135222799971496,0.030332130001586417,-0.013428891716719057,0.061333546934056994,-0.02707000116524488,0.05005547598904186,-0.0024436094642976826,0.019373189716515332,-0.009538138594737972,0.018714240355544753
11963171843658240,0,0.5346373009050517,-0.7224734518128678,0.40989114656074255,-0.1418265170800643,0.03794406846866584,0.004323551812849118,-0.005991788028504536,0.0214779475020696,-0.000953504808292986,-0.004158964103314318,0.031887003611252414,-0.028336904223725586,0.009183934009121342,0.005043327630544542,-0.01076899383032045,-0.004583465979471576,-0.005401783558197848
16615171179593088,0,0.629480686262369,-0.7027518947773708,0.29862164705072375,-0.006870026255331943,-0.051294051177020614,0.058949786335116695,-0.004863009348608935,0.0018706947211727227,0.048860999515394556,-0.04526227119099961,0.07875635739757646,-0.04654819537036409,0.018272762791353776,0.02149318665071486,-0.026601419140409952,0.0039718533701881735,-0.014622532816591748
25501939551450880,0,0.47401548958773315,-0.7262489985874547,0.457327206192682,-0.17126837390259414,0.016002852436281884,0.03319544063216337,-0.031784884229846246,0.011010819170506402,0.01194853252725669,-0.030283099278890762,0.04524469996200969,-0.044747319170956174,0.03193963650254438,-0.008752759290281928,-0.005093313733071754,0.01882034561990114,-0.017748106404144922
30269452033850624,0,0.46051086653022044,-0.7069208406000058,0.4711317558808713,-0.22967047597506357,0.09274830762925412,-0.03252358722902137,-0.001167036671349822,0.018279758640099435,-0.02499121511390367,0.014737645512476074,0.006091296597632967,-0.027055199276259156,0.030824644085393725,-0.024428293871781488,0.01722960639715277,-0.004514523786539492,0.002911518119064053
31265029748469120,0,0.4513092702295259,-0.7095069910135017,0.4827520990652657,-0.22741316495610814,0.07546456767068661,-0.008922636157421405,-0.01882363072906262,0.026681226846328013,-0.027909222035785292,0.018318509124109813,-0.0047064382472475986,-0.006397470664222582,0.007539926495950552,-0.003940783692535064,0.007309863517960183,-0.0014011329474063483,-0.002712198758126582
35928500943041152,1,0.5707360266790503,-0.7057119399481627,0.3835407872149205,-0.11154217421372775,-0.020431107027721076,0.04381681718203176,-0.026354819465878466,-0.0078792268510148,0.03802787994717814,-0.05733593792421587,0.07231245593451989,-0.054655632343298226,0.022092136177712277,-0.003842415179815533,-0.0017761615148315225,0.0004751296442835523,-0.011652693164476672
36876009385300352,0,0.5217460934950989,-0.7207728886019759,0.4130408849079023,-0.16807387618944034,0.03687419959353859,-0.009347499726595081,-0.030076181607344512,0.02107949192176152,-0.04734235609908004,0.01852657908072797,-0.025811841518499246,-0.00981055146536609,-0.020093819962950864,0.023108040046121783,-0.03163607395327964,0.036116688029097975,-0.0054609659070593035
44951132016854016,0,0.6245605352892254,-0.6811956541497463,0.20883247943881234,0.0689563322601707,-0.1640008357716421,0.10348531092506465,-0.06929755490656261,-0.018584040878155406,0.06512001343949325,-0.10441024751875817,0.13428206542681756,-0.11439317578152604,0.07437916030102933,-0.01650700896096379,0.004590940049331508,0.048865275509146155,-0.017447535239884144
46608061680943872,0,0.6258589466552844,-0.7106691603200956,0.2797860948305523,-0.01643904723497864,-0.05725466524663971,0.03458735666249475,-0.014067664100304574,-0.022113783773833745,0.03713300003441691,-0.0754685167867717,0.07045761001493084,-0.0654434704975363,0.00857070769947531,0.02332176093863789,-0.033601668426412046,0.03357066986202492,0.018526167180602814
56252977678408192,0,0.49963066006019247,-0.7298719597616864,0.4336087585715419,-0.12101301321296411,-0.008515793576372796,0.05463466445742273,-0.012328820824431444,-0.00663082852464322,0.05137266173268424,-0.0460979483511012,0.06889953359095788,-0.03681713420682311,0.014788733286934889,0.010560114788954942,-0.02099589330675792,-0.007495366412394232,-0.006923797240871521
63139734399542528,0,0.5189807136243431,-0.7138312167364409,0.4156153369521206,-0.1635163761569618,0.04678395032627132,-0.00038449964587064056,-0.01694019259128621,0.03331221170003793,-0.022936584405887053,0.008712567338631997,0.024825971473655086,-0.04817211908115649,0.05642672138182315,-0.045030846646190545,0.06725502755905069,-0.026811545656240873,0.0636554200165649
