source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049
1792620565667968,0,0.05379669539048607,-0.15675678838700471,0.0358064445049813,0.14313569933501813,0.06526289539294956,-0.04728382074703501,-0.12467016056167547,-0.12528606252535068,-0.040242450007321344,0.07831364509165245,0.1480677845763444,0.13419191123345178,0.061285429681073984,-0.028682905658270662,-0.10256290444501336,-0.14004365681247244,-0.13186407698532818,-0.07961086420178705,0.0031557837526262943,0.09103981614501022,0.15281180091528523,0.16366546132036983,0.11786454087746963,0.03221982375934998,-0.06262391424543656,-0.13599311316621357,-0.16727606826104488,-0.14971813690406102,-0.08956321470499527,-0.003103134625075329,0.08682544830966711,0.15535369338574403,0.18076676155112684,0.15066248174877236,0.06799334171021776,-0.04575849618183533,-0.15314556211571903,-0.2111244093150872,-0.18845962566309302,-0.0830882555053142,0.06884834137982059,0.2007726286789186,0.240699477215493,0.14781425072703416,-0.051444655468129784,-0.24520935538640767,-0.2616060164813057,0.02003707340405109,0.4011413241268195,-0.17641490434370766
6052403489630720,0,-0.053339267432361614,0.15558079963002047,-0.0358126187103963,-0.14208574495968504,-0.06451544268514632,0.047271899500370265,0.12392820369734392,0.12420157495576446,0.039453418582245485,-0.07829727817855876,-0.14726286959982032,-0.13305114904326162,-0.06031230715465106,0.029161109961860363,0.10242833001835636,0.13935453158422773,0.1308163069966715,0.07849712376153932,-0.004004994800897148,-0.09134390334180906,-0.1524406209973751,-0.16270557634728275,-0.11660070183260163,-0.03102975138731111,0.06340382891748765,0.13616508930324714,0.1668151998127532,0.14875533350011447,0.0883401466446137,0.0019159228199701628,-0.08768639630097635,-0.15566322217959067,-0.1804194660605404,-0.14971247680791847,-0.06666470318246634,0.04710557611127698,0.1541006667339698,0.2113539452910093,0.18783802583119077,0.08178091206583103,-0.07039936330177902,-0.20197624479820578,-0.24103141447631343,-0.14705870714640903,0.0530112798657007,0.24678891423440072,0.26211625274575395,-0.021315681059571785,-0.4033259084346777,0.17787141886484958
10844075163628928,0,0.0554252455915859,-0.16068982414999344,0.035436626888794835,0.14650389125508434,0.06795108416281335,-0.046923805888970355,-0.12674118236373144,-0.12873613331824713,-0.04311512227185795,0.07777799141953352,0.15009868182309072,0.1375785599877716,0.06450015919333886,-0.026734070483364132,-0.10237868073601886,-0.14159550764410553,-0.13469311594067213,-0.08293179427669697,0.0003013090909953544,0.08954175636580868,0.15319412176189678,0.1658583430753751,0.12120096723872997,0.0356896639978207,-0.06000455778104346,-0.13488651950934308,-0.167892101152412,-0.1518300647994194,-0.09261021738029392,-0.006331895824503369,0.08420285744700434,0.1539991081610738,0.18106354460736168,0.15259579663333028,0.07110076738654587,-0.042325503160169954,-0.15042414872342208,-0.21002693928613542,-0.1894322954211637,-0.08587281479948214,0.06521999553610958,0.19769988792011056,0.23950262911711528,0.1491413189868227,-0.04808831152576964,-0.24157354540926423,-0.2601816176863789,0.01748319679193799,0.3963822145476372,-0.17342994928555933
11015044926034816,0,0.06502259502048072,-0.1837766369609429,0.03304824261451878,0.16627535040197056,0.08395778074337516,-0.04453456375138612,-0.13877471557201482,-0.14916434222862826,-0.06042665469698823,0.07416367277255448,0.16183037319645888,0.1576704507619737,0.08389491967430526,-0.014659879337143,-0.10077466823903683,-0.15048065503683253,-0.15148528195726796,-0.10302297730439178,-0.01733234493383069,0.07984446628240738,0.1548221335536863,0.17865849605734338,0.14134421672028089,0.05711676351901425,-0.043368276104525795,-0.12729263046727815,-0.17089287819264076,-0.16429109119946422,-0.11126830077093301,-0.02661620384064738,0.06722392510724776,0.1446215044678976,0.18196719748939688,0.1640272165107439,0.09045803441533629,-0.020228326788897737,-0.13221313732106313,-0.2018182196321368,-0.19458304850300315,-0.1032662181416668,0.04147302071888392,0.17669619855345287,0.23032591251390966,0.15684750096898795,-0.025967331490755727,-0.21637269928610117,-0.2492400720742323,0.0006321099903640399,0.36255673129025506,-0.15262765844033302
11963171843658240,0,0.05591993131080912,-0.16191057528369082,0.03535941127911182,0.14756566872207375,0.06876615842692922,-0.04685518319511247,-0.12742997317645063,-0.1298291723563441,-0.04398424998592247,0.07767546275477429,0.15080405206115505,0.13868195205576653,0.06550807159801787,-0.026163599403075468,-0.10239072406528871,-0.1421637582813361,-0.1356531893217114,-0.08401696065516016,-0.0005924231818230864,0.08912450428833989,0.15340908697574568,0.16666055517657172,0.12235011406537016,0.03684014128718445,-0.05917881237988289,-0.13459540540628304,-0.1681893236571483,-0.152621987156584,-0.09369293563474299,-0.007440730055230977,0.08333880841301801,0.15360167079647688,0.18125334821131164,0.1533519328745159,0.07224555993957149,-0.04110232295771624,-0.14949322358430137,-0.20970667818775865,-0.18986747642234328,-0.08695145945726189,0.0638653001680041,0.19658794815289105,0.23911564772791274,0.14970642030209938,-0.04677345025135877,-0.2401834629988192,-0.2596702658682736,0.016442651271479633,0.3944971135569658,-0.172214167604589
16615171179593088,0,0.056263558120787725,-0.1627202382791033,0.03525315512900661,0.14824717013375577,0.06933643735495963,-0.04674633627524889,-0.12782151605484432,-0.13052564629072808,-0.04459754753616068,0.07751340285804255,0.15116592151631825,0.1393444682429107,0.06616935373654695,-0.025729738219636603,-0.1022968399381235,-0.14241886453196026,-0.1361798689708937,-0.08466982954229095,-0.0011859025294048216,0.08877082234185853,0.15341211606626756,0.16702573661179262,0.12296464774784381,0.03751681366450187,-0.058632104657189286,-0.13431687186090124,-0.16823446400310096,-0.15296297978027018,-0.09423545714406117,-0.008049099288700111,0.08281270822964025,0.1532883237010229,0.181236377481098,0.15364405143584753,0.07277659104619191,-0.040477648586529504,-0.1489623307365621,-0.20944363546508174,-0.1899699013986853,-0.08739334381233771,0.06324047687177989,0.1960228870231792,0.23885122688191948,0.14987557706361798,-0.04623354187436983,-0.23955880679630118,-0.25938899128381937,0.016057350679811226,0.39371030117558903,-0.17174797003480172
25501939551450880,0,0.06165130568434241,-0.17582475878487017,0.03411533733766548,0.15955227870688957,0.07829636106693844,-0.04564103654155047,-0.13489683962732762,-0.1422087308066305,-0.05425527255951948,0.07583574252659217,0.1582170843914738,0.1509766736149126,0.07715980565017357,-0.019124695330111317,-0.1017876630354151,-0.14790695501925286,-0.1460792953512452,-0.09625534251871871,-0.011117518230006255,0.08360967474976237,0.1548695419909668,0.17487006661029986,0.13485470131513658,0.04988138038112278,-0.04929602878750208,-0.13039230171887614,-0.17050518717315635,-0.16065058452660771,-0.10534674484937123,-0.01986924162556574,0.07316011348275225,0.1482586430778623,0.18229799993503598,0.16081666696891164,0.0844142374006043,-0.027499553169848694,-0.13854642468449438,-0.2051109896815477,-0.19354998268627172,-0.0980555374316248,0.04910407408464209,0.18382112561694636,0.23386748279830202,0.15491512286306658,-0.032845253555655866,-0.2246725414156126,-0.2532384386886826,0.005706156028458005,0.3736112111367044,-0.15918586778196567
30269452033850624,0,-0.05436225473561371,0.15807527431406163,-0.035614305584012886,-0.14423564777622938,-0.06619930920391907,0.047085560463197444,0.1252827028300627,0.12640432431711135,0.04124686527084878,-0.07802064525606564,-0.14861713954022274,-0.1352375554450542,-0.06234803132649322,0.027967348829236693,0.10237984781636407,0.14041471664335786,0.13267363085940795,0.08063469730876138,-0.002207601656433801,-0.09045258086474281,-0.15277501876891264,-0.16419668767395434,-0.1187965131549937,-0.03326651823596888,0.06176012097611132,0.13552976630577207,0.16730488532076107,0.1502030169885922,0.0903654583153427,0.004019643016337711,-0.08601819399630942,-0.15485411839420976,-0.1807041627443505,-0.1510609602890271,-0.06875388686250238,0.04484657462244674,0.15235618497618852,0.21071333239806478,0.18857247805014404,0.0836923460980811,-0.06797320552917115,-0.19996952901360798,-0.2403082373210885,-0.1480219820678226,0.05072359729236448,0.24436556685526545,0.26121677368972535,-0.019545263937826417,-0.4001235332129239,0.17582816948543412
31265029748469120,0,-0.054140037012599077,0.1575210148807445,-0.035640878341036464,-0.14375033540837664,-0.06583401022230517,0.04710719178146893,0.12496069544820804,0.12590469460297843,0.04085843598389419,-0.07805348033768594,-0.14828258822950016,-0.13472835284028156,-0.06189107972895746,0.02821752688566488,0.1023602928651964,0.14014133024196374,0.13222525781433442,0.0801361240588315,-0.0026104136351667293,-0.09063030811646498,-0.15265980797951417,-0.16381395496016615,-0.11826082972497809,-0.03273876668324938,0.06213064271968974,0.1356492731971313,0.16715249553757772,0.14982563229305146,0.08985988536424931,0.003509278692390365,-0.08640875306776363,-0.15502453726476348,-0.18060207249442053,-0.15069989769878253,-0.06821934675933085,0.045409396657320404,0.1527766127085531,0.2108474299838484,0.18835833736621116,0.08318675798547043,-0.06859750795416479,-0.2004735840865111,-0.24047397193199685,-0.14775150159318887,0.05133089371456833,0.2449975212862549,0.26144057309995294,-0.020026509469685545,-0.4009773505825001,0.1763825830974145
35928500943041152,1,0.0594527848250259,-0.17070426482220702,0.034892467008884605,0.15527002527617842,0.07461349992919203,-0.046455943392443064,-0.13252321085497804,-0.13780867328752264,-0.05025189026616232,0.07706127148520388,0.15609575603694964,0.14683779864791185,0.07289535732857487,-0.022050581995627913,-0.1026041300591637,-0.14649079691923325,-0.1428597800152216,-0.09211019289615144,-0.00721054098193354,0.08610561006460152,0.15514355124783413,0.1727968699912155,0.13107042311091177,0.045535421928934776,-0.05297066096329068,-0.13246115520313995,-0.17053581478131746,-0.15873859461781506,-0.1020272995319048,-0.015970228068328395,0.07669430108229144,0.15055685342589886,0.1827539072557087,0.15925602466498312,0.0811940040568228,-0.03151287031426419,-0.14216116771586515,-0.20715228470848313,-0.19327430405408424,-0.09548990626985117,0.05306328878950607,0.18764109611958965,0.23591910668158925,0.15417505697915107,-0.036159338379216525,-0.22881810433981684,-0.2553659009266983,0.007978289811712223,0.37885140884942936,-0.1621465346026039
