source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019
4822938249786009728,0,0.09569981941219417,-0.03810913423060852,0.690144154264642,-0.06344311371678246,0.6831592820789893,-0.020405919265785333,0.20398610051791183,-0.00029522729278614083,0.018186894278887575,0.0004080794030255643,-0.000919509744287983,1.9384869817635903e-05,-0.00024036477702150336,-3.067029881091545e-06,-1.422723231949716e-05,-2.96820007436513e-07,-3.4583976143871776e-07,-8.854193173951857e-09,-2.995350325634188e-09,-8.652787140553522e-11
4825115076650323584,0,-0.09286960665490694,0.10056905253407132,-0.6744206413315756,0.1722422736472142,-0.6724180079146903,0.05751875828391812,-0.20238275395819466,0.0011879779650297033,-0.01826796250028337,-0.0011558336051316687,0.0008988440635584126,-6.092904443649602e-05,0.00024064896598662857,8.698997824289463e-06,1.436407082393631e-05,8.897835747753784e-07,3.5157037447591626e-07,2.745674331226433e-08,3.064295060550436e-09,2.7652611640575394e-10
4826145628283417344,0,0.09301481646038177,0.028105849615106846,0.6834121284650949,0.048139021540107955,0.6900292397627591,0.01607113068729941,0.21073624112053782,0.0003293941721492068,0.019475764181339953,-0.0003233182863003844,-0.0009067004595312061,-1.7008900751007582e-05,-0.00025505001535842503,2.434454070606348e-06,-1.5495683366523535e-05,2.487242981529634e-07,-3.8508464060664405e-07,7.669401128898338e-09,-3.4062660218361293e-09,7.718281738504255e-11
4826198198683074304,0,0.09398779281160245,-0.010671427469234244,0.6867131617512626,-0.018157283640886854,0.6892318546471461,-0.006014123623099121,0.20905714231415212,-0.00011709303628778389,0.019110968912797132,0.00012048537194180314,-0.0009129422109590684,6.221239990194833e-06,-0.0002509551775717801,-9.05865796128716e-07,-1.5124103304522396e-05,-9.159310889958228e-08,-3.732787728016597e-07,-2.806556940755183e-09,-3.280193729308168e-09,-2.8092179061915827e-11
4827575749313476096,0,0.09398146268558492,-0.021884860000331286,0.686362682627088,-0.03723821757256896,0.688561324309065,-0.012332953928727889,0.20874566655932025,-0.0002389083127440215,0.01906709522249284,0.0002473679691061494,-0.0009125409985699418,1.2765676377207226e-05,-0.00025043070814923305,-1.860618527113836e-06,-1.5083865861287637e-05,-1.881164148067624e-07,-3.721090171948345e-07,-5.764799929790944e-09,-3.2684608694722923e-09,-5.77113792501066e-11
4828337710870960640,0,-0.09358517502797205,0.048106744167807726,-0.6836079456840681,0.0820876175867257,-0.6859319155835646,0.027284437825876813,-0.20798969649468635,0.0005434236280362318,-0.019003253461356038,-0.0005478248734538731,0.0009089540962418844,-2.8536638339927638e-05,0.000249573355426919,4.121945043513656e-06,1.5034494693472457e-05,4.189051553388275e-07,3.7092926657885044e-07,1.2877680396377634e-08,3.2583457990134084e-09,1.2927501494293944e-10
4829463267180992256,1,-0.09396945105186622,0.02057045482021014,-0.6863838468470544,0.035115468079130255,-0.6886845501221082,0.011678834919138965,-0.20881326037495668,0.00023426819874589503,-0.01907692297436077,-0.0002343481932080286,0.000912650730678695,-1.2227565208528951e-05,0.0002505461776587296,1.7628982162952183e-06,1.5092227682419763e-05,1.79291507387647e-07,3.723360857671492e-07,5.51345455930021e-09,3.2705618639603596e-09,5.5360712506669794e-11
4830756636452153984,1,-0.09393220042593894,0.022984303248932282,-0.6861853905998946,0.039204908242314325,-0.688567810459085,0.013025546269568445,-0.20880766481242113,0.00025902963194247055,-0.01908093609718443,-0.00026137130873535086,0.0009123270896469628,-1.3601671185065521e-05,0.00025058426658803673,1.9661918876439282e-06,1.5097325673002683e-05,1.9969146625480112e-07,3.725225750861344e-07,6.135984320935463e-09,3.2727261146022464e-09,6.15710925341477e-11
4831348242427292160,0,-0.09382890561892306,0.025066354063242226,-0.6858156763789444,0.04283132153310838,-0.6885936568502591,0.014262477191223895,-0.20894776847409918,0.00028877869024938944,-0.019112238339742765,-0.00028629238021922904,0.0009118093884788782,-1.4986242382847151e-05,0.0002509325511462513,2.153890434228117e-06,1.5128338217622364e-05,2.1945399269954587e-07,3.7348890673480325e-07,6.7560049894902255e-09,3.2828366913854007e-09,6.790408199903647e-11
4833364265716636288,0,-0.09366291082936408,0.0196856032451486,-0.6855857468756568,0.03372466789991836,-0.6893972923368225,0.01126810984193122,-0.2095439526208236,0.00023458431637265404,-0.019217206266439985,-0.00022621327770419908,0.0009112534093891247,-1.1947051158450568e-05,0.0002521421523228706,1.7019090598139907e-06,1.5229775128947018e-05,1.7423498741170738e-07,3.765800165983629e-07,5.37886066846749e-09,3.3148619832604043e-09,5.419217823727497e-11
